client,bank,context,family,counts,count_min,count_median,singular_values,rank,condition,matrix_sha256
60,B,contrast_low,H,"[1041, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1041,1501.0,"[1.5533209090636142, 0.9967295420042916, 0.6035974056115161, 0.3079807505007454, 0.0941857192294532, 0.0765190649048442, 0.03306131416804653, 0.02624257722141741, 3.2631762083329545e-18, 0.0]",8,inf,98ab29665a4894bcc13b22ca67d123bbd66589bde675a4bea04f715efc3f4051
60,B,contrast_low,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.2045687006579373, 0.6818670146623264, 0.29369344151003296, 0.15901437604495386, 0.08710334422107095, 0.047899621798962184, 0.03488465510447118, 0.012704977624975824, 0.007391078900330485, 0.00652422105968117]",10,184.63027074634454,22affabe3176e61f53798978082abcded027d6f419df8c175139249c97beb28b
60,B,gaussian_noise,H,"[1041, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1041,1501.0,"[1.4462304506484214, 1.023056123222583, 0.6286045351090159, 0.4045643514219792, 0.18600697833389393, 0.13592077996908644, 0.0905846476937922, 0.054126219863990875, 0.001693988967603976, 0.0]",9,inf,d5b815fc4e105c1c648746fc0f091e0cc96bb489cef84bb1c224f778a6f60420
60,B,gaussian_noise,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.185008573564667, 0.7106522431793588, 0.3194900926825732, 0.23023598375522028, 0.13723013279521035, 0.07580535335657555, 0.06454847099781497, 0.023127046850312714, 0.015475324316876022, 0.013775785579556736]",10,86.02112501832342,4bea1dd616eaaa265d2889c1579fb4228f0779f7d47ebb28965b3b7f51517407
60,B,gaussian_blur,H,"[1041, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1041,1501.0,"[1.4387627258923525, 1.0313461419917525, 0.6389681882269932, 0.3976487099432145, 0.19446259925328266, 0.1365972557206237, 0.11367610890796373, 0.0701999144550328, 0.0016866717037209075, 0.0]",9,inf,9d7505a9c492b8da6553a28e954168c9034955007f0e71df349a249deffc1995
60,B,gaussian_blur,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1914552506117313, 0.7297303752707465, 0.3180776754968585, 0.22670280603603088, 0.13583593264390342, 0.07823923466632965, 0.06910707883403415, 0.02415329110468051, 0.015414159957640871, 0.015085589747501297]",10,78.9796932406357,2e7399368df7fd82771056895ead08180939e3dd5caec57a463a7cdc70e92ebc
61,A,clean,H,"[1514, 1495, 1509, 1482, 1490, 1496, 1527, 1501, 1502, 1508]",1482,1501.5,"[1.4316384410189362, 1.0486704203725212, 0.668836516135508, 0.4509035502985292, 0.19409309604408256, 0.1429178664183055, 0.12376706468296539, 0.0647038290376017, 0.0007261031266073876, 0.0]",9,inf,de1724e0703b41949b9337c95461eeb9aac34c240b146872713709b72b32d463
61,A,clean,S,"[166, 188, 233, 195, 180, 223, 163, 216, 185, 231]",163,191.5,"[1.1829970688775442, 0.7477974918123039, 0.35569912261799685, 0.252023561090764, 0.14493634903941138, 0.07885836345071191, 0.0768384326238983, 0.02517617976039207, 0.01704670637845271, 0.015963492876663602]",10,74.1064050341339,7e2ff1644a623e4b4043706200bed5b26201a141e5478b6c42a6cf747546ad9d
61,A,brightness_dark,H,"[1514, 1495, 1509, 1482, 1490, 1496, 1527, 1501, 1502, 1508]",1482,1501.5,"[1.4406626495147832, 1.0431048107622125, 0.6597934245634859, 0.448985936474765, 0.1706149716465794, 0.12166229089767429, 0.11457175993853579, 0.028679158701339084, 0.0015703415391624097, 0.0]",9,inf,33e871c30d7b007e50bd1aa4e754e8a60e3a8d0e83e751729ef9911f3ac3933c
61,A,brightness_dark,S,"[166, 188, 233, 195, 180, 223, 163, 216, 185, 231]",163,191.5,"[1.1808660605214698, 0.7381085108419385, 0.32532783122810477, 0.22337577031973685, 0.11181444139218703, 0.07057577268986652, 0.055709374660904115, 0.015471882640159243, 0.011614686776774371, 0.006050452684827174]",10,195.16986943518265,a7e0cb987eb5ac9fefa530f209a17538045b28437862cb63d9eaa53cf23d7a89
61,A,contrast_low,H,"[1514, 1495, 1509, 1482, 1490, 1496, 1527, 1501, 1502, 1508]",1482,1501.5,"[1.534652117775465, 0.9985693554975278, 0.584557494636565, 0.31562000295287757, 0.10796168079613584, 0.09587659848503642, 0.041116105763568764, 0.023399857697347825, 8.767082517958275e-19, 0.0]",8,inf,66e0fbccf7bf4fba84bc77a6169b80072a39fe8ca41c6d973a49bcfc105e6e58
61,A,contrast_low,S,"[166, 188, 233, 195, 180, 223, 163, 216, 185, 231]",163,191.5,"[1.193415159167817, 0.6752037790704095, 0.29447035444435793, 0.16156795848379923, 0.0907645826577765, 0.05287826972483903, 0.03402737401865729, 0.014120170643917289, 0.007305318580196939, 0.0071105574425391295]",10,167.83707449266552,807a92fa18e87cee21df78177189553eb1e8923edcf1711a62cff528f493fbcd
61,A,gaussian_noise,H,"[1514, 1495, 1509, 1482, 1490, 1496, 1527, 1501, 1502, 1508]",1482,1501.5,"[1.4406461469635417, 1.0195793455748132, 0.6316666133693881, 0.4144990516898597, 0.18295919234967134, 0.13575314212167752, 0.09166625936010017, 0.05202699138173353, 0.0021725769288951026, 0.0]",9,inf,ffa79a2c3a0a560219e94ca762c94584d254ab8c91548388ee24b2f74eb7bd48
61,A,gaussian_noise,S,"[166, 188, 233, 195, 180, 223, 163, 216, 185, 231]",163,191.5,"[1.1844679691278706, 0.7118656175109609, 0.3257391898256138, 0.23231630336603878, 0.1381896215142088, 0.075050617087592, 0.06566544547038802, 0.023131455023368795, 0.015637059872622774, 0.014447461031132768]",10,81.98450693692587,58a6b0d9594b95f1d4bfdfea1294ee496e4979331e0ee37e4df5ae31f2fab951
61,A,gaussian_blur,H,"[1514, 1495, 1509, 1482, 1490, 1496, 1527, 1501, 1502, 1508]",1482,1501.5,"[1.4382135423052358, 1.0298368879335875, 0.642173491810647, 0.4072152232489195, 0.19437327607860394, 0.13128518772713213, 0.11398183344271276, 0.06843209111322011, 0.0022164813889823535, 0.0]",9,inf,75d5c00bd5d3756b721d3c0220494977b0951f19743ff6e52e5aee128066bc9c
61,A,gaussian_blur,S,"[166, 188, 233, 195, 180, 223, 163, 216, 185, 231]",163,191.5,"[1.1873586381861077, 0.7270376915897788, 0.31753358961521194, 0.22543251019604055, 0.13698145143003812, 0.07694846111471135, 0.06700776558687202, 0.024331850950388062, 0.01568712535940659, 0.015289749697350799]",10,77.65716651279368,411ef86affef707046475bd430479b4d7d1ea2f278742c8361fc37bc15d693dd
61,B,clean,H,"[1514, 1495, 1509, 1482, 1490, 1496, 1527, 1501, 1502, 1508]",1482,1501.5,"[1.4316384410189362, 1.0486704203725212, 0.668836516135508, 0.4509035502985292, 0.19409309604408256, 0.1429178664183055, 0.12376706468296539, 0.0647038290376017, 0.0007261031266073876, 0.0]",9,inf,de1724e0703b41949b9337c95461eeb9aac34c240b146872713709b72b32d463
61,B,clean,S,"[166, 188, 233, 195, 180, 223, 163, 216, 185, 231]",163,191.5,"[1.1829970688775442, 0.7477974918123039, 0.35569912261799685, 0.252023561090764, 0.14493634903941138, 0.07885836345071191, 0.0768384326238983, 0.02517617976039207, 0.01704670637845271, 0.015963492876663602]",10,74.1064050341339,7e2ff1644a623e4b4043706200bed5b26201a141e5478b6c42a6cf747546ad9d
61,B,brightness_dark,H,"[1514, 1495, 1509, 1482, 1490, 1496, 1527, 1501, 1502, 1508]",1482,1501.5,"[1.4322277363296998, 1.0383234636520415, 0.6616209770573405, 0.4440960031554599, 0.17890335558728562, 0.12382919588603519, 0.11709574639394664, 0.0317636176015994, 0.0016573590636567107, 0.0]",9,inf,2484621f81d71423bc3f961e5608f1152f4e58845881230c2a9961ea2c234b40
61,B,brightness_dark,S,"[166, 188, 233, 195, 180, 223, 163, 216, 185, 231]",163,191.5,"[1.1777541475187985, 0.7381727389108681, 0.32743782250423387, 0.2253444932852074, 0.11362819491367684, 0.07202319903903973, 0.057275701754257224, 0.01577496418191123, 0.011707119865541989, 0.005934042766323311]",10,198.47415900046272,6cdefebd85682f865fb1468aa9b8c646ff7d17055e70accd4ab66f614d08fd74
61,B,contrast_low,H,"[1514, 1495, 1509, 1482, 1490, 1496, 1527, 1501, 1502, 1508]",1482,1501.5,"[1.5535614357700753, 0.9937123365907636, 0.6065018031760632, 0.3090525862190651, 0.0944107282854479, 0.07455838180809957, 0.03309049524648885, 0.026305090216011705, 3.485640100107578e-18, 0.0]",8,inf,ef9cccd30888c5bd8dd7e120d56dc602e57ef5f9f2a85bc2ef0ee870a46d6ae6
61,B,contrast_low,S,"[166, 188, 233, 195, 180, 223, 163, 216, 185, 231]",163,191.5,"[1.2045659054111342, 0.6839211776716252, 0.2949717448625036, 0.15852551787894648, 0.08786289303677401, 0.046131998963275606, 0.0352467723592939, 0.012696381229796366, 0.007360290972082576, 0.006519086085169327]",10,184.77527212771065,cdccc3658628894e0e83c78cad6a92a8e3b8d0707b58bbb3b915084d6d055182
61,B,gaussian_noise,H,"[1514, 1495, 1509, 1482, 1490, 1496, 1527, 1501, 1502, 1508]",1482,1501.5,"[1.4467200602567782, 1.0216515655971388, 0.6293431730786374, 0.40501642102569985, 0.18667670443574175, 0.13023987625735514, 0.09037947889579347, 0.05415851170980564, 0.0016963226223881207, 0.0]",9,inf,dd8720c0bf6622db43c42456d77595f356620f5e562b170d300a4e670728934d
61,B,gaussian_noise,S,"[166, 188, 233, 195, 180, 223, 163, 216, 185, 231]",163,191.5,"[1.1853014450902872, 0.7123819912032093, 0.32132277250332736, 0.23028239709573556, 0.13774491193974503, 0.0726874546652602, 0.06467682023159047, 0.02308840600102099, 0.015394862436128429, 0.013933486250966453]",10,85.06854808200443,9c44f44f6795ded24dc95bd96c642fc1f889c48799e006e30a26edf4b5e43fb9
61,B,gaussian_blur,H,"[1514, 1495, 1509, 1482, 1490, 1496, 1527, 1501, 1502, 1508]",1482,1501.5,"[1.4387511282677867, 1.0299352916652638, 0.6420397396316511, 0.39795286648460315, 0.19473702359409667, 0.13684772562253655, 0.11078988860834342, 0.07051395506111015, 0.0016886542639712508, 0.0]",9,inf,97a080bdb602533e94923a62319101b3b1b80ffa9922910d8a16534322f869eb
61,B,gaussian_blur,S,"[166, 188, 233, 195, 180, 223, 163, 216, 185, 231]",163,191.5,"[1.191977481271758, 0.7315670535947872, 0.31971014398255565, 0.22638279619120916, 0.13649777039380603, 0.07848881710894746, 0.0666222837485681, 0.024167267350462707, 0.015525415296199531, 0.015026671801165313]",10,79.32411761194655,5fdb756bb903b0a6de7f3c3e4223717329b755f64f6708f08edbb8907365383c
62,A,clean,H,"[1501, 1495, 1508, 1482, 1492, 1494, 1515, 1508, 1502, 1467]",1467,1498.0,"[1.4317811716483684, 1.0487077584734226, 0.6688927417110889, 0.4515775551934272, 0.1938347662418351, 0.14300203776028117, 0.12383082218345344, 0.06461097967656314, 0.0007364004612228164, 0.0]",9,inf,a9ec48a83243eaa5799efbf0eb761cbc0d590001a9193c1c247927bfe9cf5b26
62,A,clean,S,"[164, 188, 233, 195, 182, 219, 158, 231, 185, 225]",158,191.5,"[1.1832184689401524, 0.7482468843777952, 0.3543400998701778, 0.2523239664260708, 0.14374572437481506, 0.07834906367000538, 0.0748669274797251, 0.02455776273861441, 0.0171282248811441, 0.015881420745609935]",10,74.50331351917785,d33dced70b5b1cf092910b9f67b0ef62b5b6d3bc2268ee19f0b6467ba1574503
62,A,brightness_dark,H,"[1501, 1495, 1508, 1482, 1492, 1494, 1515, 1508, 1502, 1467]",1467,1498.0,"[1.4407544886997805, 1.0429426361419698, 0.6599084959047221, 0.4496802672296662, 0.17063855833379482, 0.12179489933193013, 0.11464510552275317, 0.028674901919545484, 0.001567549740180667, 0.0]",9,inf,c42911a091a1e33cd6f435344877fd2c966e515ea654037d2b3290eb89f19a52
62,A,brightness_dark,S,"[164, 188, 233, 195, 182, 219, 158, 231, 185, 225]",158,191.5,"[1.1807439040340935, 0.7382089548699159, 0.3235469034746316, 0.22205106936688995, 0.1104540277939657, 0.0696215471296899, 0.05514524265180818, 0.015113362511887985, 0.011357966602122646, 0.0060803985027869795]",10,194.18857226099473,8f0ff3e31a6449f3b106b5cad7c40774b11912fef9bedb42228417b33ca3f774
62,A,contrast_low,H,"[1501, 1495, 1508, 1482, 1492, 1494, 1515, 1508, 1502, 1467]",1467,1498.0,"[1.534381562565911, 0.9987819169708265, 0.5856083969288441, 0.31571383695944344, 0.10811145365312066, 0.095124198442804, 0.041131985057376516, 0.023293057310564608, 4.67750235725399e-18, 0.0]",8,inf,7b5c1cef54b5ee3ff7526396706787252fb88038ec9e8e7bf69ff7a711d8e3e4
62,A,contrast_low,S,"[164, 188, 233, 195, 182, 219, 158, 231, 185, 225]",158,191.5,"[1.193553127618273, 0.6747546723125839, 0.2935562953066648, 0.16135181029381218, 0.08991611597314716, 0.05188623553652612, 0.033565399579207914, 0.01390476094568157, 0.007274908720772956, 0.007130251846019072]",10,167.39284297295217,4aae2b1bfaf8ed544fe21a56344d83d01fc36b3d421591b48418ba1322232605
62,A,gaussian_noise,H,"[1501, 1495, 1508, 1482, 1492, 1494, 1515, 1508, 1502, 1467]",1467,1498.0,"[1.441133358150223, 1.0194962827413956, 0.6329302635844731, 0.4152938975503361, 0.1826695224328222, 0.13467208738534386, 0.09120205543965894, 0.051922125536639996, 0.002172061727157758, 0.0]",9,inf,66c0555f3dd286908b60d1837a72c2a0312e1fc00f87aab7a01aaa83f3a44d83
62,A,gaussian_noise,S,"[164, 188, 233, 195, 182, 219, 158, 231, 185, 225]",158,191.5,"[1.1846997618366564, 0.7121250479996275, 0.3248845271139239, 0.2322741194160102, 0.13724505214972157, 0.07329071874901387, 0.0651431190809461, 0.022680774991198395, 0.015777777325796806, 0.014214102507088471]",10,83.34678614044432,53d545b1878e5e5657871f3150c4b06493ca53fc82901a5db92ccd50edc05021
62,A,gaussian_blur,H,"[1501, 1495, 1508, 1482, 1492, 1494, 1515, 1508, 1502, 1467]",1467,1498.0,"[1.4382602008851595, 1.0298009282737073, 0.6432324956879192, 0.40797577345024116, 0.19470287200081393, 0.13107380026745635, 0.1134069687112587, 0.06794120328243222, 0.0022161918626351605, 0.0]",9,inf,456726d3452c77c1c2a7bd73668cf85bdf069570a96199cb8f7905540620d471
62,A,gaussian_blur,S,"[164, 188, 233, 195, 182, 219, 158, 231, 185, 225]",158,191.5,"[1.1872469495940818, 0.7272431648039095, 0.31637190404771937, 0.226161499210321, 0.1355823516061171, 0.07656306260295107, 0.06547291221875819, 0.02369816387768595, 0.01567733439224605, 0.015382725483007353]",10,77.18053285847058,b06d9616d253d24fdb44fc55c6050b03a1cfbddff6082a988e7e200d80f6592f
62,B,clean,H,"[1501, 1495, 1508, 1482, 1492, 1494, 1515, 1508, 1502, 1467]",1467,1498.0,"[1.4317811716483684, 1.0487077584734226, 0.6688927417110889, 0.4515775551934272, 0.1938347662418351, 0.14300203776028117, 0.12383082218345344, 0.06461097967656314, 0.0007364004612228164, 0.0]",9,inf,a9ec48a83243eaa5799efbf0eb761cbc0d590001a9193c1c247927bfe9cf5b26
62,B,clean,S,"[164, 188, 233, 195, 182, 219, 158, 231, 185, 225]",158,191.5,"[1.1832184689401524, 0.7482468843777952, 0.3543400998701778, 0.2523239664260708, 0.14374572437481506, 0.07834906367000538, 0.0748669274797251, 0.02455776273861441, 0.0171282248811441, 0.015881420745609935]",10,74.50331351917785,d33dced70b5b1cf092910b9f67b0ef62b5b6d3bc2268ee19f0b6467ba1574503
62,B,brightness_dark,H,"[1501, 1495, 1508, 1482, 1492, 1494, 1515, 1508, 1502, 1467]",1467,1498.0,"[1.432369366433837, 1.0383548672605771, 0.6617659568852442, 0.4447538454236503, 0.17893236179250815, 0.12395744966842769, 0.11717996321985469, 0.03175806946049792, 0.0016528771944606224, 0.0]",9,inf,4ef5e04f3e7d2e05898e9e13b5f9a95e32f39fce8a3d1b47231ab821d49b8513
62,B,brightness_dark,S,"[164, 188, 233, 195, 182, 219, 158, 231, 185, 225]",158,191.5,"[1.1776461293805254, 0.7382347781876243, 0.3256279767859204, 0.22394842371513157, 0.11226785518955912, 0.07109588725307574, 0.05668144530237982, 0.015410510304454833, 0.011437249112016157, 0.005970123885049188]",10,197.25656486453676,c01673da7ae9c059f5505c4b7a1a4e7ad469323243f6c82843c2af76ed123356
62,B,contrast_low,H,"[1501, 1495, 1508, 1482, 1492, 1494, 1515, 1508, 1502, 1467]",1467,1498.0,"[1.553276303552122, 0.9935189646990887, 0.6069144695843013, 0.3090637121370229, 0.09457525866534697, 0.07467846705385568, 0.03309866587741795, 0.02622192823200463, 3.3213223243640688e-18, 0.0]",8,inf,122e813cc258e1c00a78c7f4966bb737337f70fbd63f69f5dd675393d5912381
62,B,contrast_low,S,"[164, 188, 233, 195, 182, 219, 158, 231, 185, 225]",158,191.5,"[1.204558714771105, 0.6834626298399802, 0.2938535009713345, 0.15829653233320007, 0.08700896646671764, 0.045188570925640714, 0.034882404180385705, 0.012512536348712432, 0.007346387332891195, 0.006516164127846817]",10,184.85702495175425,ecc8a2754ee28c453afa7a09351ff61df889fbfdc1177d5bcd516c58d95edb61
62,B,gaussian_noise,H,"[1501, 1495, 1508, 1482, 1492, 1494, 1515, 1508, 1502, 1467]",1467,1498.0,"[1.447143981586158, 1.0214062545360179, 0.63070209338658, 0.4058519067647485, 0.18641808658644135, 0.1290264947430241, 0.08990649795565486, 0.05403724804760286, 0.0016977906280762807, 0.0]",9,inf,eae4ddc56bdd6216fa13bb7ec9d5811d892cc5f2c7c2461735e20d43e1253ba2
62,B,gaussian_noise,S,"[164, 188, 233, 195, 182, 219, 158, 231, 185, 225]",158,191.5,"[1.1855201707732526, 0.7126021055881941, 0.3205359285620497, 0.2301568223721443, 0.13680977591466406, 0.07111618804587208, 0.06403373291346778, 0.02262368721065762, 0.015540974918649971, 0.01371356332155631]",10,86.44873276005055,6099df1d65809f2b67bd1701af3f1a5aa155ec0515c6125fd69805f8f9412070
62,B,gaussian_blur,H,"[1501, 1495, 1508, 1482, 1492, 1494, 1515, 1508, 1502, 1467]",1467,1498.0,"[1.438809409933163, 1.0299767270132338, 0.6427238818535307, 0.3987305324061706, 0.19503821837199367, 0.1366815130851986, 0.11012051975344901, 0.07002047748833473, 0.0016903645600621817, 0.0]",9,inf,157615a23ac6ef31dce05cb6833a974d52a356e85b9e994efc6aa9c200c3bae7
62,B,gaussian_blur,S,"[164, 188, 233, 195, 182, 219, 158, 231, 185, 225]",158,191.5,"[1.1918189941192892, 0.7318485074972779, 0.31852479171250697, 0.22721572548940336, 0.13509073992800974, 0.07811123717195195, 0.06511220936639642, 0.023527358852056517, 0.01544362067654602, 0.015193959939529308]",10,78.44031436588152,f53e1942d916750174679a04bc4ba382fc388f83b95d98a73878f45c0904414b
63,A,clean,H,"[1516, 1495, 1507, 1383, 1467, 1499, 1439, 1508, 1502, 1508]",1383,1500.5,"[1.4319772753506426, 1.0497565370978343, 0.6694998104301407, 0.45349882478229536, 0.19285145404867973, 0.14278925237450144, 0.12408740690334272, 0.06657563580836257, 0.0007302977611644755, 0.0]",9,inf,f5ad452e874ea2212391a10be6d30fad5f12db619105fded21844d23706e059c
63,A,clean,S,"[167, 188, 233, 186, 181, 225, 153, 231, 185, 231]",153,187.0,"[1.1831420836904392, 0.7485586320314617, 0.35482877651519334, 0.2533952736983853, 0.1436079209407477, 0.07869670751945722, 0.07661906513801837, 0.02505716203439494, 0.017057003676122593, 0.01584187772466896]",10,74.68446002761725,17db535f793c961fc068db1a2291b0548b9d6d4c802ae0fbd434990c19a5bba1
63,A,brightness_dark,H,"[1516, 1495, 1507, 1383, 1467, 1499, 1439, 1508, 1502, 1508]",1383,1500.5,"[1.4402022485314825, 1.0440986633304299, 0.6601960290469574, 0.4535016133278398, 0.1725110142811564, 0.12182329058866935, 0.11491408952693984, 0.02895404941498832, 0.0015854934737697323, 0.0]",9,inf,037989a90eb85332d202510b29fda5f373e7fdd218142b5b38719d5f1ec9766d
63,A,brightness_dark,S,"[167, 188, 233, 186, 181, 225, 153, 231, 185, 231]",153,187.0,"[1.1809540014325548, 0.7392255609502615, 0.32417300878488403, 0.2239279401352814, 0.11002675008999509, 0.07029614211921811, 0.05626423117310423, 0.015150624464968314, 0.011355997360121292, 0.0059293351776933696]",10,199.17140219621885,cd994a6508787a82455e8c1377aeeb663540ac2328e7bdb4732674ee64806a0e
63,A,contrast_low,H,"[1516, 1495, 1507, 1383, 1467, 1499, 1439, 1508, 1502, 1508]",1383,1500.5,"[1.5338374692491032, 0.9991118662640365, 0.5849223743127575, 0.317051620513285, 0.10749438149775008, 0.09577460869744933, 0.04296500269620727, 0.023365890392116048, 6.32397680350078e-18, 0.0]",8,inf,e9113ee518455bd7c1fca6363c682f258d0ef25dd5b2a081d0d6a6e6a5b68c3a
63,A,contrast_low,S,"[167, 188, 233, 186, 181, 225, 153, 231, 185, 231]",153,187.0,"[1.1931388722359668, 0.6754555505427429, 0.29333192392750146, 0.1626782444048384, 0.08984942290377637, 0.05277330654899414, 0.03373989627497175, 0.013767711423716557, 0.007238895832866929, 0.006996951597422514]",10,170.52267056920712,da5fc46092c323eb82979216ae2a0806bcd7b5214bc8cacd76d91328a5b41b8f
63,A,gaussian_noise,H,"[1516, 1495, 1507, 1383, 1467, 1499, 1439, 1508, 1502, 1508]",1383,1500.5,"[1.441234049934584, 1.0208489740211129, 0.6319860317413489, 0.41813239850516837, 0.18200953549604698, 0.13545555325274716, 0.09176511931936375, 0.053641084393773374, 0.002204487091149936, 0.0]",9,inf,e59c4b3767e47e8d9e13051db5060dbbe757939e47e146668717359a05f911bf
63,A,gaussian_noise,S,"[167, 188, 233, 186, 181, 225, 153, 231, 185, 231]",153,187.0,"[1.1846413385595949, 0.7119762406058799, 0.325015710860362, 0.2336317619889659, 0.13737275296919163, 0.07513566886813866, 0.06536987976230905, 0.02308591236965076, 0.01565938925562513, 0.014244080133576502]",10,83.16727562962305,b5d8cb1ce5ba925d7be947f336d8d47a03ab8c1f553026c63f0ad37633162948
63,A,gaussian_blur,H,"[1516, 1495, 1507, 1383, 1467, 1499, 1439, 1508, 1502, 1508]",1383,1500.5,"[1.4380211933996159, 1.0297434271193862, 0.6427135402119712, 0.4097225135407668, 0.19405364139269593, 0.1313782696361991, 0.11401211846230407, 0.06905016506725471, 0.0022464842955819487, 0.0]",9,inf,35b3074eadc2e19956dd039d39ad112e6fd79423c283d82018dab214d398b530
