client,bank,context,label,count,mu_real,mu_cross,d,d_L1,d_L2,weighted_contribution,residual,residual_L1,residual_L2
34,B,brightness_dark,8,2,"[0.1531063008139416, 0.12344770420370724, 0.12667079027932948, 0.07354540323082644, 0.030123434630698033, 0.0471651638336113, 0.11377779449849929, 0.020166434867970782, 0.2969630355226823, 0.015033938118733658]","[0.11926038902312201, 0.28413196522229184, 0.059868307592251264, 0.0240326116687795, 0.015610111879678814, 0.013541218635647657, 0.03557758972252929, 0.009183446927213738, 0.4162740665193517, 0.022520292809134194]","[0.0338459117908196, -0.1606842610185846, 0.06680248268707822, 0.04951279156204694, 0.01451332275101922, 0.03362394519796365, 0.07820020477596999, 0.010982987940757045, -0.11931103099666945, -0.007486354690400536]",0.5749632934113091,0.23610874106767993,"[0.00338459117908196, -0.01606842610185846, 0.006680248268707823, 0.004951279156204694, 0.001451332275101922, 0.003362394519796365, 0.007820020477596999, 0.0010982987940757044, -0.011931103099666947, -0.0007486354690400536]","[0.01343805655737388, 0.03351894592974207, -0.004578806151939285, -0.029790020610904383, 0.0004954003364294676, -0.019209280746399784, -0.02454155017997775, -0.00924812509882441, 0.03778209095243326, 0.002133289012066969]",0.17473556557609127,0.06856826236801873
34,B,contrast_low,2,3,"[0.06144046209048437, 0.08608110919929446, 0.22021089126908533, 0.04843409869670883, 0.0915832795595299, 0.0395750677627335, 0.2309308842334381, 0.02136125288994049, 0.1966225416318322, 0.0037604126669527342]","[0.052274599538487496, 0.06660922772248568, 0.25052763134123657, 0.10022392638580237, 0.07172155733399137, 0.07251199453286371, 0.2509403329300787, 0.03242834978477718, 0.09703120150753095, 0.005731178922745975]","[0.009165862551996876, 0.019471881476808783, -0.030316740072151238, -0.051789827689093536, 0.01986172222553853, -0.03293692677013021, -0.02000944869664062, -0.011067096894836693, 0.09959134012430126, -0.001970766255793241]",0.296181612757291,0.1264474790506919,"[0.0013748793827995313, 0.0029207822215213176, -0.004547511010822685, -0.00776847415336403, 0.0029792583338307797, -0.004940539015519531, -0.003001417304496093, -0.0016600645342255038, 0.014938701018645188, -0.0002956149383689861]","[0.014681328402995311, 0.046255910072967574, -0.02632769432347795, -0.04027063163200896, -0.0006969979463708129, -0.02845427059115492, -0.008045486104902133, -0.00444519332872112, 0.04465989276594748, 0.0026431426847255864]",0.21648054785327187,0.08698353302384336
34,B,contrast_low,3,15,"[0.044473198479611016, 0.1712025237036642, 0.1415519667190605, 0.11183426903154864, 0.03888205118077835, 0.069871751185991, 0.25192658848959626, 0.03388311225351181, 0.12335584331924933, 0.013018695636988886]","[0.02959669594473084, 0.09284695140832647, 0.17807188636433216, 0.161573438984715, 0.046603167039626775, 0.10588317532462829, 0.27403614530714715, 0.040300526323587556, 0.06252749210332377, 0.00856052119958193]","[0.014876502534880175, 0.07835557229533774, -0.03651991964527165, -0.04973916995316635, -0.0077211158588484236, -0.036011424138637296, -0.02210955681755089, -0.006417414070075747, 0.06082835121592556, 0.004458174437406955]",0.3170372009671008,0.1255986195445774,"[0.011157376901160131, 0.058766679221503304, -0.02738993973395374, -0.03730437746487476, -0.005790836894136318, -0.027008568103977972, -0.016582167613163168, -0.00481306055255681, 0.04562126341194417, 0.003343630828055216]","[0.014681328402995311, 0.046255910072967574, -0.02632769432347795, -0.04027063163200896, -0.0006969979463708129, -0.02845427059115492, -0.008045486104902133, -0.00444519332872112, 0.04465989276594748, 0.0026431426847255864]",0.21648054785327187,0.08698353302384336
34,B,contrast_low,8,2,"[0.1387225545071553, 0.09263910093280174, 0.13843866015889242, 0.0843838743739065, 0.03805341414562339, 0.05808278569105772, 0.1566765033596597, 0.03136631988600782, 0.24867745910941835, 0.012959327835477076]","[0.11723183331679887, 0.24695461463337257, 0.08234109594590769, 0.03636167451160827, 0.016907608006276095, 0.023134420407631976, 0.04129551523208838, 0.011087002305395787, 0.4076781757558368, 0.017008059885083526]","[0.021490721190356415, -0.15431551370057084, 0.05609756421298473, 0.04802219986229823, 0.021145806139347294, 0.03494836528342575, 0.11538098812757133, 0.020279317580612032, -0.15900071664641846, -0.00404873204960645]",0.6347299247931915,0.2653646055478726,"[0.0021490721190356417, -0.015431551370057084, 0.005609756421298473, 0.0048022199862298234, 0.0021145806139347295, 0.0034948365283425753, 0.011538098812757134, 0.0020279317580612034, -0.015900071664641847, -0.00040487320496064507]","[0.014681328402995311, 0.046255910072967574, -0.02632769432347795, -0.04027063163200896, -0.0006969979463708129, -0.02845427059115492, -0.008045486104902133, -0.00444519332872112, 0.04465989276594748, 0.0026431426847255864]",0.21648054785327187,0.08698353302384336
34,B,gaussian_noise,2,3,"[0.0640532773415907, 0.06097334513061111, 0.41323991558222, 0.057599605746463056, 0.10702470749339447, 0.03763498740989208, 0.13086271877635966, 0.026188104131090628, 0.09500938300710897, 0.007413955381269243]","[0.059954657825772084, 0.07130006099612347, 0.274917550254327, 0.09171363214302891, 0.07076451920503533, 0.06924517700356311, 0.21861330191999678, 0.04130921840297876, 0.09367579260937314, 0.008506089639801293]","[0.004098619515818622, -0.010326715865512363, 0.138322365327893, -0.034114026396565855, 0.03626018828835914, -0.03161018959367103, -0.08775058314363712, -0.015121114271888135, 0.001333590397735826, -0.0010921342585320506]",0.36002952705961316,0.17511731150775958,"[0.0006147929273727932, -0.0015490073798268545, 0.02074835479918395, -0.005117103959484878, 0.005439028243253871, -0.004741528439050654, -0.013162587471545568, -0.0022681671407832203, 0.00020003855966037388, -0.0001638201387798076]","[0.005826754489855812, 0.011125418646901586, -0.002937967784863299, -0.016274499556454852, 0.0033467420282068117, -0.011595195468288244, -0.010628922109380351, -0.0024831492647972575, 0.02539794132251985, -0.0017771223037001387]",0.0913937129749682,0.03666360376730593
34,B,gaussian_noise,3,15,"[0.03861429083111714, 0.10250801010570519, 0.14062074807319477, 0.1537698461914397, 0.039938203449840864, 0.10627723005512489, 0.25025064499565225, 0.04067777853890027, 0.11871850126754184, 0.008624746491483022]","[0.03308017460275707, 0.0769026381222201, 0.1743205304046951, 0.1711759835382281, 0.043926771732079976, 0.11696588055442377, 0.26169428458512584, 0.04225823250312636, 0.0688624082948037, 0.01081309566253999]","[0.0055341162283600726, 0.025605371983485087, -0.03369978233150034, -0.017406137346788392, -0.003988568282239112, -0.010688650499298874, -0.011443639589473587, -0.0015804539642260904, 0.049856092972738145, -0.002188349171056968]",0.16199116236916666,0.06984940937612309,"[0.004150587171270054, 0.019204028987613815, -0.025274836748625254, -0.013054603010091294, -0.002991426211679334, -0.008016487874474156, -0.00858272969210519, -0.0011853404731695678, 0.03739206972955361, -0.001641261878292726]","[0.005826754489855812, 0.011125418646901586, -0.002937967784863299, -0.016274499556454852, 0.0033467420282068117, -0.011595195468288244, -0.010628922109380351, -0.0024831492647972575, 0.02539794132251985, -0.0017771223037001387]",0.0913937129749682,0.03666360376730593
34,B,gaussian_noise,8,2,"[0.10885372915387226, 0.17346794540966604, 0.07806676481158646, 0.04780433763913457, 0.023924658438000394, 0.029777081594664894, 0.1490000691742257, 0.020409317129513736, 0.34160290790993886, 0.027093188739397138]","[0.0982399852417425, 0.2387639750185196, 0.062181623165806076, 0.02883226350792146, 0.014933258471677625, 0.018148873142299283, 0.037836118631522135, 0.01070573363795839, 0.4635445775768798, 0.026813591605673183]","[0.010613743912129756, -0.06529602960885356, 0.015885141645780386, 0.01897207413121311, 0.008991399966322769, 0.011628208452365611, 0.11116395054270356, 0.009703583491555347, -0.12194166966694092, 0.000279597133723955]",0.37447539855158896,0.18034964174675291,"[0.0010613743912129756, -0.006529602960885356, 0.0015885141645780388, 0.001897207413121311, 0.0008991399966322769, 0.0011628208452365613, 0.011116395054270357, 0.0009703583491555347, -0.012194166966694092, 2.7959713372395503e-05]","[0.005826754489855812, 0.011125418646901586, -0.002937967784863299, -0.016274499556454852, 0.0033467420282068117, -0.011595195468288244, -0.010628922109380351, -0.0024831492647972575, 0.02539794132251985, -0.0017771223037001387]",0.0913937129749682,0.03666360376730593
34,B,gaussian_blur,2,3,"[0.06994288952924675, 0.0750133315700121, 0.36953073185247426, 0.048783350332762154, 0.10883990761203904, 0.033888440580484146, 0.1187553592470868, 0.023313439569357847, 0.14423969651802176, 0.007692853188514987]","[0.05775177740933054, 0.06989045740155878, 0.2717625144735973, 0.0912647523754936, 0.07428284332232346, 0.06740771453655829, 0.2239358492014894, 0.041846003524311295, 0.09416308567310326, 0.007695002082234007]","[0.012191112119916213, 0.00512287416845332, 0.09776821737887698, -0.042481402042731445, 0.03455706428971558, -0.033519273956074146, -0.1051804899544026, -0.018532563954953448, 0.050076610844918504, -2.1488937190202242e-06]",0.39943175760376126,0.16664318670265332,"[0.0018286668179874318, 0.000768431125267998, 0.014665232606831545, -0.006372210306409717, 0.005183559643457338, -0.005027891093411121, -0.01577707349316039, -0.002779884593243017, 0.007511491626737775, -3.2233405785303365e-07]","[0.011240656421377657, 0.021661676808208477, -0.014225877835108175, -0.03046116818466489, 0.004550301619876719, -0.022019941043558672, -0.005663179620608111, -0.006149386752436627, 0.041522815541851, -0.0004558969549373886]",0.15795090078262772,0.0634480939672475
34,B,gaussian_blur,3,15,"[0.03817866492519844, 0.11832806887628891, 0.12644239682144487, 0.1403176094518954, 0.040616149143489544, 0.0900992512277368, 0.2725887413794584, 0.04026433252566591, 0.12335564062515379, 0.009809145023667898]","[0.03004251001207452, 0.07451471632269713, 0.16978983658860192, 0.17418990853948665, 0.043523278397562225, 0.11397893255358292, 0.2749915906882611, 0.046066921788508394, 0.06304399463391823, 0.009858310475306907]","[0.00813615491312392, 0.04381335255359178, -0.04334743976715705, -0.03387229908759126, -0.002907129254072681, -0.023879681325846114, -0.002402849308802746, -0.005802589262842488, 0.06031164599123556, -4.91654516390095e-05]",0.22452230691590264,0.0962692652184169,"[0.00610211618484294, 0.03286001441519384, -0.032510579825367786, -0.025404224315693447, -0.0021803469405545107, -0.017909760994384585, -0.0018021369816020594, -0.004351941947131866, 0.04523373449342667, -3.687408872925712e-05]","[0.011240656421377657, 0.021661676808208477, -0.014225877835108175, -0.03046116818466489, 0.004550301619876719, -0.022019941043558672, -0.005663179620608111, -0.006149386752436627, 0.041522815541851, -0.0004558969549373886]",0.15795090078262772,0.0634480939672475
34,B,gaussian_blur,8,2,"[0.12609825125281093, 0.1406961942086136, 0.09560127547343936, 0.043551101986103, 0.030405507594124, 0.027647494944421425, 0.15751770075818453, 0.020935382108336786, 0.33441057667256124, 0.023136515001405282]","[0.09299951706733814, 0.2603638815311471, 0.059406581639158795, 0.03039843761172062, 0.014934618424385085, 0.018470384502051025, 0.038357392216641646, 0.011110984228954278, 0.4466346824556952, 0.027323520322908055]","[0.033098734185472795, -0.1196676873225335, 0.03619469383428056, 0.01315266437438238, 0.015470889169738914, 0.0091771104423704, 0.11916030854154289, 0.009824397879382508, -0.11222410578313397, -0.004187005321502773]",0.47215759685434067,0.21007136087833328,"[0.00330987341854728, -0.01196676873225335, 0.0036194693834280564, 0.0013152664374382382, 0.0015470889169738914, 0.00091771104423704, 0.01191603085415429, 0.0009824397879382508, -0.011222410578313398, -0.00041870053215027733]","[0.011240656421377657, 0.021661676808208477, -0.014225877835108175, -0.03046116818466489, 0.004550301619876719, -0.022019941043558672, -0.005663179620608111, -0.006149386752436627, 0.041522815541851, -0.0004558969549373886]",0.15795090078262772,0.0634480939672475
35,A,clean,1,9,"[0.03447405502137682, 0.6472469243680303, 0.031042837985389315, 0.018028859633900458, 0.005272149286275183, 0.009928851814694372, 0.02494416997870203, 0.005707429328479519, 0.20821760749859808, 0.015137115084553935]","[0.04423250468329477, 0.5410207230159353, 0.03418481821898033, 0.021854636600656806, 0.007742208640151398, 0.010465836817656131, 0.06858550260998565, 0.008061821500449944, 0.23124474709541298, 0.03260720081747677]","[-0.009758449661917946, 0.10622620135209504, -0.003141980233591017, -0.003825776966756348, -0.002470059353876215, -0.0005369850029617595, -0.04364133263128362, -0.002354392171970425, -0.023027139596814905, -0.017470085732922837]",0.2124524027041901,0.11897770160266752,"[-0.004391302347863076, 0.04780179060844277, -0.0014138911051159578, -0.0017215996350403568, -0.0011115267092442968, -0.0002416432513327918, -0.01963859968407763, -0.0010594764773866913, -0.010362212818566708, -0.007861538579815277]","[-0.031063894518937915, 0.0797395369867393, -0.02204698663672657, -0.008169019153281169, -0.006741045551060346, -0.006544101152673696, -0.022625334519539842, -0.005467086936416977, 0.022038056961449726, 0.0008798745204476252]",0.20531493693727315,0.09482970887726638
35,A,clean,8,11,"[0.06246555460152656, 0.2890402437035577, 0.027338145868428268, 0.01353145817528312, 0.006320587922918609, 0.005210664471317887, 0.030268654848077337, 0.002630111659545639, 0.5226094841690855, 0.04058509458025955]","[0.11096117673075351, 0.23097161392483684, 0.06485286501681117, 0.025254039117539148, 0.016556076726220514, 0.016669678837392257, 0.03569908182164498, 0.010643948857782522, 0.4636999027508737, 0.02469161621614518]","[-0.04849562212922695, 0.05806862977872085, -0.037514719148382905, -0.011722580942256028, -0.010235488803301905, -0.011459014366074369, -0.005430426973567645, -0.008013837198236883, 0.05890958141821179, 0.01589347836411437]",0.26574337912209367,0.10640155538913758,"[-0.026672592171074826, 0.03193774637829647, -0.0206330955316106, -0.006447419518240816, -0.005629518841816048, -0.006302457901340903, -0.002986734835462205, -0.004407610459030286, 0.032400269780016484, 0.008741413100262904]","[-0.031063894518937915, 0.0797395369867393, -0.02204698663672657, -0.008169019153281169, -0.006741045551060346, -0.006544101152673696, -0.022625334519539842, -0.005467086936416977, 0.022038056961449726, 0.0008798745204476252]",0.20531493693727315,0.09482970887726638
35,A,brightness_dark,1,9,"[0.041001694745200046, 0.6720411414234967, 0.03830010882503762, 0.018958714779426577, 0.004946087417975099, 0.011131813195361344, 0.02214785910550114, 0.005970348608763681, 0.1699076601764058, 0.015594571722831956]","[0.05089835225439611, 0.5472957207281691, 0.039055870170325135, 0.026394678545424714, 0.007476237239397521, 0.012554160531660186, 0.06777083046045201, 0.0074668182401164745, 0.21829637073708347, 0.022790961092975237]","[-0.009896657509196063, 0.12474542069532757, -0.0007557613452875145, -0.007435963765998137, -0.002530149821422422, -0.001422347336298842, -0.04562297135495087, -0.0014964696313527932, -0.04838871056067767, -0.0071963893701432816]",0.24949084139065514,0.14212882727658296,"[-0.004453495879138228, 0.056135439312897405, -0.0003400926053793815, -0.0033461836946991614, -0.0011385674196400899, -0.0006400563013344789, -0.020530337109727893, -0.000673411334108757, -0.021774919752304955, -0.003238375216564477]","[-0.030393960558095158, 0.06192379145373189, -0.015364171254693013, -0.006513566389951198, -0.006656831035042212, -0.004226181649072439, -0.0260158984745989, -0.004694605305667434, 0.03198563058190629, -4.420736851782486e-05]",0.18781884407127633,0.0825890786548831
35,A,brightness_dark,8,11,"[0.0731981412441761, 0.29791216068009213, 0.03491258102065567, 0.01838915474136584, 0.006679178211662257, 0.007453949283863787, 0.02717525714003507, 0.0023858045326098057, 0.5030592413924286, 0.028834531753110793]","[0.1203626224786433, 0.28738788406039306, 0.06222908765577136, 0.024148032369096812, 0.016712384785120663, 0.013974177188841894, 0.037149005076164185, 0.009697066299080124, 0.40531278623931716, 0.023026953847571426]","[-0.04716448123446719, 0.010524276619699069, -0.027316506635115693, -0.00575887762773097, -0.010033206573458405, -0.006520227904978107, -0.009973747936129113, -0.007311261766470319, 0.09774645515311148, 0.005807577905539367]",0.22815661935669973,0.11401232895384529,"[-0.025940464678956957, 0.005788352140834488, -0.015024078649313632, -0.003167382695252034, -0.005518263615402123, -0.0035861253477379594, -0.005485561364871013, -0.004021193971558676, 0.053760550334211316, 0.003194167848046652]","[-0.030393960558095158, 0.06192379145373189, -0.015364171254693013, -0.006513566389951198, -0.006656831035042212, -0.004226181649072439, -0.0260158984745989, -0.004694605305667434, 0.03198563058190629, -4.420736851782486e-05]",0.18781884407127633,0.0825890786548831
