client,bank,context,label,count,class_d_L1_actual,class_d_L1_null_median,class_d_L1_null_p95,class_d_L1_percentile,class_d_L1_above_p95
6,A,gaussian_blur,6,10,0.2568040297212615,0.16277602396286495,0.3103378438761119,0.8671875,False
6,B,clean,0,1,0.577493055817551,0.7151616723599319,1.2913503433579965,0.265625,False
6,B,clean,3,9,0.3629942811761048,0.20877492979866824,0.37254464098752205,0.9375,False
6,B,clean,6,10,0.2532417238095436,0.15940556145840326,0.3108571292320665,0.875,False
6,B,brightness_dark,0,1,0.708447428864274,0.673621169634953,1.1901207313121844,0.5546875,False
6,B,brightness_dark,3,9,0.2824952910348425,0.20165112797030288,0.3668387703327879,0.796875,False
6,B,brightness_dark,6,10,0.2656763956160479,0.16505833547245313,0.32312262765099065,0.859375,False
6,B,contrast_low,0,1,0.5203310381230489,0.7234045558572468,1.2571122708198723,0.203125,False
6,B,contrast_low,3,9,0.3100946049901804,0.21594719240031174,0.3300804561545643,0.890625,False
6,B,contrast_low,6,10,0.41592985386746334,0.1690344708062904,0.28964566187169144,1.0,True
6,B,gaussian_noise,0,1,0.5552109912604853,0.6865026517052417,1.2339649888384578,0.28125,False
6,B,gaussian_noise,3,9,0.3405610845920992,0.20689453857239953,0.33650254950725345,0.9609375,True
6,B,gaussian_noise,6,10,0.22035813093961848,0.16021003169767173,0.30655798229227843,0.8125,False
6,B,gaussian_blur,0,1,0.5194850133063841,0.7333441279223689,1.1597520903752407,0.2734375,False
6,B,gaussian_blur,3,9,0.3783835536200332,0.19429082200179376,0.3297161651338942,0.96875,True
