client,bank,target,alpha,DeltaJ,DeltaC,DeltaAcc
6,B,brightness_dark,1.0,165.45377262246342,-0.002737623690074189,17.24137931034483
6,B,brightness_dark,1.25,149.17860537213733,-0.003909339831221008,16.091954022988507
6,B,brightness_dark,1.5,151.80129222952047,-0.005126292726429583,12.64367816091954
6,A,contrast_low,0.0,0.0,0.0,0.0
6,A,contrast_low,0.25,39.44477847249492,-0.00015837078269550814,2.2988505747126435
6,A,contrast_low,0.5,66.63915216133057,-0.00036947309269375127,1.9157088122605364
6,A,contrast_low,0.75,83.81245905687395,-0.000621950302484813,3.0651340996168583
6,A,contrast_low,1.0,91.66949689990048,-0.0009009047958361668,4.980842911877395
6,A,contrast_low,1.25,91.29141460918837,-0.001189309734836954,3.8314176245210727
6,A,contrast_low,1.5,83.43485115741335,-0.0014656162406726577,-1.1494252873563218
6,B,contrast_low,0.0,0.0,0.0,0.0
6,B,contrast_low,0.25,39.71382204234791,-0.00015583402745068993,2.2988505747126435
6,B,contrast_low,0.5,66.5449558158666,-0.0003733522618350074,2.2988505747126435
6,B,contrast_low,0.75,83.0939653072053,-0.0006449381737758033,3.4482758620689653
6,B,contrast_low,1.0,90.49698942537495,-0.0009680278423765979,2.681992337164751
6,B,contrast_low,1.25,89.69204492563057,-0.0013373590756457154,0.7662835249042146
6,B,contrast_low,1.5,81.26359960022954,-0.001717300858571348,-1.1494252873563218
6,A,gaussian_noise,0.0,0.0,0.0,0.0
6,A,gaussian_noise,0.25,9.604953315420886,2.5941739972394802e-05,0.0
6,A,gaussian_noise,0.5,16.882782594498696,6.494554346098786e-05,0.7662835249042146
6,A,gaussian_noise,0.75,21.346669456124502,0.00013179097464355652,-0.3831417624521073
6,A,gaussian_noise,1.0,22.383285768287607,0.00021604492475170087,-1.5325670498084292
6,A,gaussian_noise,1.25,19.15504086550568,0.0003148277982292407,-3.0651340996168583
6,A,gaussian_noise,1.5,10.367934054400253,0.0004143253844634525,-3.8314176245210727
6,B,gaussian_noise,0.0,0.0,0.0,0.0
6,B,gaussian_noise,0.25,9.903068073977533,4.425717809791469e-05,0.0
6,B,gaussian_noise,0.5,17.38923890211072,9.964246366972332e-05,0.7662835249042146
6,B,gaussian_noise,0.75,21.99211615873802,0.0001782378053507721,0.0
6,B,gaussian_noise,1.0,23.124772220504592,0.0002684082928891287,-1.1494252873563218
6,B,gaussian_noise,1.25,19.97541289545083,0.0003747336389217787,-1.9157088122605364
6,B,gaussian_noise,1.5,11.182269936281163,0.0004776294117232651,-1.9157088122605364
6,A,gaussian_blur,0.0,0.0,0.0,0.0
6,A,gaussian_blur,0.25,7.509498298643841,-0.00013516071603612845,1.1494252873563218
6,A,gaussian_blur,0.5,12.963300480754825,-0.0002815517303148274,1.5325670498084292
6,A,gaussian_blur,0.75,16.467463979991145,-0.0004301790281615542,2.681992337164751
6,A,gaussian_blur,1.0,18.096078105730868,-0.0005712588510421413,5.363984674329502
6,A,gaussian_blur,1.25,17.90026321425974,-0.0007017132262927639,4.980842911877395
6,A,gaussian_blur,1.5,15.919716380912195,-0.0008326553570914489,4.980842911877395
6,B,gaussian_blur,0.0,0.0,0.0,0.0
6,B,gaussian_blur,0.25,7.976222223544097,-0.00013963006540137373,1.1494252873563218
6,B,gaussian_blur,0.5,13.615541816476142,-0.0002906153057869523,1.9157088122605364
6,B,gaussian_blur,0.75,17.060922123753517,-0.0004429796507123627,2.681992337164751
6,B,gaussian_blur,1.0,18.413408266160943,-0.0005846694012996516,5.747126436781609
6,B,gaussian_blur,1.25,17.74685586026597,-0.0007169591281036716,4.21455938697318
6,B,gaussian_blur,1.5,15.12065002801342,-0.0008520133964913317,4.21455938697318
7,A,brightness_dark,0.0,0.0,0.0,0.0
7,A,brightness_dark,0.25,71.19347733610792,-0.0006807006649860014,5.583756345177665
7,A,brightness_dark,0.5,116.56183925928423,-0.0015738441132381945,11.6751269035533
7,A,brightness_dark,0.75,138.49596688243508,-0.0027218927669833835,16.751269035532996
7,A,brightness_dark,1.0,143.3503772696307,-0.004115701284705837,17.766497461928935
7,A,brightness_dark,1.25,132.205379426196,-0.0057824337412777085,17.258883248730964
7,A,brightness_dark,1.5,100.17359914758643,-0.007619402555264841,18.274111675126903
7,B,brightness_dark,0.0,0.0,0.0,0.0
7,B,brightness_dark,0.25,72.09309514044136,-0.0006982198934685764,5.583756345177665
7,B,brightness_dark,0.5,117.49688907258357,-0.00161748039460666,12.690355329949238
7,B,brightness_dark,0.75,138.43661498816888,-0.0027978258441038583,17.766497461928935
7,B,brightness_dark,1.0,142.78159792955202,-0.004254440112747027,18.781725888324875
7,B,brightness_dark,1.25,119.58696798698611,-0.005975190297757631,18.781725888324875
7,B,brightness_dark,1.5,111.85698077768527,-0.00787386601330434,18.274111675126903
7,A,contrast_low,0.0,0.0,0.0,0.0
7,A,contrast_low,0.25,34.3517022584358,-0.0001687067383536004,3.045685279187817
7,A,contrast_low,0.5,55.33426483590509,-0.0003820911006196376,7.106598984771574
7,A,contrast_low,0.75,66.01395695649917,-0.0006660232660317197,13.197969543147208
7,A,contrast_low,1.0,67.96884835195723,-0.0010357202587389248,16.243654822335024
7,A,contrast_low,1.25,62.100146770809815,-0.0014720692236860236,18.781725888324875
7,A,contrast_low,1.5,48.93239518696903,-0.0019283134723301412,19.289340101522843
7,B,contrast_low,0.0,0.0,0.0,0.0
7,B,contrast_low,0.25,34.86169313161184,-0.00015600109690651115,3.045685279187817
7,B,contrast_low,0.5,56.745774487695996,-0.00037570557086669587,6.598984771573604
7,B,contrast_low,0.75,68.778780805223,-0.0006848838069525434,11.6751269035533
7,B,contrast_low,1.0,72.44004034536626,-0.0011093282007774842,15.228426395939087
7,B,contrast_low,1.25,68.52814855023368,-0.0016144804443199525,18.274111675126903
7,B,contrast_low,1.5,57.49844073540241,-0.002039971610217476,18.274111675126903
7,A,gaussian_noise,0.0,0.0,0.0,0.0
7,A,gaussian_noise,0.25,9.388267040754272,4.169101098388389e-05,0.0
7,A,gaussian_noise,0.5,16.803462064576063,0.00010231450133383474,0.0
7,A,gaussian_noise,0.75,21.415167778606353,0.00017546317838766125,1.015228426395939
7,A,gaussian_noise,1.0,22.46756722200699,0.00026825485343224837,1.5228426395939085
7,A,gaussian_noise,1.25,19.114592972857945,0.0003690035835974244,1.015228426395939
7,A,gaussian_noise,1.5,10.190415911698992,0.0004637669469028552,1.015228426395939
7,B,gaussian_noise,0.0,0.0,0.0,0.0
7,B,gaussian_noise,0.25,9.724220233597379,6.614495650723601e-05,0.0
7,B,gaussian_noise,0.5,17.44481350580566,0.0001453651656439757,1.015228426395939
7,B,gaussian_noise,0.75,22.387133554685338,0.000236045285253993,1.5228426395939085
7,B,gaussian_noise,1.0,23.753349897885997,0.0003426853062939942,2.5380710659898478
7,B,gaussian_noise,1.25,20.744151686898235,0.000460362703168714,2.030456852791878
7,B,gaussian_noise,1.5,11.977043778875949,0.0005622106073908842,1.015228426395939
7,A,gaussian_blur,0.0,0.0,0.0,0.0
7,A,gaussian_blur,0.25,6.2125681028730995,-0.00020928937028074062,1.5228426395939085
7,A,gaussian_blur,0.5,10.350999417462184,-0.0004363011739893139,1.015228426395939
7,A,gaussian_blur,0.75,12.516445402326536,-0.0006747778208717218,3.553299492385787
7,A,gaussian_blur,1.0,12.781486550561496,-0.0009393376862051371,3.045685279187817
7,A,gaussian_blur,1.25,11.194866992274616,-0.0012235095092121302,3.553299492385787
7,A,gaussian_blur,1.5,7.79676010310164,-0.0015196728886425152,4.568527918781726
7,B,gaussian_blur,0.0,0.0,0.0,0.0
7,B,gaussian_blur,0.25,6.668243714239665,-0.00021720053053905352,1.5228426395939085
7,B,gaussian_blur,0.5,10.995222340927977,-0.00045536322238203236,1.015228426395939
7,B,gaussian_blur,0.75,13.13331472998376,-0.0007120739988178259,3.553299492385787
7,B,gaussian_blur,1.0,13.178716252046902,-0.0009967518038023204,3.045685279187817
7,B,gaussian_blur,1.25,11.1931373373282,-0.001303428098195258,3.553299492385787
7,B,gaussian_blur,1.5,7.251960535533101,-0.0016271425314577023,4.060913705583756
8,A,brightness_dark,0.0,0.0,0.0,0.0
8,A,brightness_dark,0.25,73.8805873446376,-0.0004019169216156189,1.0362694300518134
8,A,brightness_dark,0.5,116.19574190659262,-0.0009311116319366966,1.5544041450777202
8,A,brightness_dark,0.75,149.42941599975353,-0.0015428304614727884,4.66321243523316
8,A,brightness_dark,1.0,161.49397912274745,-0.002231431150155945,8.290155440414507
8,A,brightness_dark,1.25,157.06538350805198,-0.0029163988474611175,10.880829015544041
8,A,brightness_dark,1.5,134.37721127985543,-0.0037077377114320756,18.134715025906736
8,B,brightness_dark,0.0,0.0,0.0,0.0
8,B,brightness_dark,0.25,74.7624402110201,-0.00042013566892519397,1.0362694300518134
8,B,brightness_dark,0.5,117.2729328763379,-0.0009718435393098657,1.5544041450777202
8,B,brightness_dark,0.75,150.093663076126,-0.001608037684435006,4.66321243523316
8,B,brightness_dark,1.0,160.88788340918504,-0.0023197995314985804,8.290155440414507
8,B,brightness_dark,1.25,143.46995769608608,-0.003051970688049915,10.880829015544041
8,B,brightness_dark,1.5,144.9764502055092,-0.003908263109294284,17.616580310880828
8,A,contrast_low,0.0,0.0,0.0,0.0
8,A,contrast_low,0.25,42.091729267767505,-0.00016398679640986706,2.5906735751295336
8,A,contrast_low,0.5,69.36639850610122,-0.00035062242207372176,3.1088082901554404
8,A,contrast_low,0.75,85.84635318216584,-0.000545567506140081,3.626943005181347
8,A,contrast_low,1.0,93.68091582817908,-0.0007634199329086284,6.217616580310881
8,A,contrast_low,1.25,94.02168267546843,-0.0009990687439304716,6.217616580310881
8,A,contrast_low,1.5,87.53030316893712,-0.0012578691110807123,6.7357512953367875
8,B,contrast_low,0.0,0.0,0.0,0.0
8,B,contrast_low,0.25,42.11269205970552,-0.0001619934969857113,1.5544041450777202
8,B,contrast_low,0.5,69.6143815914846,-0.0003511698754574841,2.0725388601036268
8,B,contrast_low,0.75,86.58559365072311,-0.000546894113844912,2.0725388601036268
8,B,contrast_low,1.0,95.09977642101833,-0.0007684182706126782,3.1088082901554404
8,B,contrast_low,1.25,96.21519824100619,-0.001035069121549439,4.66321243523316
8,B,contrast_low,1.5,90.51867874457014,-0.0013571488464449565,4.1450777202072535
8,A,gaussian_noise,0.0,0.0,0.0,0.0
8,A,gaussian_noise,0.25,7.6959455530359975,-6.69211758715046e-05,2.5906735751295336
8,A,gaussian_noise,0.5,12.917499911792701,-0.00011224991490084262,3.626943005181347
8,A,gaussian_noise,0.75,15.189408852878339,-0.00014556014872327532,5.699481865284974
8,A,gaussian_noise,1.0,13.975800879816234,-0.00016293105412609407,7.253886010362694
8,A,gaussian_noise,1.25,8.60323173399101,-0.00014930188166900442,7.253886010362694
8,A,gaussian_noise,1.5,-2.0151436875111237,-7.932715703328971e-05,8.290155440414507
8,B,gaussian_noise,0.0,0.0,0.0,0.0
8,B,gaussian_noise,0.25,7.8298795388776625,-5.009292101614644e-05,2.5906735751295336
8,B,gaussian_noise,0.5,13.090352612864764,-8.045854914037623e-05,3.626943005181347
8,B,gaussian_noise,0.75,15.364238897828757,-9.78051028468676e-05,5.181347150259067
8,B,gaussian_noise,1.0,14.242106308868797,-0.00010224905022730582,6.7357512953367875
8,B,gaussian_noise,1.25,9.195265644750016,-7.437396975712657e-05,7.253886010362694
8,B,gaussian_noise,1.5,-1.1722458417520194,-4.372733900551325e-06,8.290155440414507
8,A,gaussian_blur,0.0,0.0,0.0,0.0
8,A,gaussian_blur,0.25,7.894003099979674,-0.00017650655764820116,1.0362694300518134
8,A,gaussian_blur,0.5,13.73693781022378,-0.0003394633897369902,1.0362694300518134
8,A,gaussian_blur,0.75,17.649069441048955,-0.0004904110940724901,1.5544041450777202
8,A,gaussian_blur,1.0,19.712114662467393,-0.0006345533169355921,1.0362694300518134
8,A,gaussian_blur,1.25,19.984347559001925,-0.0007722463539289778,2.0725388601036268
8,A,gaussian_blur,1.5,18.507245818615857,-0.0008938829221987207,2.5906735751295336
8,B,gaussian_blur,0.0,0.0,0.0,0.0
8,B,gaussian_blur,0.25,8.433614439970569,-0.00018949713343601447,1.0362694300518134
8,B,gaussian_blur,0.5,14.560407117209703,-0.0003645231626337997,1.0362694300518134
8,B,gaussian_blur,0.75,18.53869056704688,-0.0005268874251496247,1.5544041450777202
8,B,gaussian_blur,1.0,20.47866791958158,-0.0006834582085343047,1.5544041450777202
8,B,gaussian_blur,1.25,20.45664650912716,-0.0008294384739185436,2.0725388601036268
8,B,gaussian_blur,1.5,18.534890157333596,-0.0009642755581169983,2.5906735751295336
9,A,brightness_dark,0.0,0.0,0.0,0.0
9,A,brightness_dark,0.25,75.21957801188748,-0.0005209241401110643,5.681818181818182
9,A,brightness_dark,0.5,116.22907123376763,-0.001137225282981803,10.227272727272727
9,A,brightness_dark,0.75,136.9085292677195,-0.0018673277850686793,17.613636363636363
9,A,brightness_dark,1.0,141.4318653821736,-0.00288286709261016,26.704545454545453
9,A,brightness_dark,1.25,127.64977205931126,-0.004137649991638367,33.52272727272727
9,A,brightness_dark,1.5,93.09388980512247,-0.005566781182863936,39.77272727272727
9,B,brightness_dark,0.0,0.0,0.0,0.0
9,B,brightness_dark,0.25,75.81576403981796,-0.0005373422410841773,5.681818181818182
9,B,brightness_dark,0.5,116.60568873496936,-0.0011802579489869176,10.795454545454545
9,B,brightness_dark,0.75,136.02816645022395,-0.0019578341368017603,17.613636363636363
9,B,brightness_dark,1.0,139.70317998281368,-0.0030418961246311505,26.136363636363637
9,B,brightness_dark,1.25,112.91909113916063,-0.0043978940241879,34.09090909090909
9,B,brightness_dark,1.5,103.24458344870771,-0.0059596095002561345,40.34090909090909
9,A,contrast_low,0.0,0.0,0.0,0.0
9,A,contrast_low,0.25,36.159371385740286,-0.00021810386862314052,2.840909090909091
9,A,contrast_low,0.5,58.235356198358915,-0.00046743697501280856,3.977272727272727
9,A,contrast_low,0.75,69.07799732720552,-0.0006957687763581361,5.681818181818182
9,A,contrast_low,1.0,70.54129555442702,-0.0008756509092001636,7.954545454545454
9,A,contrast_low,1.25,63.620324809490775,-0.0010446519566794576,6.25
9,A,contrast_low,1.5,48.77703809187467,-0.0012582520517263806,5.681818181818182
9,B,contrast_low,0.0,0.0,0.0,0.0
9,B,contrast_low,0.25,36.307255441128774,-0.00020672924838738076,2.272727272727273
9,B,contrast_low,0.5,59.55370103776653,-0.00044023467062517775,3.977272727272727
9,B,contrast_low,0.75,71.92703117456284,-0.0006526224270651408,5.681818181818182
9,B,contrast_low,1.0,74.98062637458274,-0.0008111147983973197,7.954545454545454
9,B,contrast_low,1.25,69.57270517285141,-0.00098869973282168,7.386363636363637
9,B,contrast_low,1.5,56.05938448810714,-0.0012361276359550608,4.545454545454546
9,A,gaussian_noise,0.0,0.0,0.0,0.0
9,A,gaussian_noise,0.25,9.84456983289278,9.006210743029309e-05,1.1363636363636365
9,A,gaussian_noise,0.5,17.811312722475993,0.00020428977659686653,3.409090909090909
9,A,gaussian_noise,0.75,22.572963413939092,0.00033830988827899134,3.977272727272727
9,A,gaussian_noise,1.0,23.71533296029968,0.0004711016152132543,3.409090909090909
9,A,gaussian_noise,1.25,20.73538818760324,0.0006005824809465752,3.409090909090909
9,A,gaussian_noise,1.5,12.54827737105396,0.0007373053374877649,3.977272727272727
9,B,gaussian_noise,0.0,0.0,0.0,0.0
9,B,gaussian_noise,0.25,10.378693876761119,0.00010381226450961387,1.1363636363636365
9,B,gaussian_noise,0.5,18.915842934834117,0.0002288965868527046,2.840909090909091
9,B,gaussian_noise,0.75,24.27960108021288,0.0003626190651231484,3.409090909090909
9,B,gaussian_noise,1.0,25.889064011279864,0.0004935248876072728,3.409090909090909
9,B,gaussian_noise,1.25,23.32256510613726,0.0006183671535214602,2.840909090909091
9,B,gaussian_noise,1.5,15.466289271844644,0.0007447470464026847,3.409090909090909
9,A,gaussian_blur,0.0,0.0,0.0,0.0
9,A,gaussian_blur,0.25,5.663183479108824,-0.00010596907622787907,1.1363636363636365
9,A,gaussian_blur,0.5,9.226346459994721,-0.00021406818961786653,1.7045454545454546
9,A,gaussian_blur,0.75,10.732653361248563,-0.0003352711318419868,4.545454545454546
9,A,gaussian_blur,1.0,10.229697727487778,-0.0004736838715775119,5.681818181818182
9,A,gaussian_blur,1.25,7.766173797370879,-0.0006335429420710231,6.25
9,A,gaussian_blur,1.5,3.3726178676888914,-0.0008107848468109414,7.386363636363637
9,B,gaussian_blur,0.0,0.0,0.0,0.0
9,B,gaussian_blur,0.25,5.889515714235202,-0.00010842989075630742,1.1363636363636365
9,B,gaussian_blur,0.5,9.444456098451777,-0.00022363800594073398,1.1363636363636365
9,B,gaussian_blur,0.75,10.697018962434724,-0.00035568383275915924,5.113636363636363
9,B,gaussian_blur,1.0,9.720400861828441,-0.0005174506437305437,6.25
9,B,gaussian_blur,1.25,6.588948360401789,-0.0007035720655359378,7.386363636363637
9,B,gaussian_blur,1.5,1.3506193641551896,-0.0009154896188662172,8.522727272727273
10,A,brightness_dark,0.0,0.0,0.0,0.0
10,A,brightness_dark,0.25,77.28673641888395,-0.0003904170801871283,-0.3546099290780142
10,A,brightness_dark,0.5,125.96460637205527,-0.0009059672295628964,-0.7092198581560284
10,A,brightness_dark,0.75,162.85780400401669,-0.0014977769208670963,-3.1914893617021276
10,A,brightness_dark,1.0,178.30022501603545,-0.002204521035899944,-3.5460992907801416
10,A,brightness_dark,1.25,178.20270746960904,-0.003039540106263907,-5.319148936170213
10,A,brightness_dark,1.5,159.515341438794,-0.003958052853149414,-5.673758865248227
10,B,brightness_dark,0.0,0.0,0.0,0.0
10,B,brightness_dark,0.25,78.2303285130372,-0.0003962709669758646,-0.7092198581560284
10,B,brightness_dark,0.5,126.99492901861288,-0.0009141226378360776,0.0
10,B,brightness_dark,0.75,163.4113416204067,-0.001512074319902051,-2.127659574468085
10,B,brightness_dark,1.0,177.46391173067025,-0.002222999258638367,-3.1914893617021276
10,B,brightness_dark,1.25,163.5712358834031,-0.0030569351535893238,-4.609929078014185
10,B,brightness_dark,1.5,170.41598396792344,-0.003947145544587468,-6.382978723404255
10,A,contrast_low,0.0,0.0,0.0,0.0
10,A,contrast_low,0.25,42.66515369923606,-0.00015292555998545448,0.0
10,A,contrast_low,0.5,71.82947325219261,-0.00038497154995756436,-1.4184397163120568
10,A,contrast_low,0.75,90.90420275333217,-0.0007170402127046008,-1.7730496453900708
10,A,contrast_low,1.0,101.68070243941673,-0.0011827928617252099,-2.8368794326241136
10,A,contrast_low,1.25,105.28078658854758,-0.0017837758171971938,-3.900709219858156
10,A,contrast_low,1.5,102.52728814875685,-0.0024735335494165357,-4.964539007092198
10,B,contrast_low,0.0,0.0,0.0,0.0
10,B,contrast_low,0.25,42.501963879313124,-0.00014338514194662925,0.0
10,B,contrast_low,0.5,71.27025781248163,-0.00036502096030783284,-1.7730496453900708
10,B,contrast_low,0.75,90.02793589411046,-0.0007068109608618194,-2.127659574468085
10,B,contrast_low,1.0,100.51595204558508,-0.0012197748200948575,-3.5460992907801416
10,B,contrast_low,1.25,104.15487037538183,-0.0019038211784127462,-4.25531914893617
10,B,contrast_low,1.5,101.24400927876067,-0.002711543571677825,-4.964539007092198
10,A,gaussian_noise,0.0,0.0,0.0,0.0
10,A,gaussian_noise,0.25,7.245700879635594,-1.4863964360946943e-05,1.4184397163120568
10,A,gaussian_noise,0.5,12.283300809162931,-1.601043986223464e-05,1.4184397163120568
10,A,gaussian_noise,0.75,14.704012899912517,1.7734728029604636e-06,1.7730496453900708
10,A,gaussian_noise,1.0,13.452718280672944,5.1911406738517404e-05,2.127659574468085
10,A,gaussian_noise,1.25,7.618438452065403,0.00012645102458278944,2.8368794326241136
10,A,gaussian_noise,1.5,-3.892917830287132,0.00023886834691866582,4.25531914893617
10,B,gaussian_noise,0.0,0.0,0.0,0.0
10,B,gaussian_noise,0.25,7.478145547664553,7.175399315697151e-06,1.0638297872340425
10,B,gaussian_noise,0.5,12.70828559304295,2.703752569639716e-05,1.0638297872340425
10,B,gaussian_noise,0.75,15.370580164800828,6.606643447544394e-05,1.7730496453900708
10,B,gaussian_noise,1.0,14.539654606010314,0.00013271776612723421,1.7730496453900708
10,B,gaussian_noise,1.25,9.131526410169771,0.00022740379220771018,3.1914893617021276
10,B,gaussian_noise,1.5,-2.1189344795143583,0.00035385095878098837,3.900709219858156
10,A,gaussian_blur,0.0,0.0,0.0,0.0
10,A,gaussian_blur,0.25,9.501080204681294,-0.00024579918541893205,0.7092198581560284
10,A,gaussian_blur,0.5,16.98631860133146,-0.000516788000133325,0.0
