client,bank,true_context,candidate,consistency_js,flip_top1_agreement,entropy_original,entropy_flip,prob_margin_original,js_to_zero_original,moment_J_from_T010
3,A,brightness_dark,gaussian_noise,0.0003781030031880998,1.0,1.830249751722544,1.8302618433895022,0.18872794391964096,0.005007953131596819,341.62677526281874
3,A,brightness_dark,gaussian_blur,0.0005896481740027448,0.9,1.6689583406211879,1.664818784108163,0.2017622771731488,0.030155233454445332,247.14702768010497
3,B,brightness_dark,clean,0.00043617337310336785,1.0,1.7893135566806635,1.7902151289840988,0.18375028609372013,0.0,286.19039624738053
3,B,brightness_dark,brightness_dark,0.0014490968103482251,0.9500000000000001,1.2208272131955078,1.2067463856016336,0.31800794034230545,0.16150281366641242,150.29258299220228
3,B,brightness_dark,contrast_low,0.00126738169303836,1.0,1.1156867223637035,1.1069190954772985,0.37012354630405386,0.22328406894876665,266.2183380816315
3,B,brightness_dark,gaussian_noise,0.0003753294207038951,1.0,1.8437169134961366,1.8438330655844795,0.18131488068887702,0.003499574153431054,344.1215272396073
3,B,brightness_dark,gaussian_blur,0.0006054654613331731,0.9500000000000001,1.657936443607891,1.6536491919200949,0.20473653914389606,0.03289706500114547,249.48377466979915
3,A,contrast_low,clean,0.00021169402983490073,0.9500000000000001,1.6646911437805523,1.6657293111163114,0.16213689154200123,0.0,90.73061026763284
3,A,contrast_low,brightness_dark,0.0016837457419737044,0.9500000000000001,1.2227190820866738,1.2106536505255283,0.27250748472528935,0.11245602210414218,2086.383047864409
3,A,contrast_low,contrast_low,0.0004629335469762176,0.9500000000000001,1.2418649757867462,1.2313041250975516,0.2840831298988943,0.10699355952692585,59.396254104246395
3,A,contrast_low,gaussian_noise,0.00019034738406417816,0.9,1.742289300252513,1.7422938048541212,0.1131962415658811,0.005502185312975128,155.31482220924153
3,A,contrast_low,gaussian_blur,0.0003074104962885201,0.9,1.5793779628037123,1.5792464715512953,0.1743874885147313,0.011865321056846371,51.972812735794605
3,B,contrast_low,clean,0.00021169402983490073,0.9500000000000001,1.6646911437805523,1.6657293111163114,0.16213689154200123,0.0,93.53259558386465
3,B,contrast_low,brightness_dark,0.0015807584701407575,1.0,1.2086685693266561,1.1964320596269384,0.26896864119096453,0.11422940699367096,1323.4643747336095
3,B,contrast_low,contrast_low,0.0005373702303056171,0.9,1.2351963509616615,1.2232266715325644,0.2927014184292424,0.11525322777094554,55.98467384866709
3,B,contrast_low,gaussian_noise,0.00019058482826663295,0.9,1.7464954204198713,1.7469295162774623,0.1139416336384433,0.003982364519653535,155.10220237903366
3,B,contrast_low,gaussian_blur,0.00031361700421537987,0.9500000000000001,1.5748706569038513,1.5747335382690137,0.17658706072813282,0.012797843511931315,53.92799628722386
