bank,target,policy,stratum,control,L1_reduction,JS_reduction,dominant_agreement_gain
B,gaussian_noise,BBSE-H-11,quartile_2,raw_hard_11,0.5038876980779844,0.17294094308272187,0.32
B,gaussian_noise,BBSE-H-11,quartile_2,T015_zero_hard,0.5598876980779844,0.1953374121515363,0.4
B,gaussian_noise,BBSE-H-11,quartile_3,raw_soft_11,0.17135576092206595,0.019901110012681134,0.28
B,gaussian_noise,BBSE-H-11,quartile_3,raw_hard_11,0.14310681545089698,0.05129284161460951,0.24000000000000005
B,gaussian_noise,BBSE-H-11,quartile_3,T015_zero_hard,0.20310681545089726,0.07952076175264572,0.32000000000000006
B,gaussian_noise,BBSE-H-11,quartile_4,raw_soft_11,-0.1282450885008013,-0.08474930063731012,0.2
B,gaussian_noise,BBSE-H-11,quartile_4,raw_hard_11,-0.01776977749881148,-0.010213178915396026,0.16000000000000003
B,gaussian_noise,BBSE-H-11,quartile_4,T015_zero_hard,0.006230222501188543,-0.005834399855561445,0.16000000000000003
B,gaussian_noise,BBSE-S-01,all,raw_soft_01,0.5396642057919938,0.15579305584480832,0.37
B,gaussian_noise,BBSE-S-01,all,raw_hard_01,0.5114974163959543,0.1839670791689577,0.33
B,gaussian_noise,BBSE-S-01,all,T015_zero_hard,0.5544974163959542,0.20178176672809192,0.38
B,gaussian_noise,BBSE-S-01,quartile_1,raw_soft_01,0.9001435137870308,0.2523622197511586,0.36
B,gaussian_noise,BBSE-S-01,quartile_1,raw_hard_01,0.7183295151572928,0.2350084968535831,0.36
B,gaussian_noise,BBSE-S-01,quartile_1,T015_zero_hard,0.7503295151572928,0.2512640788234347,0.39999999999999997
B,gaussian_noise,BBSE-S-01,quartile_2,raw_soft_01,0.7297668306145965,0.21808157395283279,0.56
B,gaussian_noise,BBSE-S-01,quartile_2,raw_hard_01,0.7166873061293554,0.24220353682316348,0.48000000000000004
B,gaussian_noise,BBSE-S-01,quartile_2,T015_zero_hard,0.7726873061293554,0.2646000058919779,0.56
B,gaussian_noise,BBSE-S-01,quartile_3,raw_soft_01,0.3959107396144175,0.11298367342907847,0.28
B,gaussian_noise,BBSE-S-01,quartile_3,raw_hard_01,0.3676617941432485,0.14437540503100685,0.24000000000000005
B,gaussian_noise,BBSE-S-01,quartile_3,T015_zero_hard,0.4276617941432488,0.17260332516904306,0.32000000000000006
B,gaussian_noise,BBSE-S-01,quartile_4,raw_soft_01,0.1328357391519317,0.039744756246163165,0.27999999999999997
B,gaussian_noise,BBSE-S-01,quartile_4,raw_hard_01,0.24331105015392152,0.11428087796807726,0.24
B,gaussian_noise,BBSE-S-01,quartile_4,T015_zero_hard,0.26731105015392154,0.11865965702791184,0.24
B,gaussian_noise,BBSE-S-11,all,raw_soft_11,0.5396642057919938,0.15579305584480832,0.37
B,gaussian_noise,BBSE-S-11,all,raw_hard_11,0.5114974163959543,0.1839670791689577,0.33
B,gaussian_noise,BBSE-S-11,all,T015_zero_hard,0.5544974163959542,0.20178176672809192,0.38
B,gaussian_noise,BBSE-S-11,quartile_1,raw_soft_11,0.9001435137870308,0.2523622197511586,0.36
B,gaussian_noise,BBSE-S-11,quartile_1,raw_hard_11,0.7183295151572928,0.2350084968535831,0.36
B,gaussian_noise,BBSE-S-11,quartile_1,T015_zero_hard,0.7503295151572928,0.2512640788234347,0.39999999999999997
B,gaussian_noise,BBSE-S-11,quartile_2,raw_soft_11,0.7297668306145965,0.21808157395283279,0.56
B,gaussian_noise,BBSE-S-11,quartile_2,raw_hard_11,0.7166873061293554,0.24220353682316348,0.48000000000000004
B,gaussian_noise,BBSE-S-11,quartile_2,T015_zero_hard,0.7726873061293554,0.2646000058919779,0.56
B,gaussian_noise,BBSE-S-11,quartile_3,raw_soft_11,0.3959107396144175,0.11298367342907847,0.28
B,gaussian_noise,BBSE-S-11,quartile_3,raw_hard_11,0.3676617941432485,0.14437540503100685,0.24000000000000005
B,gaussian_noise,BBSE-S-11,quartile_3,T015_zero_hard,0.4276617941432488,0.17260332516904306,0.32000000000000006
B,gaussian_noise,BBSE-S-11,quartile_4,raw_soft_11,0.1328357391519317,0.039744756246163165,0.27999999999999997
B,gaussian_noise,BBSE-S-11,quartile_4,raw_hard_11,0.24331105015392152,0.11428087796807726,0.24
B,gaussian_noise,BBSE-S-11,quartile_4,T015_zero_hard,0.26731105015392154,0.11865965702791184,0.24
B,gaussian_blur,BBSE-H-01,all,raw_soft_01,0.2788661802306813,0.06101667236116831,0.21999999999999997
B,gaussian_blur,BBSE-H-01,all,raw_hard_01,0.2507908587322112,0.08844505441966721,0.2
B,gaussian_blur,BBSE-H-01,all,T015_zero_hard,0.2987908587322108,0.1073995430128939,0.2
B,gaussian_blur,BBSE-H-01,quartile_1,raw_soft_01,0.47123668899105076,0.10682746479810468,0.16000000000000003
B,gaussian_blur,BBSE-H-01,quartile_1,raw_hard_01,0.3443770827582727,0.10696639789932966,0.2
B,gaussian_blur,BBSE-H-01,quartile_1,T015_zero_hard,0.33237708275827293,0.1078341422613705,0.2
B,gaussian_blur,BBSE-H-01,quartile_2,raw_soft_01,0.4896621760500075,0.14669935893223562,0.28
B,gaussian_blur,BBSE-H-01,quartile_2,raw_hard_01,0.44499646020933814,0.16159453118414685,0.24
B,gaussian_blur,BBSE-H-01,quartile_2,T015_zero_hard,0.520996460209338,0.19366430371139431,0.24
B,gaussian_blur,BBSE-H-01,quartile_3,raw_soft_01,0.1975530831600507,0.04582320739943985,0.19999999999999996
B,gaussian_blur,BBSE-H-01,quartile_3,raw_hard_01,0.1710190753368186,0.07162042960473164,0.15999999999999998
B,gaussian_blur,BBSE-H-01,quartile_3,T015_zero_hard,0.20301907533681862,0.08113311463414763,0.12
B,gaussian_blur,BBSE-H-01,quartile_4,raw_soft_01,-0.04298722727838422,-0.0552833416851069,0.24
B,gaussian_blur,BBSE-H-01,quartile_4,raw_hard_01,0.042770816624414065,0.013598858990460816,0.2
B,gaussian_blur,BBSE-H-01,quartile_4,T015_zero_hard,0.13877081662441415,0.04696661144466363,0.24
B,gaussian_blur,BBSE-H-11,all,raw_soft_11,0.28009518054720717,0.062280833348290265,0.21999999999999997
B,gaussian_blur,BBSE-H-11,all,raw_hard_11,0.25263721781086557,0.08889871876021888,0.2
B,gaussian_blur,BBSE-H-11,all,T015_zero_hard,0.29263721781086516,0.10621424145310998,0.2
B,gaussian_blur,BBSE-H-11,quartile_1,raw_soft_11,0.4761526902571541,0.11188410874659227,0.16000000000000003
B,gaussian_blur,BBSE-H-11,quartile_1,raw_hard_11,0.35176251907289047,0.10878105526153625,0.2
B,gaussian_blur,BBSE-H-11,quartile_1,T015_zero_hard,0.30776251907289043,0.10309293602223474,0.2
B,gaussian_blur,BBSE-H-11,quartile_2,raw_soft_11,0.4896621760500075,0.14669935893223562,0.28
B,gaussian_blur,BBSE-H-11,quartile_2,raw_hard_11,0.44499646020933814,0.16159453118414685,0.24
B,gaussian_blur,BBSE-H-11,quartile_2,T015_zero_hard,0.520996460209338,0.19366430371139431,0.24
B,gaussian_blur,BBSE-H-11,quartile_3,raw_soft_11,0.1975530831600507,0.04582320739943985,0.19999999999999996
B,gaussian_blur,BBSE-H-11,quartile_3,raw_hard_11,0.1710190753368186,0.07162042960473164,0.15999999999999998
B,gaussian_blur,BBSE-H-11,quartile_3,T015_zero_hard,0.20301907533681862,0.08113311463414763,0.12
B,gaussian_blur,BBSE-H-11,quartile_4,raw_soft_11,-0.04298722727838422,-0.0552833416851069,0.24
B,gaussian_blur,BBSE-H-11,quartile_4,raw_hard_11,0.042770816624414065,0.013598858990460816,0.2
B,gaussian_blur,BBSE-H-11,quartile_4,T015_zero_hard,0.13877081662441415,0.04696661144466363,0.24
B,gaussian_blur,BBSE-S-01,all,raw_soft_01,0.5597100698945123,0.16316347789311966,0.43999999999999995
B,gaussian_blur,BBSE-S-01,all,raw_hard_01,0.5316347483960422,0.19059185995161856,0.42
B,gaussian_blur,BBSE-S-01,all,T015_zero_hard,0.5796347483960418,0.20954634854484525,0.42
B,gaussian_blur,BBSE-S-01,quartile_1,raw_soft_01,0.8783294438082146,0.2512266237849306,0.4
B,gaussian_blur,BBSE-S-01,quartile_1,raw_hard_01,0.7514698375754366,0.2513655568861556,0.44
B,gaussian_blur,BBSE-S-01,quartile_1,T015_zero_hard,0.7394698375754368,0.25223330124819643,0.44
B,gaussian_blur,BBSE-S-01,quartile_2,raw_soft_01,0.7547397111560724,0.22249705813951484,0.5599999999999999
B,gaussian_blur,BBSE-S-01,quartile_2,raw_hard_01,0.710073995315403,0.23739223039142607,0.52
B,gaussian_blur,BBSE-S-01,quartile_2,T015_zero_hard,0.7860739953154029,0.2694620029186735,0.52
B,gaussian_blur,BBSE-S-01,quartile_3,raw_soft_01,0.4316506571060881,0.1258829551965565,0.4
B,gaussian_blur,BBSE-S-01,quartile_3,raw_hard_01,0.40511664928285596,0.1516801774018483,0.36000000000000004
B,gaussian_blur,BBSE-S-01,quartile_3,T015_zero_hard,0.437116649282856,0.1611928624312643,0.32000000000000006
B,gaussian_blur,BBSE-S-01,quartile_4,raw_soft_01,0.1741204675076734,0.053047274451476556,0.39999999999999997
B,gaussian_blur,BBSE-S-01,quartile_4,raw_hard_01,0.2598785114104717,0.12192947512704427,0.36
B,gaussian_blur,BBSE-S-01,quartile_4,T015_zero_hard,0.3558785114104718,0.1552972275812471,0.39999999999999997
B,gaussian_blur,BBSE-S-11,all,raw_soft_11,0.5291617665845684,0.1532906452198611,0.41999999999999993
B,gaussian_blur,BBSE-S-11,all,raw_hard_11,0.5017038038482268,0.17990853063178971,0.39999999999999997
B,gaussian_blur,BBSE-S-11,all,T015_zero_hard,0.5417038038482264,0.19722405332468082,0.39999999999999997
B,gaussian_blur,BBSE-S-11,quartile_1,raw_soft_11,0.7561362305684398,0.2117352930918963,0.32000000000000006
B,gaussian_blur,BBSE-S-11,quartile_1,raw_hard_11,0.6317460593841762,0.20863223960684027,0.36000000000000004
B,gaussian_blur,BBSE-S-11,quartile_1,T015_zero_hard,0.5877460593841761,0.20294412036753876,0.36000000000000004
B,gaussian_blur,BBSE-S-11,quartile_2,raw_soft_11,0.7547397111560724,0.22249705813951484,0.5599999999999999
B,gaussian_blur,BBSE-S-11,quartile_2,raw_hard_11,0.710073995315403,0.23739223039142607,0.52
B,gaussian_blur,BBSE-S-11,quartile_2,T015_zero_hard,0.7860739953154029,0.2694620029186735,0.52
B,gaussian_blur,BBSE-S-11,quartile_3,raw_soft_11,0.4316506571060881,0.1258829551965565,0.4
B,gaussian_blur,BBSE-S-11,quartile_3,raw_hard_11,0.40511664928285596,0.1516801774018483,0.36000000000000004
B,gaussian_blur,BBSE-S-11,quartile_3,T015_zero_hard,0.437116649282856,0.1611928624312643,0.32000000000000006
B,gaussian_blur,BBSE-S-11,quartile_4,raw_soft_11,0.1741204675076734,0.053047274451476556,0.39999999999999997
B,gaussian_blur,BBSE-S-11,quartile_4,raw_hard_11,0.2598785114104717,0.12192947512704427,0.36
B,gaussian_blur,BBSE-S-11,quartile_4,T015_zero_hard,0.3558785114104718,0.1552972275812471,0.39999999999999997
