client,bank,target,estimator,quartile,L1,JS,top_class_agreement,spearman
1,B,gaussian_blur,raw_hard_11,2,1.2999999999999998,0.3052053604594327,0,0.5900151959494474
1,B,gaussian_blur,T015_zero_soft,2,1.6022733055789868,0.447957476211321,0,0.18164975363768868
1,B,gaussian_blur,T015_zero_hard,2,1.6,0.44918523733161797,0,0.1851851851851852
2,A,clean,BBSE-H-01,2,1.9597183835185636,0.6447009483118513,0,-0.3116511459654997
2,A,clean,BBSE-H-11,2,1.9597183835185636,0.6447009483118513,0,-0.3116511459654997
2,A,clean,BBSE-S-01,2,0.636004956994508,0.1524028677776471,1,0.248850568624199
2,A,clean,BBSE-S-11,2,0.636004956994508,0.1524028677776471,1,0.248850568624199
2,A,clean,raw_soft_01,2,1.79228032571354,0.5535395029206567,0,-0.3146266024828463
2,A,clean,raw_hard_01,2,2.0,0.6931471805599453,0,-0.5063696835418334
2,A,clean,raw_soft_11,2,1.79228032571354,0.5535395029206567,0,-0.3146266024828463
2,A,clean,raw_hard_11,2,2.0,0.6931471805599453,0,-0.5063696835418334
2,A,clean,T015_zero_soft,2,1.79228032571354,0.5535395029206567,0,-0.3146266024828463
2,A,clean,T015_zero_hard,2,2.0,0.6931471805599453,0,-0.5063696835418334
2,A,brightness_dark,BBSE-H-01,2,1.5398298470020986,0.40760153936587473,0,-0.1854955583040673
2,A,brightness_dark,BBSE-H-11,2,1.5398298470020986,0.40760153936587473,0,-0.1854955583040673
2,A,brightness_dark,BBSE-S-01,2,0.3451106931895109,0.0952225683680295,1,0.248850568624199
2,A,brightness_dark,BBSE-S-11,2,0.3451106931895109,0.0952225683680295,1,0.248850568624199
2,A,brightness_dark,raw_soft_01,2,1.8160357383523427,0.5769405710255855,0,-0.4944132324730442
2,A,brightness_dark,raw_hard_01,2,2.0,0.6931471805599453,0,-0.6014065304058601
2,A,brightness_dark,raw_soft_11,2,1.8160357383523427,0.5769405710255855,0,-0.4944132324730442
2,A,brightness_dark,raw_hard_11,2,2.0,0.6931471805599453,0,-0.6014065304058601
2,A,brightness_dark,T015_zero_soft,2,1.7613800202349954,0.5555948220353366,0,-0.1797866299901979
2,A,brightness_dark,T015_zero_hard,2,2.0,0.6931471805599452,0,-0.32075014954979214
2,A,contrast_low,BBSE-H-01,2,1.9416562544386153,0.6283094252310337,0,-0.15191090506255
2,A,contrast_low,BBSE-H-11,2,1.9416562544386153,0.6283094252310337,0,-0.15191090506255
2,A,contrast_low,BBSE-S-01,2,0.6009757079108947,0.14509751177345542,1,0.248850568624199
2,A,contrast_low,BBSE-S-11,2,0.6009757079108947,0.14509751177345542,1,0.248850568624199
2,A,contrast_low,raw_soft_01,2,1.8059860463461772,0.5712891537971276,0,-0.42699324622672
2,A,contrast_low,raw_hard_01,2,2.0,0.6931471805599452,0,-0.6014065304058601
2,A,contrast_low,raw_soft_11,2,1.8059860463461772,0.5712891537971276,0,-0.42699324622672
2,A,contrast_low,raw_hard_11,2,2.0,0.6931471805599452,0,-0.6014065304058601
2,A,contrast_low,T015_zero_soft,2,1.7551745601294917,0.5475160341371998,0,-0.26967994498529685
2,A,contrast_low,T015_zero_hard,2,2.0,0.6931471805599453,0,-0.41666666666666674
2,A,gaussian_noise,BBSE-H-01,2,1.5871624567945297,0.42694097694462585,0,-0.21575848566842287
2,A,gaussian_noise,BBSE-H-11,2,1.5871624567945297,0.42694097694462585,0,-0.21575848566842287
2,A,gaussian_noise,BBSE-S-01,2,0.6181101190259132,0.1486552014622483,1,0.248850568624199
2,A,gaussian_noise,BBSE-S-11,2,0.6181101190259132,0.1486552014622483,1,0.248850568624199
2,A,gaussian_noise,raw_soft_01,2,1.7808809735638689,0.5491372233346876,0,-0.3146266024828463
2,A,gaussian_noise,raw_hard_01,2,2.0,0.6931471805599452,0,-0.5063696835418334
2,A,gaussian_noise,raw_soft_11,2,1.7808809735638689,0.5491372233346876,0,-0.3146266024828463
2,A,gaussian_noise,raw_hard_11,2,2.0,0.6931471805599452,0,-0.5063696835418334
2,A,gaussian_noise,T015_zero_soft,2,1.83596353832796,0.5794641766722357,0,-0.3146266024828463
2,A,gaussian_noise,T015_zero_hard,2,2.0,0.6931471805599452,0,-0.5083285677753488
2,A,gaussian_blur,BBSE-H-01,2,1.701697555951558,0.4786629676993617,0,-0.15191090506255
2,A,gaussian_blur,BBSE-H-11,2,1.701697555951558,0.4786629676993617,0,-0.15191090506255
