salt,bank,target,policy,macro_class,sample_weighted,macro_client,state_choice_frequency,oracle_hit_rate,regret_median,regret_p75,regret_p90,regret_gt2_fraction,regret_gt5_fraction,gain_vs_zero_pp,capture_vs_P00,capture_vs_T014
T013-S3,A,gaussian_noise,BBSE-H-01,35.51779696198477,35.57417381474832,34.025283483748375,"{""clean"": 15, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 11}",0.65,0.0,2.6315789473684212,10.840840840840839,0.295,0.21,4.841153110524522,0.7061742292708373,0.6967030046063997
T013-S3,A,gaussian_noise,BBSE-H-11,35.51779696198477,35.57417381474832,34.025283483748375,"{""clean"": 15, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 11}",0.65,0.0,2.6315789473684212,10.840840840840839,0.295,0.21,4.841153110524522,0.7061742292708373,0.6967030046063997
T013-S3,A,gaussian_noise,BBSE-S-01,35.29020412787643,35.34809495312188,33.75905786175532,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.62,0.0,3.854166666666667,11.11111111111111,0.32,0.23,4.613560276416182,0.6729754870404746,0.6639495246543917
T013-S3,A,gaussian_noise,BBSE-S-11,35.29020412787643,35.34809495312188,33.75905786175532,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.62,0.0,3.854166666666667,11.11111111111111,0.32,0.23,4.613560276416182,0.6729754870404746,0.6639495246543917
T013-S3,A,gaussian_blur,BBSE-H-01,37.10274046482765,37.17002460269965,36.38850830197791,"{""clean"": 11, ""brightness_dark"": 56, ""contrast_low"": 31, ""gaussian_noise"": 62, ""gaussian_blur"": 40}",0.565,0.0,5.555555555555555,14.332552693208429,0.365,0.255,6.201161288653272,0.6822690433534354,0.6792341851626923
T013-S3,A,gaussian_blur,BBSE-H-11,36.25661317741766,36.31890418245894,36.00405619042671,"{""clean"": 10, ""brightness_dark"": 58, ""contrast_low"": 31, ""gaussian_noise"": 62, ""gaussian_blur"": 39}",0.55,0.0,6.25,15.267275097783571,0.375,0.275,5.355034001243289,0.5891757616171983,0.5865549994657415
T013-S3,A,gaussian_blur,BBSE-S-01,36.90189764781918,36.97054325420573,36.512559634343624,"{""clean"": 9, ""brightness_dark"": 73, ""contrast_low"": 32, ""gaussian_noise"": 53, ""gaussian_blur"": 33}",0.59,0.0,4.908536585365853,13.601532567049807,0.345,0.245,6.000318471644807,0.6601717570152287,0.6572351916183474
T013-S3,A,gaussian_blur,BBSE-S-11,34.80471904548098,34.87598909501961,35.61266693356535,"{""clean"": 9, ""brightness_dark"": 71, ""contrast_low"": 34, ""gaussian_noise"": 55, ""gaussian_blur"": 31}",0.565,0.0,5.695940347970174,14.534706331045001,0.375,0.265,3.9031398693066004,0.4294343237901491,0.4275241209344911
T013-S3,B,clean,BBSE-H-01,38.59819822164522,38.65948533812089,37.29833072784417,"{""clean"": 35, ""brightness_dark"": 61, ""contrast_low"": 2, ""gaussian_noise"": 71, ""gaussian_blur"": 31}",0.62,0.0,3.4119380987472363,11.149425287356319,0.295,0.22,4.459508301876678,0.7198407979498652,0.7239821758504044
T013-S3,B,clean,BBSE-H-11,37.981521720931774,38.041093157789746,36.963375542184764,"{""clean"": 32, ""brightness_dark"": 59, ""contrast_low"": 2, ""gaussian_noise"": 70, ""gaussian_blur"": 37}",0.6,0.0,4.111644657863145,11.838235294117643,0.315,0.24,3.8428318011632356,0.620298679334751,0.6238673729259545
T013-S3,B,clean,BBSE-S-01,38.330552038444345,38.39351020679567,36.94355198412627,"{""clean"": 20, ""brightness_dark"": 75, ""contrast_low"": 8, ""gaussian_noise"": 81, ""gaussian_blur"": 16}",0.635,0.0,4.595959595959596,11.376698014629048,0.3,0.25,4.191862118675803,0.6766381332071006,0.680530958147708
T013-S3,B,clean,BBSE-S-11,37.88069507736304,37.941352483542786,36.35571505158653,"{""clean"": 19, ""brightness_dark"": 73, ""contrast_low"": 6, ""gaussian_noise"": 78, ""gaussian_blur"": 24}",0.6,0.0,5.442942942942943,13.42911483499537,0.33,0.28,3.742005157594504,0.6040235371782537,0.6074985968517257
T013-S3,B,brightness_dark,BBSE-H-01,32.12376023012361,32.18964026863488,30.940842621232008,"{""clean"": 4, ""brightness_dark"": 91, ""contrast_low"": 39, ""gaussian_noise"": 54, ""gaussian_blur"": 12}",0.575,0.0,5.5227471566054245,14.320557491289197,0.355,0.29,14.57773377591255,0.8222351388991557,0.8174739302352029
T013-S3,B,brightness_dark,BBSE-H-11,32.12376023012361,32.18964026863488,30.940842621232008,"{""clean"": 4, ""brightness_dark"": 91, ""contrast_low"": 39, ""gaussian_noise"": 54, ""gaussian_blur"": 12}",0.575,0.0,5.5227471566054245,14.320557491289197,0.355,0.29,14.57773377591255,0.8222351388991557,0.8174739302352029
T013-S3,B,brightness_dark,BBSE-S-01,33.1606104441193,33.22029390252011,32.31396231053069,"{""clean"": 11, ""brightness_dark"": 118, ""contrast_low"": 31, ""gaussian_noise"": 31, ""gaussian_blur"": 9}",0.65,0.0,3.779555767852878,10.389461626575025,0.29,0.205,15.614583989908242,0.8807171150984363,0.8756172625617126
T013-S3,B,brightness_dark,BBSE-S-11,33.1606104441193,33.22029390252011,32.31396231053069,"{""clean"": 11, ""brightness_dark"": 118, ""contrast_low"": 31, ""gaussian_noise"": 31, ""gaussian_blur"": 9}",0.65,0.0,3.779555767852878,10.389461626575025,0.29,0.205,15.614583989908242,0.8807171150984363,0.8756172625617126
T013-S3,B,contrast_low,BBSE-H-01,29.25786458692922,29.35035574173815,28.982117485106823,"{""clean"": 2, ""brightness_dark"": 54, ""contrast_low"": 103, ""gaussian_noise"": 30, ""gaussian_blur"": 11}",0.62,0.0,5.504587155963303,17.752645777132184,0.335,0.27,9.3026005992187,0.6906392742219265,0.6796138888126957
T013-S3,B,contrast_low,BBSE-H-11,29.25786458692922,29.35035574173815,28.982117485106823,"{""clean"": 2, ""brightness_dark"": 54, ""contrast_low"": 103, ""gaussian_noise"": 30, ""gaussian_blur"": 11}",0.62,0.0,5.504587155963303,17.752645777132184,0.335,0.27,9.3026005992187,0.6906392742219265,0.6796138888126957
T013-S3,B,contrast_low,BBSE-S-01,29.675086665333748,29.76261719529224,29.347318505058052,"{""clean"": 0, ""brightness_dark"": 65, ""contrast_low"": 70, ""gaussian_noise"": 54, ""gaussian_blur"": 11}",0.615,0.0,5.123225930187956,15.151515151515152,0.34,0.255,9.719822677623227,0.7216144784506094,0.7100946039824765
T013-S3,B,contrast_low,BBSE-S-11,29.675086665333748,29.76261719529224,29.347318505058052,"{""clean"": 0, ""brightness_dark"": 65, ""contrast_low"": 70, ""gaussian_noise"": 54, ""gaussian_blur"": 11}",0.615,0.0,5.123225930187956,15.151515151515152,0.34,0.255,9.719822677623227,0.7216144784506094,0.7100946039824765
T013-S3,B,gaussian_noise,BBSE-H-01,35.52702705779089,35.58082319303145,34.13330784308669,"{""clean"": 16, ""brightness_dark"": 66, ""contrast_low"": 4, ""gaussian_noise"": 104, ""gaussian_blur"": 10}",0.65,0.0,2.373488580385132,10.283400809716598,0.275,0.18,4.850383206330644,0.7017923894256232,0.6898310833494311
T013-S3,B,gaussian_noise,BBSE-H-11,35.52702705779089,35.58082319303145,34.13330784308669,"{""clean"": 16, ""brightness_dark"": 66, ""contrast_low"": 4, ""gaussian_noise"": 104, ""gaussian_blur"": 10}",0.65,0.0,2.373488580385132,10.283400809716598,0.275,0.18,4.850383206330644,0.7017923894256232,0.6898310833494311
T013-S3,B,gaussian_noise,BBSE-S-01,35.370184633605575,35.42788749251945,33.90040456193095,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.63,0.0,3.741238317757009,10.840840840840839,0.31,0.21,4.693540782145326,0.6790991680965003,0.6675246438809588
T013-S3,B,gaussian_noise,BBSE-S-11,35.370184633605575,35.42788749251945,33.90040456193095,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.63,0.0,3.741238317757009,10.840840840840839,0.31,0.21,4.693540782145326,0.6790991680965003,0.6675246438809588
T013-S3,B,gaussian_blur,BBSE-H-01,36.79714095379375,36.86415320167564,36.127560431508066,"{""clean"": 9, ""brightness_dark"": 55, ""contrast_low"": 28, ""gaussian_noise"": 63, ""gaussian_blur"": 45}",0.545,0.0,5.848214285714286,14.357142857142854,0.42,0.285,5.895561777619377,0.6542005574200218,0.6447797756731062
T013-S3,B,gaussian_blur,BBSE-H-11,36.369154905572245,36.43859299155529,35.97297706120014,"{""clean"": 8, ""brightness_dark"": 57, ""contrast_low"": 26, ""gaussian_noise"": 63, ""gaussian_blur"": 46}",0.54,0.0,6.44806338028169,15.319722650231121,0.42,0.295,5.467575729397869,0.6067091186266247,0.5979722349208297
T013-S3,B,gaussian_blur,BBSE-S-01,37.02414516406083,37.09023206330208,36.78465597095769,"{""clean"": 8, ""brightness_dark"": 75, ""contrast_low"": 23, ""gaussian_noise"": 53, ""gaussian_blur"": 41}",0.61,0.0,4.026635057871984,13.17620650953984,0.35,0.235,6.122565987886457,0.6793900620838814,0.669606540160334
T013-S3,B,gaussian_blur,BBSE-S-11,35.39193054338602,35.46778376221823,36.132956618752516,"{""clean"": 8, ""brightness_dark"": 73, ""contrast_low"": 23, ""gaussian_noise"": 55, ""gaussian_blur"": 41}",0.595,0.0,4.765625,13.842364532019701,0.37,0.245,4.490351367211643,0.49827149273428706,0.4910961595271865
