representation,comparison,bank,context,salt,new_mean,baseline_mean,new_mean_exact,baseline_mean_exact,new_p90,baseline_p90,mean_delta_pp,relative_mean_reduction,clients_better,clients_equal,clients_worse
H,vs_P,A,contrast_low,T013-S2,0.05407841881350139,0.0259783509919807,17562528228589665534616862818345384373125964309377933413405686340490768033335338653451214031749257821770903544359631018784686022419214833849947452713161344192171/324760387117771084522249746493084514780385589178298567686109662826993335930753018230176534119446258672847862335038235008917932009763650070438211241536337952000000,3716406078038160826330942519527662995775865312232313441628376997181294474961345231107897731106296888989282632103819689331094145783045927610606204253/143057812991493737148803354161097419173914339312977755060942405662249322920347936395111090366883764394822226317272998434397598740464742707217696000000,0.24735497546450638,0.08521300539673568,2.810006782152069,-1.0816724983889447,17,56,27
H,vs_P,A,contrast_low,T013-S3,0.05233359273565364,0.025299277978226165,78841607134879086479284505440023511528495589682807662021476855216312101616330549834516375187483134874914336097055686753674494346425709771/1506520057453769333746381560256284732198088862679474970923155162000136666929162736886153722391281537359387999160440916541983110721254400000,415491647917048621093564117490994756536505465442023726008873785447135683127079951690654744923227914175050654620657159/16423063467449215922150606724819258648889531865769326523902047051020347794928890885030113095082206471994416127171750000,0.23639044189656108,0.08247223418908163,2.703431475742747,-1.0685804860002157,15,60,25
H,vs_P,A,gaussian_noise,T013-S0,0.02876320729747547,0.013178013494602934,121350834071654631146669773490061544186086388470712802551000855461213262721119652606683618879465045430964126785869694746792472653038056000400187/4218960452379923584724616757633942798341511559478055529499370294119963571094937909325602364688386512143439708438194873404753723790507163744000000,582086018314130191904015878111134275270813422676207301372249851714786447745868461271069223192648060653331307992372023225331073505013/44170998804373968358789430728232204965387224601202022566391138011906250843451507919287806635798337125220031638356109027978009144000000,0.09257968030184698,0.0572659441381927,1.5585193802872537,-1.1826664018256976,16,58,26
H,vs_P,A,gaussian_noise,T013-S1,0.026284162891411427,0.01307797019783079,19581962498541397092692216882139038864430085924863698482662726944322517497678882058982354125708713954858438019962424860121265209284319/745009935429215000941934116446411810309253792137542214878626599778099027002106818063573284661077356955585294807707091885268955248000000,211270916286194182246271169781237768237993457589447210248702269382662299091593809291967548474200579869469520375152493261/16154717673331078121917979499768306764531548759758267586144605963094644987980923374368106195560262644725220188171056000000,0.08978269444817688,0.047443781312606514,1.3206192693580638,-1.0098044645927637,15,62,23
H,vs_P,A,gaussian_noise,T013-S2,0.028443516905083215,0.013230630373728881,342255061798727898018351240530829858566128488003953640434928287250735772012047953884685831337531321882593563061744868617743792559169419017933296401/12032796891497007432378669771902143216545501367058464598393411755995580745977275585455479094194630843404900240661451996774289223676874990735072000000,25580201639418892399586322131016615988221047980548328203192937757380999221560168540979605781105657386722442334927791536605586342273/1933407624342047402868372899995489630429135662086390474486334388405573906201193117510135926095443080200700750639113855008381358000000,0.09200518343943793,0.05196682196489976,1.5212886531354333,-1.1498232587285846,17,59,24
H,vs_P,A,gaussian_noise,T013-S3,0.02908710896795139,0.012981213800667652,1499529536074170000184941298509708331353869711320532661725487325607433570249542812170146159432656991902076769917395547943375475693931/51553062139189359680430257249920979208452610180597419595098015944307680041006349448385538932251405252322901522518001025655570888000000,130495080671841069650311322888715623330316679003503819319664461921238805756733771227542502403208834490462618787784152997741479/10052610077582222953300610359944097349130343489090105180645136485925076787650900268117016536399971500874227922179913712242000000,0.09042894612242582,0.05266294608698942,1.6105895167283737,-1.2407079503193588,15,59,26
H,vs_P,A,gaussian_blur,T013-S0,0.041330576874898745,0.018999883230678905,398190812821427802616279434335349507884712408351043890513524663798709597134985855379074918761197745829091902420445713506635910870290659483894874730943513139/9634291193822183958852683065065808771347469366824545939422632657992265903793513626218960169003142516979397147991455222243087536844350256280141790813808000000,3264667254345118345033818092465021770943953633621381744518304500580088048999346621690031676844122765141646636582318509501368525142077169101497616029327330702130377368453/171825648332074761463123994471040926129028839945987587595807905545949421212793459061464521106538861361895091609868596479137400818152127998011562861292007899376400652800000,0.15607362264195643,0.06629783801485245,2.233069364421984,-1.1753068886319633,20,48,32
H,vs_P,A,gaussian_blur,T013-S1,0.040873208920685626,0.018358503483926286,31125710981048359426414834124117265575069818360064452759308386596437467871191696272569088206081271766697454511475059770891759768369249930471091060154022795101972163/761518652510198897286113088691501876028973525284894899329153325657023159609095197195830125138652862779639595877811246973151128165013056935682776329493267689328000000,46619080676289621956954309273141213894843199709570311759426182171457985937583484247692560871584986197580064054064099531965102030361602739993022620889/2539372597396447199259830261101952019111511847019465421387656480302805116840370713886699258146225775365379221338049626894630464941155170292584864000000,0.14481575402124894,0.06496259982923903,2.251470543675934,-1.2263911084295078,18,48,34
H,vs_P,A,gaussian_blur,T013-S2,0.03917596227063844,0.01861224510247813,1913715294205146545338016351762398958549881555649977978785144442634639850387811269434839403802719966551543903301146187985372418570604245501639149525528970254267442999/48849222413087627734232035155412794793563228498993400120223893682430971430328042023935589084131960382334830769313045106467431653319980889012927311678268667701968000000,157103493897936292425751050156299601115131214159182823089085871929448245452596224419808595538047641109103006186344101698368799702011260394851575689790838776364205987476337/8440867452203211930112212517175444243165822002614341685437945926061131379265663708823324847808003470312483847543270822528251642099236097782804312768333371646704400291200000,0.14881506486345192,0.06071953805974376,2.056371716816031,-1.1048488269382584,21,47,32
H,vs_P,A,gaussian_blur,T013-S3,0.04118132017814746,0.017871097174483982,1744246867574217885619661145182834878525231230810661280453161672598541953581857204155603031828894191250659829106064167572478770644062318470552169/42355292643089879182590901826011974310589666760501786312809041737800676060081875313194454375776786056615763439402063848793819085163906691648000000,16170633976468247939652107312016810860105510779186650838844246424600055461362242517406092946563757352779006416169586465123219150588206667694578949/904848416333182793898564652560844002849722095521116544941521812068222502586883022236614457600845646917841412605415179549023256387419922620632000000,0.15203989619308014,0.05994217611026342,2.3310223003663477,-1.3043532121209311,19,48,33
H,vs_P,B,clean,T013-S0,0.02334957081375996,0.013651751181850925,224477463786143254773616040775836560771433490241530141652874249251583981501130652546523125809851193217399708409023643927513102714524705988134569751/9613772586083601076601030739276725506772306198612069847075426321534023941373357659182924235237942914244809010702242426383100995961523538457024000000,106838830196051913734646702132889014357494667638549620797049534791592729204381907020537066560353855249440923337478082804045419234624099207625798683128127/7826016514136799679499043074974441145189201510373262741764709507092012422572846671333252837842141422636814247462804474241416459865659094141981105728000000,0.08493693074156673,0.049492032503386046,0.9697819631909034,-0.7103718418778117,14,66,20
H,vs_P,B,clean,T013-S1,0.0233635783910851,0.013657847972183007,168430985749509333948208081010012863037618634763135370993595229773426421109613116877627720449076542158168710314842186636068707844573531244066266667/7209126227589261698362196595406511481589602111937382222498867734469743526613614253647227593414135543942129296689321679685563678990644042308624000000,136964465591262369225795840026611344320316992546237448698194428731508254553458408102362189978803240318886854700444844952347372058061/10028261104547249249775740360179584548700993904052676131494482775606283208122889426173705056897763645203496763165725410348193064000000,0.08034646804656717,0.04867272452421841,0.9705730418902095,-0.7106339475054778,13,66,21
