client,bank,context,max_error,iterations,updates,trace,converged,cap_hit,direct_KKT,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE
94,A,brightness_dark,9.71445146547012e-17,0,0,"[{'active': [1, 5], 'minimum': 0.0500000000000001, 'action': 'accept'}]",True,False,1.5800541137775945e-17,1.6490775148815707e-33,9.597901970509171e-32,2,0,4.68514116391816e-15,False
94,A,contrast_low,1.249000902703301e-16,0,0,"[{'active': [1, 5], 'minimum': 0.05000000000000013, 'action': 'accept'}]",True,False,2.2602059493643742e-17,2.9385477979595872e-33,3.1880159110684963e-32,2,0,3.802513859341161e-15,False
94,A,gaussian_noise,1.3877787807814457e-17,0,0,"[{'active': [1, 5], 'minimum': 0.05000000000000002, 'action': 'accept'}]",True,False,3.1286353329946027e-18,9.62964972193618e-35,5.537800906497829e-32,2,0,3.4139358007223564e-15,False
94,A,gaussian_blur,6.938893903907228e-17,0,0,"[{'active': [1, 5], 'minimum': 0.05000000000000007, 'action': 'accept'}]",True,False,8.586744754427456e-18,1.3601880232234853e-33,8.305121495339239e-32,2,0,1.817990202823694e-15,False
94,B,clean,2.220446049250313e-16,0,0,"[{'active': [1, 5], 'minimum': 0.04999999999999988, 'action': 'accept'}]",True,False,2.7752641346851248e-17,5.610775595796877e-33,7.626682579773454e-32,2,0,2.031708135064036e-15,False
94,B,brightness_dark,1.3877787807814457e-17,0,0,"[{'active': [1, 5], 'minimum': 0.04999999999999999, 'action': 'accept'}]",True,False,3.310891374674719e-18,9.62964972193618e-35,9.75942429826696e-33,2,0,7.514822097931529e-16,False
94,B,contrast_low,1.1102230246251565e-16,0,0,"[{'active': [1, 5], 'minimum': 0.04999999999999996, 'action': 'accept'}]",True,False,2.7402528298447614e-18,5.055566104016494e-34,5.017197968405655e-32,2,0,2.9976021664879227e-15,False
94,B,gaussian_noise,6.938893903907228e-17,0,0,"[{'active': [1, 5], 'minimum': 0.05000000000000007, 'action': 'accept'}]",True,False,1.0866157462126327e-17,9.704881360388806e-34,5.38372651094685e-32,2,0,3.055426282353816e-15,False
94,B,gaussian_blur,2.220446049250313e-16,0,0,"[{'active': [1, 5], 'minimum': 0.04999999999999988, 'action': 'accept'}]",True,False,2.3224799193388606e-17,4.8689916406539806e-33,5.98437591235262e-32,2,0,3.427813588530171e-15,False
95,A,clean,4.440892098500626e-16,0,0,"[{'active': [1, 5, 6], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,2.220446049250313e-16,3.062830464683326e-32,1.0730439055775009e-31,3,0,3.011479954295737e-15,False
95,A,brightness_dark,5.551115123125783e-16,0,0,"[{'active': [1, 5, 6], 'minimum': 0.050000000000000266, 'action': 'accept'}]",True,False,1.322641873646832e-16,5.294501787742036e-32,3.1035759200692685e-31,3,0,3.631817069305043e-15,False
95,A,contrast_low,7.077671781985373e-16,0,0,"[{'active': [1, 5, 6], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,4.440892098500626e-16,7.240292884680765e-32,1.0419882852242567e-31,3,0,3.941291737419306e-15,False
95,A,gaussian_noise,6.106226635438361e-16,0,0,"[{'active': [1, 5, 6], 'minimum': 0.0499999999999996, 'action': 'accept'}]",True,False,2.220446049250313e-16,1.1669931756771407e-32,2.3207455829866192e-32,3,0,1.3808398868775384e-15,False
95,A,gaussian_blur,3.3306690738754696e-16,0,0,"[{'active': [1, 5, 6], 'minimum': 0.050000000000000266, 'action': 'accept'}]",True,False,7.700187985712097e-17,2.4254680237126752e-32,3.801906080841928e-32,3,0,2.922662112325725e-15,False
95,B,clean,4.440892098500626e-16,0,0,"[{'active': [1, 5, 6], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,2.220446049250313e-16,3.062830464683326e-32,1.0730439055775009e-31,3,0,3.011479954295737e-15,False
95,B,brightness_dark,3.3306690738754696e-16,0,0,"[{'active': [1, 5, 6], 'minimum': 0.050000000000000266, 'action': 'accept'}]",True,False,3.3306690738754696e-16,2.858802261199803e-32,1.498012384868697e-32,3,0,2.0816681711721685e-15,False
95,B,contrast_low,1.1518563880486e-15,0,0,"[{'active': [1, 5, 6], 'minimum': 0.050000000000001155, 'action': 'accept'}]",True,False,8.881784197001252e-16,1.2877850943766777e-31,2.85097817080073e-32,3,0,4.726774527341604e-15,False
95,B,gaussian_noise,3.3306690738754696e-16,0,0,"[{'active': [1, 5, 6], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,3.3306690738754696e-16,1.1441227575875423e-32,5.983021742860472e-32,3,0,4.066191827689636e-15,False
95,B,gaussian_blur,1.1657341758564144e-15,0,0,"[{'active': [1, 5, 6], 'minimum': 0.050000000000000266, 'action': 'accept'}]",True,False,3.3306690738754696e-16,5.906586398192604e-32,9.370852885659144e-33,3,0,2.609024107869118e-15,False
96,A,clean,2.220446049250313e-16,0,0,"[{'active': [7, 9], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,2.2565842640985337e-17,4.280680227954442e-33,8.807668840202783e-32,2,0,3.738676035425214e-15,False
96,A,brightness_dark,4.163336342344337e-17,0,0,"[{'active': [7, 9], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,1.6900025093103014e-18,1.6250033905767303e-34,4.864477742346823e-33,2,0,6.661338147750939e-16,False
96,A,contrast_low,1.5265566588595902e-16,0,0,"[{'active': [7, 9], 'minimum': 0.050000000000000155, 'action': 'accept'}]",True,False,1.821793785868041e-17,2.1907453117404808e-33,1.0953726558702404e-33,2,0,7.216449660063518e-16,False
96,A,gaussian_noise,7.077671781985373e-16,0,0,"[{'active': [7, 9], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,7.19567396627206e-17,3.4084446117346917e-32,1.721901740903713e-32,2,0,1.897093593328236e-15,False
96,A,gaussian_blur,1.5265566588595902e-16,0,0,"[{'active': [7, 9], 'minimum': 0.050000000000000155, 'action': 'accept'}]",True,False,2.2734493288765564e-17,2.9189875719619043e-33,7.195304364886094e-32,2,0,2.581268532253489e-15,False
96,B,clean,2.220446049250313e-16,0,0,"[{'active': [7, 9], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,2.2565842640985337e-17,4.280680227954442e-33,8.807668840202783e-32,2,0,3.738676035425214e-15,False
96,B,brightness_dark,4.85722573273506e-16,0,0,"[{'active': [7, 9], 'minimum': 0.05000000000000049, 'action': 'accept'}]",True,False,6.8807687415582e-17,2.3732572666265524e-32,1.0031687597827015e-31,2,0,2.9120224750064003e-15,False
96,B,contrast_low,4.163336342344337e-17,0,0,"[{'active': [7, 9], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,2.1439900474383853e-18,1.8055593228630336e-34,2.1943564303862069e-32,2,0,2.2398749521812534e-15,False
96,B,gaussian_noise,1.5265566588595902e-16,0,0,"[{'active': [7, 9], 'minimum': 0.050000000000000155, 'action': 'accept'}]",True,False,2.1263406956891083e-17,2.732413108599391e-33,9.227160456214628e-32,2,0,4.057270392670327e-15,False
96,B,gaussian_blur,1.1102230246251565e-16,0,0,"[{'active': [7, 9], 'minimum': 0.04999999999999993, 'action': 'accept'}]",True,False,3.426734371315515e-18,4.694454239443887e-34,1.7574110742533527e-33,2,0,8.326672684688674e-16,False
97,A,clean,2.6645352591003757e-15,0,0,"[{'active': [2, 3, 9], 'minimum': 0.049999999999998046, 'action': 'accept'}]",True,False,8.881784197001252e-16,1.0833355937178202e-31,4.742602488053568e-33,3,0,6.446232436729816e-15,False
97,A,brightness_dark,1.7763568394002505e-15,0,0,"[{'active': [2, 3, 9], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,1.5543122344752192e-15,2.218249998758761e-31,5.212047911997957e-31,3,0,3.6914915568786455e-15,False
97,A,contrast_low,5.329070518200751e-15,0,0,"[{'active': [2, 3, 9], 'minimum': 0.04999999999999538, 'action': 'accept'}]",True,False,6.661338147750939e-16,2.0008757026137423e-31,8.908178309175492e-32,3,0,1.0860756738395593e-14,False
97,A,gaussian_noise,4.440892098500626e-15,0,0,"[{'active': [2, 3, 9], 'minimum': 0.05000000000000426, 'action': 'accept'}]",True,False,2.220446049250313e-16,2.2115092439534057e-31,1.1940765655200862e-32,3,0,1.0042562020069163e-14,False
97,A,gaussian_blur,1.5959455978986625e-15,0,0,"[{'active': [2, 3, 9], 'minimum': 0.0500000000000016, 'action': 'accept'}]",True,False,8.881784197001252e-16,7.77895141600157e-32,2.0824117523686988e-32,3,0,6.51839693333045e-15,False
97,B,clean,2.6645352591003757e-15,0,0,"[{'active': [2, 3, 9], 'minimum': 0.049999999999998046, 'action': 'accept'}]",True,False,8.881784197001252e-16,1.0833355937178202e-31,4.742602488053568e-33,3,0,6.446232436729816e-15,False
97,B,brightness_dark,2.8449465006019636e-15,0,0,"[{'active': [2, 3, 9], 'minimum': 0.04999999999999716, 'action': 'accept'}]",True,False,2.220446049250313e-16,8.953166828970163e-32,4.217937041484952e-32,3,0,5.229150445984487e-15,False
97,B,contrast_low,6.036837696399289e-15,0,0,"[{'active': [2, 3, 9], 'minimum': 0.05000000000000604, 'action': 'accept'}]",True,False,6.661338147750939e-16,2.2923381163069075e-31,1.0165298987718879e-32,3,0,1.3627987627273797e-14,False
97,B,gaussian_noise,2.6645352591003757e-15,0,0,"[{'active': [2, 3, 9], 'minimum': 0.049999999999998934, 'action': 'accept'}]",True,False,1.5543122344752192e-15,2.3542086157703474e-31,2.9851914138002156e-33,3,0,2.9906632725840154e-15,False
