client,bank,context,ROT_SCORE,direction_errors,direction_ranks,current_state,current_tie_mask,clean_surrogate_state,clean_surrogate_tie_mask
81,A,clean,"[0.2239041478704059, 0.229150494239998, 0.20713766338040523, 0.2282278777030749, 0.21854109936026506]","[[0.23205810239763278, 0.21575019334317908], [0.24772649686300321, 0.2105744916169928], [0.22068283121047388, 0.19359249555033659], [0.24303321297644126, 0.21342254242970857], [0.22853239000815168, 0.2085498087123784]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
81,A,brightness_dark,"[0.2134273290737882, 0.21812885578971375, 0.1918312480970633, 0.2043243103187919, 0.20336171366959793]","[[0.20883616353365902, 0.21801849461391737], [0.2122204624702569, 0.22403724910917058], [0.1805180316598928, 0.20314446453423382], [0.19309749361889925, 0.21555112701868456], [0.19276647645886774, 0.21395695088032815]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
81,A,contrast_low,"[0.2731449589242572, 0.25639365445963763, 0.23537543668669156, 0.29710152581119104, 0.24015174900244948]","[[0.3111767681038986, 0.23511314974461586], [0.261079291654273, 0.25170801726500225], [0.24368533863712427, 0.22706553473625884], [0.3540961143645628, 0.2401069372578193], [0.2508029471658226, 0.2295005508390764]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
81,A,gaussian_noise,"[0.24825035208203847, 0.2414478164960634, 0.2165360818249121, 0.25103530213183317, 0.2357421947250393]","[[0.2547464807618046, 0.24175422340227232], [0.26421614950225275, 0.21867948348987404], [0.23016459869955042, 0.2029075649502738], [0.26202961225177074, 0.2400409920118956], [0.2459890463091896, 0.22549534314088898]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
81,A,gaussian_blur,"[0.24943281168307682, 0.21986246271080684, 0.22953570112416166, 0.24253840638262017, 0.2463271947601688]","[[0.25359486500022355, 0.2452707583659301], [0.2437811542012081, 0.19594377122040557], [0.24106291766478946, 0.21800848458353386], [0.25536984585283384, 0.2297069669124065], [0.25304258500233745, 0.2396118045180001]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
81,B,clean,"[0.2239041478704059, 0.227356136386516, 0.20475270141551508, 0.22917250144585963, 0.21771801107939628]","[[0.23205810239763278, 0.21575019334317908], [0.24342300291601698, 0.21128926985701502], [0.22029231044152464, 0.1892130923895055], [0.24289908470771046, 0.2154459181840088], [0.22839551679324482, 0.20704050536554774]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
81,B,brightness_dark,"[0.2134273290737882, 0.21974432378484446, 0.1901840409224005, 0.2074450854001333, 0.20365223698803647]","[[0.20883616353365902, 0.21801849461391737], [0.214556063928467, 0.22493258364122193], [0.18175260630518977, 0.1986154755396112], [0.19399971674581445, 0.22089045405445212], [0.1938684869439707, 0.21343598703210223]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
81,B,contrast_low,"[0.2731449589242572, 0.25433649444596473, 0.21901328839457732, 0.29827520205398306, 0.23955564857082254]","[[0.3111767681038986, 0.23511314974461586], [0.25682637673308634, 0.2518466121588431], [0.2215603096822471, 0.21646626710690753], [0.35769041101567656, 0.23885999309228953], [0.25053546708924856, 0.2285758300523965]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
81,B,gaussian_noise,"[0.24825035208203847, 0.24005523077523958, 0.21246371011261006, 0.25130809829249, 0.23344616702487894]","[[0.2547464807618046, 0.24175422340227232], [0.2622761935513424, 0.21783426799913674], [0.23229686344651884, 0.19263055677870128], [0.26245569769315436, 0.2401604988918257], [0.24383018916550325, 0.22306214488425463]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
81,B,gaussian_blur,"[0.24943281168307682, 0.2207189950060163, 0.2242092381284946, 0.24145254010824324, 0.2459723244739047]","[[0.25359486500022355, 0.2452707583659301], [0.24576661616306258, 0.19567137384897001], [0.23874165107009732, 0.2096768251868919], [0.2532930856907483, 0.22961199452573816], [0.25372036260891756, 0.23822428633889184]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
82,A,clean,"[0.3025198489348, 0.3289137339856333, 0.31948090503271714, 0.29379657286292904, 0.31202762243939564]","[[0.31135825975344966, 0.2936814381161503], [0.39304655418146195, 0.26478091378980456], [0.3195498432401849, 0.31941196682524936], [0.3089413751865207, 0.2786517705393373], [0.3152895706071584, 0.30876567427163293]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
82,A,brightness_dark,"[0.3492866317613503, 0.3486431487591445, 0.3473501574503555, 0.3577202944118303, 0.35230306571509995]","[[0.3809203310743292, 0.31765293244837134], [0.359800295915418, 0.337486001602871], [0.3616396120728562, 0.3330607028278548], [0.40176807897412026, 0.3136725098495403], [0.3736036764836263, 0.33100245494657354]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,3,8
82,A,contrast_low,"[0.4135394301314576, 0.49459794009998653, 0.386915439489128, 0.4081982638556045, 0.4067039055858588]","[[0.4426164117616439, 0.3844624485012713], [0.6453511767394766, 0.34384470346049645], [0.39619794349066045, 0.37763293548759547], [0.44060773052278357, 0.3757887971884254], [0.4358579579058198, 0.3775498532658978]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,3,8
82,A,gaussian_noise,"[0.32319675494388656, 0.32453505554625905, 0.32801744912714415, 0.3175912725638864, 0.32871597972946176]","[[0.3351853423417924, 0.3112081675459807], [0.36668810380101713, 0.282382007291501], [0.33167941198911716, 0.32435548626517113], [0.3333100214040733, 0.30187252372369955], [0.33390620719767933, 0.32352575226124425]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
82,A,gaussian_blur,"[0.28688240862683434, 0.296313518412857, 0.2947274678454138, 0.28201768598311805, 0.29062259628740933]","[[0.3390553693306919, 0.2347094479229767], [0.37452966111520264, 0.21809737571051144], [0.3359257129836769, 0.25352922270715067], [0.3391108249285404, 0.22492454703769565], [0.3336866150804065, 0.24755857749441218]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
82,B,clean,"[0.3025198489348, 0.330308185963961, 0.32809522530497076, 0.294150729789719, 0.31306100423516137]","[[0.31135825975344966, 0.2936814381161503], [0.39402616681953145, 0.26659020510839054], [0.3273395828133987, 0.3288508677965428], [0.30758210406489794, 0.2807193555145401], [0.31600981513920245, 0.3101121933311203]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
82,B,brightness_dark,"[0.3492866317613503, 0.3474036188575027, 0.34630643199691225, 0.35668193884196364, 0.35217933944452706]","[[0.3809203310743292, 0.31765293244837134], [0.3592213659162544, 0.33558587179875093], [0.3587724978589578, 0.3338403661348667], [0.39591280583818655, 0.3174510718457408], [0.37269292178234914, 0.33166575710670504]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,3,8
82,B,contrast_low,"[0.4135394301314576, 0.5043705392956528, 0.38251496705499033, 0.4222710706888775, 0.4059191046259266]","[[0.4426164117616439, 0.3844624485012713], [0.6623813803093651, 0.3463596982819406], [0.3953727947628754, 0.3696571393471052], [0.4453433745860109, 0.399198766791744], [0.4337545321086095, 0.3780836771432438]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,3,8
82,B,gaussian_noise,"[0.32319675494388656, 0.3247392220857038, 0.3326929518960793, 0.3168936387733964, 0.32865075224491785]","[[0.3351853423417924, 0.3112081675459807], [0.36758736883652576, 0.28189107533488195], [0.33431586355886084, 0.3310700402332978], [0.3325069116035352, 0.30128036594325763], [0.3334218381425121, 0.3238796663473236]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
82,B,gaussian_blur,"[0.28688240862683434, 0.29729609637003923, 0.2997420597503293, 0.2831313538585329, 0.29109964871134164]","[[0.3390553693306919, 0.2347094479229767], [0.376316217534536, 0.21827597520554248], [0.3413321723347729, 0.2581519471658857], [0.33843136713572297, 0.2278313405813428], [0.333977215865698, 0.24822208155698525]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
83,A,clean,"[0.2371760876889898, 0.2554828351049033, 0.23852909808419884, 0.23485894059392404, 0.23855290175544194]","[[0.2237063953506037, 0.25064578002737586], [0.2311653383316216, 0.27980033187818504], [0.22528727684855188, 0.2517709193198458], [0.2135492757534602, 0.25616860543438785], [0.22471014123291377, 0.2523956622779701]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
83,A,brightness_dark,"[0.3079579105849076, 0.29335852760409, 0.3036845176472088, 0.3114855069434901, 0.29665799237837]","[[0.19085293563310485, 0.42506288553671034], [0.19989166907498243, 0.38682538613319756], [0.2181521694690113, 0.38921686582540627], [0.18719483525451097, 0.43577617863246926], [0.20520233901110316, 0.38811364574563684]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,3,8
83,A,contrast_low,"[0.4223672002438582, 0.4452042690376215, 0.3555016797405126, 0.3870460822211914, 0.3889324433385757]","[[0.3405545269385092, 0.5041798735492072], [0.3263018381172852, 0.5641066999579578], [0.31197029862869663, 0.39903306085232854], [0.25738698063874904, 0.5167051838036338], [0.33962593075223413, 0.43823895592491724]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,3,8
83,A,gaussian_noise,"[0.21959558370327664, 0.23253189421704704, 0.2095779713402663, 0.2202284191992724, 0.2170686920048126]","[[0.2267886915176299, 0.21240247588892341], [0.24014569879834857, 0.2249180896357455], [0.22385594665784198, 0.19529999602269058], [0.22957776423766935, 0.21087907416087548], [0.2318706273640368, 0.20226675664558838]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,3,8
83,A,gaussian_blur,"[0.297814949193852, 0.3057695271957862, 0.29802830774883726, 0.2820483728296556, 0.2954165338393253]","[[0.3302808671800077, 0.2653490312076962], [0.34706754057850486, 0.26447151381306755], [0.3416619194756688, 0.2543946960220057], [0.28677891310621495, 0.2773178325530963], [0.3351445632429737, 0.255688504435677]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
83,B,clean,"[0.2371760876889898, 0.2534013767380431, 0.23554797151276535, 0.23603552129743227, 0.23788600151240524]","[[0.2237063953506037, 0.25064578002737586], [0.22767365034397646, 0.27912910313210976], [0.2223841861585004, 0.2487117568670303], [0.2155081405855496, 0.2565629020093149], [0.2239272811973599, 0.25184472182745055]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
83,B,brightness_dark,"[0.3079579105849076, 0.290881698460426, 0.3004206404944856, 0.31193715174809233, 0.29584759147707307]","[[0.19085293563310485, 0.42506288553671034], [0.19635366619449174, 0.38540973072636026], [0.21452262275409484, 0.3863186582348763], [0.19017821569140922, 0.4336960878047755], [0.20541716549173544, 0.38627801746241064]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
83,B,contrast_low,"[0.4223672002438582, 0.4519648768980635, 0.3515663151661875, 0.3874365451933025, 0.3898214165366771]","[[0.3405545269385092, 0.5041798735492072], [0.3236768404692333, 0.5802529133268937], [0.2983151460761432, 0.4048174842562319], [0.25722639751104, 0.517646692875565], [0.340110790843262, 0.43953204223009223]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
83,B,gaussian_noise,"[0.21959558370327664, 0.23135493498380555, 0.2023112433187892, 0.22008453439064776, 0.21619931847244167]","[[0.2267886915176299, 0.21240247588892341], [0.2401108973487429, 0.22259897261886818], [0.22263424967054454, 0.1819882369670338], [0.22964742846991823, 0.2105216403113773], [0.232357351135619, 0.20004128580926434]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
83,B,gaussian_blur,"[0.297814949193852, 0.2973025469849003, 0.28774911205744935, 0.2840701181535119, 0.29541567062403506]","[[0.3302808671800077, 0.2653490312076962], [0.33605286917720445, 0.2585522247925961], [0.32270662797055627, 0.2527915961443424], [0.29417239324222694, 0.2739678430647968], [0.3348909959256606, 0.25594034532240956]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,2,4
84,A,clean,"[0.4452436083573352, 0.4043321634954454, 0.39116974094917834, 0.43632454577984264, 0.43099676954802374]","[[0.26772709182542254, 0.6227601248892478], [0.24754635501511002, 0.5611179719757807], [0.2599412419706935, 0.5223982399276631], [0.2605903595751081, 0.6120587319845772], [0.26794738487712, 0.5940461542189275]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
84,A,brightness_dark,"[0.36736888733045625, 0.3518973538761171, 0.3942258036373162, 0.3636466790223813, 0.39232044081481676]","[[0.24876219600350208, 0.48597557865741037], [0.23550571820445715, 0.46828898954777703], [0.24489811361446673, 0.5435534936601656], [0.23507642757364255, 0.49221693047112003], [0.25458224905022026, 0.5300586325794132]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
84,A,contrast_low,"[0.6546934466003944, 0.5842970427870738, 0.5244540321546995, 0.7935339436876366, 0.5971120501443312]","[[0.30758976382402853, 1.0017971293767602], [0.3095603842439782, 0.8590337013301694], [0.311140523064514, 0.7377675412448852], [0.34318666760442956, 1.2438812197708438], [0.2997351554653549, 0.8944889448233075]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
84,A,gaussian_noise,"[0.4323756116492944, 0.3442989254511536, 0.4020333803569257, 0.44358114508002217, 0.41548883788270996]","[[0.3037234889791919, 0.5610277343193969], [0.2788889751455061, 0.40970887575680115], [0.2914724834315366, 0.5125942772823149], [0.30574146665459156, 0.5814208235054528], [0.2947879859105746, 0.5361896898548454]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
84,A,gaussian_blur,"[0.5524369134018685, 0.4547838662563237, 0.4917721727342678, 0.5075393649037823, 0.5224527704375999]","[[0.26398963082501525, 0.8408841959787218], [0.2553945887788113, 0.6541731437338361], [0.26896896870673903, 0.7145753767617966], [0.26522903684981236, 0.7498496929577523], [0.2655421069511578, 0.7793634339240418]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
84,B,clean,"[0.4452436083573352, 0.41033704583016706, 0.3614401564479287, 0.43767998165505506, 0.4285545654131824]","[[0.26772709182542254, 0.6227601248892478], [0.247777608407106, 0.5728964832532281], [0.2527004537943632, 0.4701798591014943], [0.2616303662148447, 0.6137295970952654], [0.26663432256730196, 0.5904748082590627]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
84,B,brightness_dark,"[0.36736888733045625, 0.355489355694326, 0.3794219248553882, 0.3631342405339451, 0.393036663552295]","[[0.24876219600350208, 0.48597557865741037], [0.23541737255476472, 0.47556133883388724], [0.2410473251095965, 0.51779652460118], [0.23915350179397832, 0.4871149792739119], [0.25478070739379177, 0.5312926197107982]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
84,B,contrast_low,"[0.6546934466003944, 0.5982401586429869, 0.45909019332977014, 0.7983464032971805, 0.6051075576509812]","[[0.30758976382402853, 1.0017971293767602], [0.3122959661649835, 0.8841843511209901], [0.29559744839432256, 0.6225829382652177], [0.34199415315051035, 1.2546986534438507], [0.29867104352861723, 0.9115440717733453]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
84,B,gaussian_noise,"[0.4323756116492944, 0.3498291313115981, 0.3787090186582043, 0.4446675390779371, 0.4146692033484001]","[[0.3037234889791919, 0.5610277343193969], [0.27850795722794086, 0.42115030539525533], [0.28685111668848406, 0.4705669206279245], [0.30609111377335757, 0.5832439643825166], [0.29378758523341286, 0.5355508214633873]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
84,B,gaussian_blur,"[0.5524369134018685, 0.45337115419264273, 0.45533778472099473, 0.5181528835672844, 0.5215175512445633]","[[0.26398963082501525, 0.8408841959787218], [0.2560947338768723, 0.6506475745084132], [0.26606207231475015, 0.6446134971272393], [0.26675691765153003, 0.7695488494830387], [0.26526820904739734, 0.7777668934417294]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
85,A,clean,"[0.48996239010901743, 0.4823068235659491, 0.5048619153833396, 0.48497088686532647, 0.492893135537471]","[[0.4413268720828952, 0.5385979081351396], [0.3562901341327282, 0.60832351299917], [0.4730402471745512, 0.5366835835921279], [0.44996444303002237, 0.5199773307006306], [0.45174561606236807, 0.5340406550125739]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
85,A,brightness_dark,"[0.47592104078514763, 0.44673356995512936, 0.48427439849365783, 0.47666811119397334, 0.47966969959688244]","[[0.45399776466227826, 0.49784431690801706], [0.4317291740435357, 0.46173796586672305], [0.4993742624022401, 0.4691745345850755], [0.4377836643960996, 0.5155525579918471], [0.4677939429820318, 0.49154545621173307]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
85,A,contrast_low,"[0.49000251787503085, 0.5835941512939806, 0.5120978769294958, 0.4907130533168982, 0.49935186835707335]","[[0.425506239345252, 0.5544987964048097], [0.3683948464538086, 0.7987934561341528], [0.46248360339481726, 0.5617121504641744], [0.41798584968960756, 0.5634402569441888], [0.4132893603377427, 0.5854143763764039]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,1,2
85,A,gaussian_noise,"[0.3314851696989024, 0.3446797096466997, 0.3505453231227298, 0.3442441072638863, 0.3339764831873735]","[[0.3094835406962687, 0.3534867987015361], [0.2835905973942773, 0.4057688218991221], [0.3455055537299024, 0.35558509251555714], [0.31925026175051274, 0.36923795277725996], [0.3243068756980321, 0.3436460906767148]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,1,2
85,A,gaussian_blur,"[0.4509891300240808, 0.4913734372095072, 0.4863689549729081, 0.4463628487429188, 0.4583822362329515]","[[0.43863432958321374, 0.4633439304649478], [0.3177168624565902, 0.6650300119624242], [0.4731006020216434, 0.4996373079241729], [0.43025236085981344, 0.4624733366260242], [0.4508363879137736, 0.4659280845521293]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,1,2
85,B,clean,"[0.48996239010901743, 0.4783917952691503, 0.4994073708179723, 0.4840102755654785, 0.494133657882202]","[[0.4413268720828952, 0.5385979081351396], [0.3547269076048633, 0.6020566829334373], [0.4842156751957688, 0.5145990664401758], [0.4464259245542646, 0.5215946265766924], [0.4534459445490276, 0.5348213712153763]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
