client,bank,context,salt,valid_positive_P00_gain,P00_gain_contribution_exact,actual_macro_contribution_exact,capture_deficit_actual,capture_deficit_null_median,capture_deficit_null_p95,capture_deficit_percentile,capture_deficit_above_p95
82,B,gaussian_noise,T013-S1,True,4133/28275,278543/1074450,0.0,0.0,0.0,0.96875,False
83,B,gaussian_noise,T013-S1,True,5157695/32276478,31372565/16138239,0.0,0.0,0.0,0.9765625,False
84,B,gaussian_noise,T013-S1,True,10420/768081,267110/256027,0.0,0.0,21.8990322654968,0.8125,False
85,B,gaussian_noise,T013-S1,True,863/15270,33707/38175,0.0,0.0,0.7599073001158748,0.8359375,False
86,B,gaussian_noise,T013-S1,True,2518/37725,1268027/38404050,1.0,0.0,1.0,1.0,False
87,B,gaussian_noise,T013-S1,True,197/7410,1085872/4637425,0.0,0.0,0.0,0.984375,False
88,B,gaussian_noise,T013-S1,False,0,1882846/8674887,,,,,
89,B,gaussian_noise,T013-S1,True,720973349/10808373225,1579777822/10808373225,0.9000575796595777,0.0,0.9000575796595777,0.96875,False
90,B,gaussian_noise,T013-S1,True,497193/6212050,19086897/71438575,0.0,0.0,0.4153906698874146,0.84375,False
91,B,gaussian_noise,T013-S1,True,15/754,5/247,0.6608187134502924,1.0,1.345029239766082,0.421875,False
92,B,gaussian_noise,T013-S1,True,1549/12799293,6333793/12799293,-110.79857972885733,1.0,109.48030987734022,0.34375,False
93,B,gaussian_noise,T013-S1,True,2969/226642,6780/113321,0.0,0.0,1.5176827214550355,0.6640625,False
94,B,gaussian_noise,T013-S1,True,16591/22425,353/299,0.0,0.0,0.0,0.9921875,False
95,B,gaussian_noise,T013-S1,True,64/456573,2725271/16998150,-0.1590625,0.0,47.71875,0.21875,False
96,B,gaussian_noise,T013-S1,True,2620/377169,229/17043,7.74236641221374,3.885496183206107,7.74236641221374,1.0,False
97,B,gaussian_noise,T013-S1,True,50/1509,560/1509,0.0,0.0,2.6,0.921875,False
98,B,gaussian_noise,T013-S1,True,2554/38175,1653493028/10808373225,0.0,0.0,0.997004750440875,0.9140625,False
99,B,gaussian_noise,T013-S1,True,171923/1074450,408332956963/1570362755650,0.0,0.0,0.9166719985109613,0.7734375,False
0,B,gaussian_noise,T013-S2,True,107855/1018509,1847012/4413539,0.0,0.0,0.0,0.9609375,False
1,B,gaussian_noise,T013-S2,True,2127/18850,116642/650325,0.0,0.0,0.9588622472966609,0.9140625,False
2,B,gaussian_noise,T013-S2,False,0,5/741,,,,,
3,B,gaussian_noise,T013-S2,True,20/379,75/379,0.0,0.0,0.0,1.0,False
4,B,gaussian_noise,T013-S2,True,2128/18775,8636/56325,0.0,0.0,0.999921679197995,0.890625,False
5,B,gaussian_noise,T013-S2,True,378504/4765925,6451567/28595550,0.6575641648877335,0.0,0.6575641648877335,1.0,False
6,B,gaussian_noise,T013-S2,False,-5660045/285894102,9174740/10995927,,,,,
7,B,gaussian_noise,T013-S2,True,25/741,194/741,0.9965217391304347,0.9965217391304347,0.9965217391304347,0.96875,False
8,B,gaussian_noise,T013-S2,True,21/50,5039984/8499075,0.0,0.0,0.216993340871966,0.9453125,False
9,B,gaussian_noise,T013-S2,True,103383133/742358994,10930655/32276478,0.0,0.0,0.7139169694151173,0.8046875,False
10,B,gaussian_noise,T013-S2,True,71044887/2131727078,1087225/8572629,3.7825415454129256,0.0,3.7825415454129256,1.0,False
11,B,gaussian_noise,T013-S2,True,135460/1133259,409987525/576828831,0.0,0.0,0.0,0.9765625,False
12,B,gaussian_noise,T013-S2,True,15429575/193044358,3702847391/13320060702,0.0,0.0,1.0819889724765588,0.84375,False
13,B,gaussian_noise,T013-S2,True,1369/17043,122/299,0.08400292184075968,0.16727538349159976,1.0,0.34375,False
14,B,gaussian_noise,T013-S2,True,100/1509,40882/150397,0.0,0.0,0.0,0.984375,False
15,B,gaussian_noise,T013-S2,False,0,0,,,,,
16,B,gaussian_noise,T013-S2,False,0,10619558/114295441,,,,,
17,B,gaussian_noise,T013-S2,False,0,85327/224549,,,,,
18,B,gaussian_noise,T013-S2,False,0,5/758,,,,,
19,B,gaussian_noise,T013-S2,True,40/1509,35223745/143740298,0.0,0.0,0.0,1.0,False
20,B,gaussian_noise,T013-S2,False,0,1190/1527,,,,,
21,B,gaussian_noise,T013-S2,False,0,0,,,,,
22,B,gaussian_noise,T013-S2,False,-196/451191,327898/451191,,,,,
23,B,gaussian_noise,T013-S2,True,52675/1133259,233822465/859010322,1.4296982166493646,0.0,0.0,0.9921875,True
24,B,gaussian_noise,T013-S2,True,24932/537225,350881/13240617,1.0012643084842947,1.0012643084842947,1.2882841328413284,0.6640625,False
25,B,gaussian_noise,T013-S2,True,2/299,29601857/342002778,1.0,1.009277667329357,2.96635118051585,0.1015625,False
26,B,gaussian_noise,T013-S2,False,0,667282/456573,,,,,
27,B,gaussian_noise,T013-S2,True,48/299,370/299,0.2916666666666667,0.0,0.29166666666666663,0.9765625,True
28,B,gaussian_noise,T013-S2,False,0,997/37050,,,,,
29,B,gaussian_noise,T013-S2,True,120/299,764/299,0.0,0.0,1.0,0.59375,False
30,B,gaussian_noise,T013-S2,True,33743/75450,1403/3018,0.777198233707732,0.0,0.777198233707732,1.0,False
31,B,gaussian_noise,T013-S2,True,165955/1133259,284250428/338844441,0.0,0.0,0.0,0.984375,False
32,B,gaussian_noise,T013-S2,True,2826371/42694350,1711693537/4295051610,0.0,0.0,0.1920935525177906,0.9140625,False
33,B,gaussian_noise,T013-S2,True,24295/280839,63835/280839,1.0657542704260137,1.0657542704260137,1.0657542704260137,1.0,False
34,B,gaussian_noise,T013-S2,True,10/247,23809597750/142476721257,0.0,0.25,1.492106301288536,0.5,False
35,B,gaussian_noise,T013-S2,True,2983/224549,172191/224549,1.0,0.0,20.03285283271874,0.9375,False
36,B,gaussian_noise,T013-S2,True,95/1151358,526157/26481234,1.0,0.0,1.0,0.9765625,False
37,B,gaussian_noise,T013-S2,True,20/1509,68554075/576828831,0.0,1.0,5.490542407111409,0.34375,False
38,B,gaussian_noise,T013-S2,False,-5/751,85/751,,,,,
39,B,gaussian_noise,T013-S2,True,60/503,740/1509,0.0,0.0,0.0,0.96875,False
40,B,gaussian_noise,T013-S2,False,0,1/150,,,,,
41,B,gaussian_noise,T013-S2,True,259216333/9701864094,318719/4306198,-0.25927405585202845,-0.25927405585202834,0.9120164245205932,0.0625,False
42,B,gaussian_noise,T013-S2,True,2042/34707,122335185/114000926,1.0,0.0,1.0,0.96875,False
43,B,gaussian_noise,T013-S2,True,5610/141367,13070/141367,0.0,0.0,0.0,0.9609375,False
44,B,gaussian_noise,T013-S2,True,15/751,137180/1146777,0.0,0.0,1.0,0.671875,False
45,B,gaussian_noise,T013-S2,False,0,10025/377753,,,,,
46,B,gaussian_noise,T013-S2,True,11/50,13/50,0.0,0.0,0.0,0.984375,False
47,B,gaussian_noise,T013-S2,True,5/751,15809388/112948147,0.0,0.0,1.0,0.6953125,False
48,B,gaussian_noise,T013-S2,True,5/377,10/377,0.0,0.5026385224274406,1.6499999999999915,0.28125,False
49,B,gaussian_noise,T013-S2,False,-8/299,1601/5681,,,,,
50,B,gaussian_noise,T013-S2,True,187086274/2823703675,5525773/18887650,0.28959509789228755,0.0,0.28959509789228755,0.984375,False
51,B,gaussian_noise,T013-S2,False,0,0,,,,,
52,B,gaussian_noise,T013-S2,True,10/503,25255/381274,0.0,0.0,0.0,0.9921875,False
53,B,gaussian_noise,T013-S2,True,109/17342,4505/17342,-5.321100917431193,0.0,1.0,0.109375,False
54,B,gaussian_noise,T013-S2,True,5365811000/36581905841,99495865/193044358,0.0,0.0,0.6836234448063863,0.8046875,False
55,B,gaussian_noise,T013-S2,True,80/751,834910715/859010322,0.0,0.0,0.0,0.9921875,False
56,B,gaussian_noise,T013-S2,False,0,16256420/189716007,,,,,
57,B,gaussian_noise,T013-S2,False,0,45096043/144581450,,,,,
58,B,gaussian_noise,T013-S2,False,0,2/299,,,,,
59,B,gaussian_noise,T013-S2,False,0,4290737/15047058,,,,,
60,B,gaussian_noise,T013-S2,True,85/758,185/379,0.0,0.0,0.0,0.9921875,False
61,B,gaussian_noise,T013-S2,True,1129/56550,1129/56550,0.0,0.0,1.0,0.890625,False
62,B,gaussian_noise,T013-S2,True,518/38175,45535/578733,1.0,0.01905797618198679,1.0,0.9921875,False
63,B,gaussian_noise,T013-S2,False,-2395/125723,3098241/6286150,,,,,
64,B,gaussian_noise,T013-S2,True,188446/3143075,220528973/944179730,0.0,0.0,1.112543292685084,0.578125,False
65,B,gaussian_noise,T013-S2,True,21/50,3/5,0.0,0.0,0.0,0.9921875,False
66,B,gaussian_noise,T013-S2,False,-2807050/432334929,37675/1146777,,,,,
67,B,gaussian_noise,T013-S2,True,22075727/195357630,36857942/162798025,0.0,0.0,0.941355657234118,0.8515625,False
68,B,gaussian_noise,T013-S2,True,235/17342,128/299,0.0,0.0,9.885031728256813,0.7109375,False
69,B,gaussian_noise,T013-S2,True,7125388/82868747,2951489/13084539,0.0,0.0,0.6923340876314384,0.703125,False
70,B,gaussian_noise,T013-S2,True,18915/569258,52101571/170208142,0.0,0.0,0.0,0.96875,False
71,B,gaussian_noise,T013-S2,True,1/150,3001/112650,0.0,0.0013315579227696217,0.0013315579227696217,0.28125,False
72,B,gaussian_noise,T013-S2,True,808889/7115725,3218627/7115725,0.5319969736267893,0.0,0.5319969736267893,1.0,False
73,B,gaussian_noise,T013-S2,True,23760166/91149175,14616791/22067695,0.0,0.0,0.3669213233836884,0.9453125,False
74,B,gaussian_noise,T013-S2,False,0,6827239/8674887,,,,,
75,B,gaussian_noise,T013-S2,False,-4/17043,6225653/12918594,,,,,
76,B,gaussian_noise,T013-S2,False,0,7746017/13240617,,,,,
77,B,gaussian_noise,T013-S2,True,80/1509,204485/571911,0.0,0.0,0.0,0.9921875,False
78,B,gaussian_noise,T013-S2,True,1/5,10513/37550,0.0,0.0,0.0,0.9609375,False
79,B,gaussian_noise,T013-S2,True,10/1509,17968/451191,0.0,0.0,0.0,0.9765625,False
80,B,gaussian_noise,T013-S2,False,0,420685/1146777,,,,,
81,B,gaussian_noise,T013-S2,True,5/377,15/754,0.0,0.0,0.0,0.9609375,False
82,B,gaussian_noise,T013-S2,True,4133/28275,278543/1074450,0.0,0.0,0.0,0.9765625,False
83,B,gaussian_noise,T013-S2,True,5157695/32276478,31372565/16138239,0.0,0.0,0.0,0.9765625,False
84,B,gaussian_noise,T013-S2,True,10420/768081,267110/256027,0.0,0.0,20.03852362826067,0.8203125,False
85,B,gaussian_noise,T013-S2,True,863/15270,33707/38175,0.0,0.0,0.7619930475086907,0.828125,False
86,B,gaussian_noise,T013-S2,True,2518/37725,1268027/38404050,1.0,0.0,1.0,1.0,False
87,B,gaussian_noise,T013-S2,True,197/7410,1085872/4637425,0.0,0.0,0.0,0.96875,False
88,B,gaussian_noise,T013-S2,False,0,1882846/8674887,,,,,
89,B,gaussian_noise,T013-S2,True,720973349/10808373225,1579777822/10808373225,0.9000575796595777,0.0,0.9000575796595777,0.953125,False
90,B,gaussian_noise,T013-S2,True,497193/6212050,19086897/71438575,0.0,0.0,0.4153906698874146,0.828125,False
91,B,gaussian_noise,T013-S2,True,15/754,5/247,0.6608187134502924,1.0,1.345029239766082,0.4375,False
92,B,gaussian_noise,T013-S2,True,343606/12799293,6333793/12799293,0.4960041442815318,1.0,1.9966531434259007,0.4140625,False
93,B,gaussian_noise,T013-S2,True,5/758,6780/113321,-0.9859531772575251,-0.9859531772575252,2.02809364548495,0.640625,False
94,B,gaussian_noise,T013-S2,True,16591/22425,353/299,0.0,0.0,0.0,0.9921875,False
95,B,gaussian_noise,T013-S2,True,64/456573,2725271/16998150,-0.1590625,0.0,1.0,0.2109375,False
96,B,gaussian_noise,T013-S2,True,2620/377169,229/17043,7.74236641221374,5.799618320610687,7.74236641221374,1.0,False
97,B,gaussian_noise,T013-S2,True,50/1509,560/1509,0.0,0.0,1.7988,0.9296875,False
98,B,gaussian_noise,T013-S2,True,2554/38175,1653493028/10808373225,0.0,0.0,0.997004750440875,0.9140625,False
99,B,gaussian_noise,T013-S2,True,171923/1074450,408332956963/1570362755650,0.0,0.0,0.9166719985109613,0.7734375,False
0,B,gaussian_noise,T013-S3,True,107855/1018509,1847012/4413539,0.0,0.0,0.0,0.953125,False
1,B,gaussian_noise,T013-S3,True,2127/18850,116642/650325,0.0,0.0,0.8824635637047484,0.8671875,False
2,B,gaussian_noise,T013-S3,False,0,5/741,,,,,
3,B,gaussian_noise,T013-S3,True,20/379,75/379,0.0,0.0,0.0,1.0,False
4,B,gaussian_noise,T013-S3,True,2128/18775,8636/56325,0.0,0.0,0.999921679197995,0.8828125,False
5,B,gaussian_noise,T013-S3,True,1903483/28595550,6451567/28595550,0.5914436850762523,-0.1930886695599594,0.5914436850762523,1.0,False
6,B,gaussian_noise,T013-S3,False,-5660045/285894102,9174740/10995927,,,,,
7,B,gaussian_noise,T013-S3,True,25/741,194/741,0.9965217391304347,0.9965217391304347,0.9965217391304347,0.953125,False
8,B,gaussian_noise,T013-S3,True,21/50,5039984/8499075,0.0,0.0,0.24816350462788136,0.9453125,False
9,B,gaussian_noise,T013-S3,True,103383133/742358994,10930655/32276478,0.0,0.0,0.7139169694151173,0.796875,False
10,B,gaussian_noise,T013-S3,True,71044887/2131727078,1087225/8572629,3.7825415454129256,0.0,3.7825415454129256,1.0,False
11,B,gaussian_noise,T013-S3,True,135460/1133259,409987525/576828831,0.0,0.0,0.0,0.9765625,False
12,B,gaussian_noise,T013-S3,True,15429575/193044358,3702847391/13320060702,0.0,0.0,1.0819889724765588,0.8359375,False
13,B,gaussian_noise,T013-S3,True,1369/17043,7069/17043,0.0,0.16727538349159976,1.0,0.3203125,False
14,B,gaussian_noise,T013-S3,True,100/1509,40882/150397,0.0,0.0,0.0,0.984375,False
15,B,gaussian_noise,T013-S3,False,0,0,,,,,
16,B,gaussian_noise,T013-S3,False,0,10619558/114295441,,,,,
17,B,gaussian_noise,T013-S3,False,0,85327/224549,,,,,
18,B,gaussian_noise,T013-S3,False,0,5/758,,,,,
19,B,gaussian_noise,T013-S3,True,40/1509,35223745/143740298,0.0,0.0,0.0,1.0,False
20,B,gaussian_noise,T013-S3,False,0,1190/1527,,,,,
21,B,gaussian_noise,T013-S3,False,0,0,,,,,
22,B,gaussian_noise,T013-S3,False,-196/451191,327898/451191,,,,,
23,B,gaussian_noise,T013-S3,True,52675/1133259,233822465/859010322,1.4296982166493646,0.0,0.0,0.9921875,True
24,B,gaussian_noise,T013-S3,True,24932/537225,350881/13240617,1.0012643084842947,1.0012643084842947,1.2882841328413284,0.6953125,False
25,B,gaussian_noise,T013-S3,True,2298109/342002778,10622759/114000926,0.013789163177203518,1.009235419207705,2.9573969206856594,0.0078125,False
26,B,gaussian_noise,T013-S3,False,0,667282/456573,,,,,
27,B,gaussian_noise,T013-S3,True,48/299,370/299,0.2916666666666667,0.0,0.29166666666666663,0.9765625,True
28,B,gaussian_noise,T013-S3,False,0,997/37050,,,,,
29,B,gaussian_noise,T013-S3,True,120/299,764/299,0.0,0.0,1.0,0.5859375,False
30,B,gaussian_noise,T013-S3,True,33743/75450,1403/3018,0.777198233707732,0.0,0.777198233707732,1.0,False
31,B,gaussian_noise,T013-S3,True,165955/1133259,284250428/338844441,0.0,0.0,0.0,0.984375,False
32,B,gaussian_noise,T013-S3,True,2826371/42694350,1711693537/4295051610,0.0,0.0,0.1920935525177906,0.9140625,False
33,B,gaussian_noise,T013-S3,True,24295/280839,63835/280839,1.0657542704260137,1.0657542704260137,1.0657542704260137,1.0,False
34,B,gaussian_noise,T013-S3,True,10/247,23809597750/142476721257,0.0,0.0,1.492106301288536,0.5078125,False
35,B,gaussian_noise,T013-S3,False,0,172191/224549,,,,,
36,B,gaussian_noise,T013-S3,True,95/1151358,526157/26481234,1.0,0.0,80.36842105263158,0.9375,False
37,B,gaussian_noise,T013-S3,True,20/1509,68554075/576828831,0.0,1.0,5.490542407111409,0.359375,False
38,B,gaussian_noise,T013-S3,False,-5/751,85/751,,,,,
39,B,gaussian_noise,T013-S3,True,60/503,740/1509,0.0,0.0,0.0,0.96875,False
40,B,gaussian_noise,T013-S3,False,0,1/150,,,,,
41,B,gaussian_noise,T013-S3,True,259216333/9701864094,318719/4306198,-0.25927405585202845,-0.25927405585202834,1.0,0.0,False
42,B,gaussian_noise,T013-S3,True,2042/34707,122335185/114000926,1.0,0.0,1.0,0.96875,False
43,B,gaussian_noise,T013-S3,True,5610/141367,13070/141367,0.0,0.0,0.0,0.9609375,False
44,B,gaussian_noise,T013-S3,True,15/751,137180/1146777,0.0,0.0,1.8666666666666551,0.7265625,False
45,B,gaussian_noise,T013-S3,False,0,10025/377753,,,,,
46,B,gaussian_noise,T013-S3,True,11/50,13/50,0.0,0.0,0.0,0.984375,False
47,B,gaussian_noise,T013-S3,True,5/751,15809388/112948147,0.0,0.0,2.9439695162358923,0.7734375,False
48,B,gaussian_noise,T013-S3,True,5/377,10/377,0.0,0.5026385224274406,1.0,0.265625,False
49,B,gaussian_noise,T013-S3,False,-8/299,1601/5681,,,,,
50,B,gaussian_noise,T013-S3,True,187086274/2823703675,5525773/18887650,0.28959509789228755,0.0,0.28959509789228755,0.984375,False
51,B,gaussian_noise,T013-S3,False,0,0,,,,,
52,B,gaussian_noise,T013-S3,True,10/503,25255/381274,0.0,0.0,0.0,0.9921875,False
53,B,gaussian_noise,T013-S3,True,109/17342,3925/17342,0.0,0.0,3.1376146788990824,0.7734375,False
54,B,gaussian_noise,T013-S3,True,5365811000/36581905841,99495865/193044358,0.0,0.0,0.6836234448063863,0.8046875,False
55,B,gaussian_noise,T013-S3,True,80/751,834910715/859010322,0.0,0.0,0.0,0.9921875,False
56,B,gaussian_noise,T013-S3,True,10/1509,16256420/189716007,4.946417918757905,1.0,6.952848722986247,0.7734375,False
57,B,gaussian_noise,T013-S3,True,21067/2891629,46149393/144581450,-0.008053670036866505,1.011186531858673,7.267913798832297,0.0,False
58,B,gaussian_noise,T013-S3,False,0,2/299,,,,,
59,B,gaussian_noise,T013-S3,False,0,4290737/15047058,,,,,
60,B,gaussian_noise,T013-S3,True,85/758,185/379,0.0,0.0,0.0,0.9921875,False
61,B,gaussian_noise,T013-S3,True,1129/56550,1/150,0.6660761736049602,0.0,1.0,0.9140625,False
62,B,gaussian_noise,T013-S3,True,518/38175,45535/578733,1.0,0.01905797618198679,1.0,0.9921875,False
63,B,gaussian_noise,T013-S3,False,-2395/125723,3098241/6286150,,,,,
64,B,gaussian_noise,T013-S3,True,188446/3143075,220528973/944179730,0.0,0.0,0.9616070320851,0.578125,False
65,B,gaussian_noise,T013-S3,True,21/50,3/5,0.0,0.0,0.0,0.9921875,False
66,B,gaussian_noise,T013-S3,False,-2807050/432334929,37675/1146777,,,,,
67,B,gaussian_noise,T013-S3,True,22075727/195357630,36857942/162798025,0.0,0.0,0.941355657234118,0.8046875,False
68,B,gaussian_noise,T013-S3,True,583/17342,128/299,0.5969125214408233,0.5969125214408233,4.581445036261322,0.734375,False
69,B,gaussian_noise,T013-S3,True,7125388/82868747,2951489/13084539,0.0,0.0,0.6923340876314384,0.6953125,False
70,B,gaussian_noise,T013-S3,True,18915/569258,52101571/170208142,0.0,0.0,0.0,0.9765625,False
71,B,gaussian_noise,T013-S3,True,1/150,3001/112650,0.0,0.0013315579227696217,0.0013315579227696217,0.3046875,False
72,B,gaussian_noise,T013-S3,True,808889/7115725,3218627/7115725,0.5319969736267893,0.0,0.5319969736267893,1.0,False
73,B,gaussian_noise,T013-S3,True,23760166/91149175,14616791/22067695,0.0,0.0,0.21801747267534236,0.9453125,False
74,B,gaussian_noise,T013-S3,False,0,6827239/8674887,,,,,
75,B,gaussian_noise,T013-S3,False,-4/17043,6225653/12918594,,,,,
76,B,gaussian_noise,T013-S3,False,0,7746017/13240617,,,,,
77,B,gaussian_noise,T013-S3,True,80/1509,204485/571911,0.0,0.0,0.0,0.9921875,False
78,B,gaussian_noise,T013-S3,True,1/5,10513/37550,0.0,0.0,0.0,0.9609375,False
79,B,gaussian_noise,T013-S3,True,10/1509,17968/451191,0.0,0.0,0.0,0.9921875,False
80,B,gaussian_noise,T013-S3,False,0,420685/1146777,,,,,
81,B,gaussian_noise,T013-S3,True,5/377,15/754,0.0,0.0,0.0,0.9609375,False
82,B,gaussian_noise,T013-S3,True,4133/28275,278543/1074450,0.0,0.0,0.08774466107198681,0.9453125,False
83,B,gaussian_noise,T013-S3,True,5157695/32276478,60375875/32276478,0.4593631457463072,0.0,0.0,1.0,True
84,B,gaussian_noise,T013-S3,True,10420/768081,267110/256027,0.0,0.0,22.070075209617034,0.7578125,False
85,B,gaussian_noise,T013-S3,True,863/15270,33707/38175,0.0,0.0,0.7599073001158748,0.859375,False
86,B,gaussian_noise,T013-S3,True,2518/37725,1268027/38404050,1.0,0.0,1.0,1.0,False
87,B,gaussian_noise,T013-S3,True,197/7410,1085872/4637425,0.0,0.0,0.0,0.9921875,False
88,B,gaussian_noise,T013-S3,False,0,1882846/8674887,,,,,
89,B,gaussian_noise,T013-S3,True,720973349/10808373225,1579777822/10808373225,0.9000575796595777,0.0,0.9000575796595777,0.9609375,False
90,B,gaussian_noise,T013-S3,True,497193/6212050,19086897/71438575,0.0,0.0,0.4153906698874146,0.875,False
91,B,gaussian_noise,T013-S3,True,15/754,5/247,0.6608187134502924,1.0,1.345029239766082,0.421875,False
92,B,gaussian_noise,T013-S3,True,229/17043,6333793/12799293,-0.00696015211159502,1.0,1.9770727821420055,0.0,False
93,B,gaussian_noise,T013-S3,True,2969/226642,6780/113321,0.0,0.0,1.5176827214550355,0.671875,False
94,B,gaussian_noise,T013-S3,True,16591/22425,353/299,0.0,0.0,0.0,0.9921875,False
95,B,gaussian_noise,T013-S3,True,64/456573,2725271/16998150,-0.1590625,0.0,31.367187499999602,0.2421875,False
96,B,gaussian_noise,T013-S3,True,2620/377169,229/17043,7.74236641221374,5.799618320610687,7.74236641221374,1.0,False
97,B,gaussian_noise,T013-S3,True,50/1509,560/1509,0.0,0.0,1.9092199999999881,0.9375,False
98,B,gaussian_noise,T013-S3,True,2554/38175,1653493028/10808373225,0.0,0.0,0.997004750440875,0.9140625,False
99,B,gaussian_noise,T013-S3,True,171923/1074450,408332956963/1570362755650,0.0,0.0,0.9166719985109613,0.7734375,False
0,B,gaussian_blur,T013-S0,True,1756708/13240617,1848030/4413539,0.09710748741395839,-0.0976021626815613,0.14478843382053252,0.71875,False
1,B,gaussian_blur,T013-S0,True,1151/17342,90698/650325,0.0,-0.7995018824210831,0.0,0.953125,False
2,B,gaussian_blur,T013-S0,True,575/14326,5/741,1.1681159420289855,1.1710144927536232,1.1710144927536232,0.3515625,False
3,B,gaussian_blur,T013-S0,True,35/758,145/758,0.5714285714285714,0.0,1.0,0.828125,False
4,B,gaussian_blur,T013-S0,True,8/75,8636/56325,0.0,0.0,1.0,0.7109375,False
5,B,gaussian_blur,T013-S0,False,-174017/28595550,607041/1906370,,,,,
6,B,gaussian_blur,T013-S0,True,12525/125723,42925015/47649017,0.0,0.0,1.1035262807717898,0.703125,False
7,B,gaussian_blur,T013-S0,True,75/5681,1414/5681,1.4844444444444445,1.4844444444444445,2.0162222222222224,0.9375,False
8,B,gaussian_blur,T013-S0,True,61/150,3396567/5666050,0.0,0.0,0.0,0.953125,False
9,B,gaussian_blur,T013-S0,True,3405233/28552269,3720311/13023842,0.3883751295997389,0.0,0.889017591002301,0.8203125,False
10,B,gaussian_blur,T013-S0,True,63954853/1065863539,533136956/3197590617,3.094395974401922,0.0,3.094395974401922,1.0,False
