client,bank,context,iterations,updates,trace,converged,cap_hit,direct_KKT,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE,reference_KKT,reference_objective,prevalence_error,objective_error,old_PGD_cap,old_PGD_iterations,old_PGD_prevalence_error,reference_agreement
17,B,gaussian_noise,1,1,"[{'active': [0, 1, 2, 5, 6, 8, 9], 'minimum': -0.0026129932808913736, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 2, 6, 8, 9], 'minimum': 0.00641120459446487, 'action': 'accept'}]",True,False,9.50350909079134e-14,1.2392605989649181e-05,0.0023682886898957894,6,0,0.4125131198145867,True,1.5612511283791264e-17,1.239260598968181e-05,3.497202527569243e-14,3.262770912823565e-17,True,20000,1.2394146629957081e-05,True
17,B,gaussian_blur,2,2,"[{'active': [0, 1, 2, 3, 8, 9], 'minimum': 0.0231383139041057, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 8, 9], 'minimum': -0.014632449222954591, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': 0.032521574995669766, 'action': 'accept'}]",True,False,7.815970093361102e-14,2.5732785378044663e-05,0.0016341481587258786,6,0,0.4649606481109416,True,8.088148206741863e-17,2.5732785378005205e-05,1.0610956557854934e-13,3.945818281489433e-17,True,20000,0.00016306600153923045,True
18,A,clean,3,3,"[{'active': [0, 5, 6, 9], 'minimum': -0.12116515556964988, 'action': 'remove', 'coordinate': 9}, {'active': [0, 5, 6], 'minimum': -0.07598709433729223, 'action': 'remove', 'coordinate': 5}, {'active': [0, 6], 'minimum': 0.25323898284903906, 'action': 'add', 'coordinate': 8}, {'active': [0, 6, 8], 'minimum': 0.02556122715247544, 'action': 'accept'}]",True,False,8.881784197001252e-16,0.001007150333368341,0.0011174200047893044,3,0,0.05112245430495169,True,1.6479873021779667e-17,0.0010071503333683367,8.36136715420821e-16,4.336808689942018e-18,False,2215,1.1701528634944225e-10,True
18,A,brightness_dark,0,0,"[{'active': [0, 2, 6], 'minimum': 0.024489794991619185, 'action': 'accept'}]",True,False,1.1102230246251565e-16,0.0010622700125854547,0.0018969310070793433,3,0,0.1802846150788649,True,1.9949319973733282e-17,0.0010622700125854547,9.922618282587337e-16,0.0,False,941,4.45806273841054e-11,True
18,A,contrast_low,1,1,"[{'active': [0, 6], 'minimum': 0.34526220434780514, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 6], 'minimum': 0.15618247451186562, 'action': 'accept'}]",True,False,4.440892098500626e-16,0.0024637242099215277,0.0029989086429830056,3,0,0.3123649490237317,True,2.5153490401663703e-17,0.002463724209921527,6.106226635438361e-16,8.673617379884035e-19,False,1783,8.257058925487115e-11,True
18,A,gaussian_noise,3,3,"[{'active': [0, 4, 6, 9], 'minimum': -0.13609251252798418, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 6], 'minimum': -0.07605781387605326, 'action': 'remove', 'coordinate': 4}, {'active': [0, 6], 'minimum': 0.2308501562908869, 'action': 'add', 'coordinate': 8}, {'active': [0, 6, 8], 'minimum': 0.014085297504108474, 'action': 'accept'}]",True,False,1.1102230246251565e-15,0.0008570646200346195,0.0018350758124034386,3,0,0.17759528447076878,True,1.1709383462843448e-17,0.000857064620034622,1.2524703496552547e-15,2.4936649967166602e-18,False,2165,1.139034422337204e-10,True
18,A,gaussian_blur,3,3,"[{'active': [0, 4, 6, 8, 9], 'minimum': -0.2111157809991142, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 6, 8], 'minimum': -0.017388995999136236, 'action': 'remove', 'coordinate': 4}, {'active': [0, 6, 8], 'minimum': 0.025176367340662642, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 6, 8], 'minimum': 0.04300856929488939, 'action': 'accept'}]",True,False,4.884981308350689e-15,0.0016189199815747944,0.003038315853411081,4,0,0.24410029296926236,True,1.734723475976807e-17,0.001618919981574813,6.106226635438361e-15,1.8648277366750676e-17,False,5388,3.0053926014517174e-10,True
18,B,clean,3,3,"[{'active': [0, 5, 6, 9], 'minimum': -0.12116515556964988, 'action': 'remove', 'coordinate': 9}, {'active': [0, 5, 6], 'minimum': -0.07598709433729223, 'action': 'remove', 'coordinate': 5}, {'active': [0, 6], 'minimum': 0.25323898284903906, 'action': 'add', 'coordinate': 8}, {'active': [0, 6, 8], 'minimum': 0.02556122715247544, 'action': 'accept'}]",True,False,8.881784197001252e-16,0.001007150333368341,0.0011174200047893044,3,0,0.05112245430495169,True,1.6479873021779667e-17,0.0010071503333683367,8.36136715420821e-16,4.336808689942018e-18,False,2215,1.1701528634944225e-10,True
18,B,brightness_dark,0,0,"[{'active': [0, 2, 6], 'minimum': 0.021843728288045483, 'action': 'accept'}]",True,False,3.3306690738754696e-16,0.0010746604719082964,0.0018411766932823622,3,0,0.18330497604282575,True,3.165870343657673e-17,0.0010746604719082957,6.83481049534862e-16,6.505213034913027e-19,False,940,4.452517174402537e-11,True
18,B,contrast_low,1,1,"[{'active': [0, 6], 'minimum': 0.360191973061439, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 6], 'minimum': 0.16525691313964153, 'action': 'accept'}]",True,False,6.661338147750939e-16,0.0026741134321510633,0.003447869811740055,3,0,0.3305138262792825,True,1.0408340855860843e-17,0.0026741134321510685,2.4980018054066022e-15,5.204170427930421e-18,False,1854,8.55984172432045e-11,True
18,B,gaussian_noise,3,3,"[{'active': [0, 4, 6, 9], 'minimum': -0.13592588173892606, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 6], 'minimum': -0.08065554244698259, 'action': 'remove', 'coordinate': 4}, {'active': [0, 6], 'minimum': 0.2305338466916384, 'action': 'add', 'coordinate': 8}, {'active': [0, 6, 8], 'minimum': 0.021136511811956415, 'action': 'accept'}]",True,False,6.661338147750939e-16,0.0008404780101802971,0.001792869688715442,3,0,0.19410048858526674,True,1.3444106938820255e-17,0.0008404780101802945,1.7763568394002505e-15,2.6020852139652106e-18,False,2276,1.1897216545264655e-10,True
18,B,gaussian_blur,3,3,"[{'active': [0, 4, 6, 8, 9], 'minimum': -0.21262482349718548, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 6, 8], 'minimum': -0.020318083316206104, 'action': 'remove', 'coordinate': 4}, {'active': [0, 6, 8], 'minimum': 0.027403566217630848, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 6, 8], 'minimum': 0.0433801243590885, 'action': 'accept'}]",True,False,4.440892098500626e-15,0.0017012857871651645,0.0032064695869907255,4,0,0.23348579415500817,True,1.6479873021779667e-17,0.001701285787165181,3.4555691641457997e-15,1.6479873021779667e-17,False,5517,3.053025610100235e-10,True
19,A,clean,5,5,"[{'active': [1, 2, 3, 4, 8], 'minimum': -0.8730595629035394, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3, 8], 'minimum': -0.11120250230994455, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2, 8], 'minimum': 0.11197513516513073, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.05633215416824422, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.053009730356575524, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 5, 7, 8], 'minimum': 0.005830875139603009, 'action': 'accept'}]",True,False,6.661338147750939e-16,0.0013739560898460607,0.00704325857401376,6,0,0.9402202494828159,True,2.0816681711721685e-17,0.0013739560898460594,3.366230905132994e-15,1.3010426069826053e-18,False,4697,2.441381541373744e-10,True
19,A,brightness_dark,4,4,"[{'active': [2, 3], 'minimum': -0.17054674233133338, 'action': 'remove', 'coordinate': 3}, {'active': [2], 'minimum': 1.0, 'action': 'add', 'coordinate': 8}, {'active': [2, 8], 'minimum': 0.23235692993101714, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 8], 'minimum': 0.011370000584769002, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8], 'minimum': 0.0018017661901879034, 'action': 'accept'}]",True,False,8.881784197001252e-16,0.0009743183337893148,0.010582638188390076,4,0,0.7274478533223354,True,3.946495907847236e-17,0.0009743183337893128,2.0643209364124004e-15,2.0599841277224584e-18,False,6302,3.171880050278908e-10,True
19,A,contrast_low,4,4,"[{'active': [1, 2, 3], 'minimum': -0.23897016553944717, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2], 'minimum': 0.2568231274342137, 'action': 'add', 'coordinate': 8}, {'active': [1, 2, 8], 'minimum': 0.14895534391117848, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.006773842720315892, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 5, 8], 'minimum': 0.011456768655900618, 'action': 'accept'}]",True,False,7.327471962526033e-15,0.0017732302957432274,0.007787758262525966,5,0,0.6891260600242725,True,3.599551212651875e-17,0.0017732302957432099,7.216449660063518e-15,1.7564075194265172e-17,False,9639,5.053387153175493e-10,True
19,A,gaussian_noise,5,5,"[{'active': [1, 2, 3, 4], 'minimum': -1.3087698454544352, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3], 'minimum': -0.21372923455552773, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2], 'minimum': 0.24374474481887837, 'action': 'add', 'coordinate': 8}, {'active': [1, 2, 8], 'minimum': 0.13402168148004348, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.0568316605447593, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.056055331949288245, 'action': 'accept'}]",True,False,1.7763568394002505e-15,0.0015318748202840552,0.007517503606778916,5,0,0.974506358786166,True,1.3227266504323154e-17,0.0015318748202840565,5.551115123125783e-15,1.3010426069826053e-18,False,5103,2.542637211888632e-10,True
19,A,gaussian_blur,4,4,"[{'active': [1, 2, 3, 4, 8], 'minimum': -0.9879689392842224, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3, 8], 'minimum': -0.09248509198354316, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2, 8], 'minimum': 0.14106013509507287, 'action': 'add', 'coordinate': 7}, {'active': [1, 2, 7, 8], 'minimum': 0.1289082410128895, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.046355068172166725, 'action': 'accept'}]",True,False,6.661338147750939e-16,0.0012665160043728052,0.006028332746344845,5,0,0.9062918328345825,True,3.4640259410911867e-17,0.0012665160043728054,3.469446951953614e-15,2.168404344971009e-19,False,4700,2.5361876487828283e-10,True
19,B,clean,5,5,"[{'active': [1, 2, 3, 4, 8], 'minimum': -0.8730595629035394, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3, 8], 'minimum': -0.11120250230994455, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2, 8], 'minimum': 0.11197513516513073, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.05633215416824422, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.053009730356575524, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 5, 7, 8], 'minimum': 0.005830875139603009, 'action': 'accept'}]",True,False,6.661338147750939e-16,0.0013739560898460607,0.00704325857401376,6,0,0.9402202494828159,True,2.0816681711721685e-17,0.0013739560898460594,3.366230905132994e-15,1.3010426069826053e-18,False,4697,2.441381541373744e-10,True
19,B,brightness_dark,4,4,"[{'active': [2, 3], 'minimum': -0.1737504941949053, 'action': 'remove', 'coordinate': 3}, {'active': [2], 'minimum': 1.0, 'action': 'add', 'coordinate': 8}, {'active': [2, 8], 'minimum': 0.23291393320572487, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 8], 'minimum': 0.010652440429895549, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8], 'minimum': 0.0005143221633656103, 'action': 'accept'}]",True,False,1.9984014443252818e-15,0.0010120071079833411,0.010607482261124516,4,0,0.7054725763806359,True,3.7730235602495554e-17,0.001012007107983344,5.702036065535765e-15,2.8189256484623115e-18,False,6026,3.025892366531613e-10,True
19,B,contrast_low,5,5,"[{'active': [1, 2, 3], 'minimum': -0.30165650060606986, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2], 'minimum': 0.2602581283005021, 'action': 'add', 'coordinate': 8}, {'active': [1, 2, 8], 'minimum': 0.1391592753387214, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': -0.05079102442169969, 'action': 'remove', 'coordinate': 8}, {'active': [0, 1, 2], 'minimum': 0.14103299389954227, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 5], 'minimum': 0.0348754809544527, 'action': 'accept'}]",True,False,1.3322676295501878e-15,0.001792511806029746,0.010792840500691028,4,0,0.8032500146468877,True,7.806255641895632e-18,0.0017925118060297496,4.107825191113079e-15,3.469446951953614e-18,False,6478,3.5523595176556455e-10,True
19,B,gaussian_noise,5,5,"[{'active': [1, 2, 3, 4], 'minimum': -1.3523819908278032, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3], 'minimum': -0.2095990105936485, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2], 'minimum': 0.24670421208662238, 'action': 'add', 'coordinate': 8}, {'active': [1, 2, 8], 'minimum': 0.13699934462817265, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.05005416185191067, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.04891763971175678, 'action': 'accept'}]",True,False,1.7763568394002505e-15,0.001519523894355434,0.0074432582312513275,5,0,0.9547436092986983,True,2.417770844642675e-17,0.001519523894355435,2.581268532253489e-15,1.0842021724855044e-18,False,5231,2.6530144747738404e-10,True
19,B,gaussian_blur,5,5,"[{'active': [1, 2, 3, 4, 8], 'minimum': -1.0070292890416157, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 3, 8], 'minimum': -0.09646325135024536, 'action': 'remove', 'coordinate': 3}, {'active': [1, 2, 8], 'minimum': 0.14261404049879983, 'action': 'add', 'coordinate': 7}, {'active': [1, 2, 7, 8], 'minimum': 0.12852177691950512, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.04530445746580192, 'action': 'add', 'coordinate': 9}, {'active': [0, 1, 2, 7, 8, 9], 'minimum': 0.009724141776331408, 'action': 'accept'}]",True,False,5.773159728050814e-15,0.0012657945117984233,0.0060881098262746845,6,0,0.897049132384375,True,1.1102230246251565e-16,0.0012657945117984224,5.914886636038119e-14,8.673617379884035e-19,True,20000,4.709063945516033e-05,True
