client,bank,context,true_score,scramble_p05,scramble_median,scramble_p95,true_beats_scramble_median
16,A,clean,0.17712321634386768,0.3440087518170937,0.3836894249286301,0.4532974078640001,True
16,A,brightness_dark,0.18168065539036182,0.35151656819095567,0.39464841874705314,0.45815712159498473,True
16,A,contrast_low,0.22188545925401357,0.3715334633064029,0.4179097127684058,0.5160927985853199,True
16,A,gaussian_noise,0.17492101533545198,0.32505973637395524,0.36714406504404107,0.4320410594785208,True
16,A,gaussian_blur,0.15637105127645362,0.3510865411825859,0.40489876460650875,0.4938908875576383,True
16,B,clean,0.17712321634386768,0.3440087518170937,0.3836894249286301,0.4532974078640001,True
16,B,brightness_dark,0.18168065539036182,0.35151656819095567,0.39464841874705314,0.45815712159498473,True
16,B,contrast_low,0.22188545925401357,0.3715334633064029,0.4179097127684058,0.5160927985853199,True
16,B,gaussian_noise,0.17492101533545198,0.32505973637395524,0.36714406504404107,0.4320410594785208,True
16,B,gaussian_blur,0.15637105127645362,0.3510865411825859,0.40489876460650875,0.4938908875576383,True
17,A,clean,0.2807978403796577,0.33603522325898527,0.4000869428414259,0.45619303941154554,True
17,A,brightness_dark,0.27646112376380105,0.33452735144075596,0.42587422806875813,0.491818552377737,True
17,A,contrast_low,0.4875014850947099,0.3945396469299508,0.5714867274999074,0.7321911113396209,True
17,A,gaussian_noise,0.27869848542902764,0.331498436892306,0.3676880337612557,0.4307057373113092,True
17,A,gaussian_blur,0.29707043927593635,0.3972472187007677,0.446467657440851,0.48818808675345315,True
