client,bank,context,salt,train_half,point,BER256,BER4096,H1_H2_mean_abs_difference,H1_H2_vote_abs_difference,vote_frequencies,p_mode,vote_entropy,point_bootstrap_expected_regret_exact,BER_bootstrap_expected_regret_exact,top_mean_utility_margin_exact,top_mean_utility_margin,BER_replica_optimal_fraction,BER_minus_point_utility_p10,BER_minus_point_utility_median,BER_minus_point_utility_p90,final_mean_utilities_exact,final_expected_regrets_exact
0,A,contrast_low,T013-S2,0,2,2,2,"[0.0, 0.0010974922985408015, 0.004389650894853841, 7.610869019735818e-05, 0.001471905504783509]","[0.00146484375, 0.01904296875, 0.04296875, 0.00048828125, 0.02294921875]","[0.000732421875, 0.138427734375, 0.685546875, 0.000244140625, 0.175048828125]",0.685546875,0.8449222935946616,55594989670995881519164999640138821829159/6388851399691194031206205912143760038297600,55594989670995881519164999640138821829159/6388851399691194031206205912143760038297600,59031456687462180292720082656335695537283/1174961176954702350566658558555174259916800,0.050241197620215484,0.685546875,0.0,0.0,0.0,"[""0"", ""1012890952602528142659558624404796507746087/17036937065843184083216549099050026768793600"", ""79525407428541691783148928634964429490923/724976045355029109924108472300001139097600"", ""-87812113886185697299212331219246757/1425919641079307570062385499393228800"", ""1955851404081851301756746913454225757/34544053240340644681188758388526284800""]","[""281455867026984015016991603064469900174109/2377247032443234988355797548704654897971200"", ""1205051313309028757954657437068685332202033/20444324479011820899859858918860032122552320"", ""55594989670995881519164999640138821829159/6388851399691194031206205912143760038297600"", ""9198847639770383677077956734585064803690693/51110811197529552249649647297150080306380800"", ""1578727837574408243666257859531651209205567/25555405598764776124824823648575040153190400""]"
0,A,contrast_low,T013-S2,1,2,2,2,"[0.0, 0.0008256715803351179, 0.004443150017597703, 5.8664230420932415e-05, 0.001339942155691611]","[0.00146484375, 0.0205078125, 0.04833984375, 0.00048828125, 0.02685546875]","[0.000732421875, 0.08544921875, 0.757080078125, 0.000244140625, 0.156494140625]",0.757080078125,0.7184493815748474,70301171026288155148581941517357716137/13016422359843874083017467687816403091456,70301171026288155148581941517357716137/13016422359843874083017467687816403091456,101617659742309544171506541454225981595237/1822299130378142371622445476294296432803840,0.05576343534841233,0.757080078125,0.0,0.0,0.0,"[""0"", ""80239271801863707625745673482507930794913/1822299130378142371622445476294296432803840"", ""134470120089096449758949080441600101611/1223019550589357296390903004224360022016"", ""-15996182773713808443648200973280007103/246823666582438354547263372110835220480"", ""130095940962377030262618693549088497767/2400921120392809448777925528714488053760""]","[""104578429291758234757032637646972254557/906616482775195209762410684723530563584"", ""129963371074570344235889928187906300864657/1822299130378142371622445476294296432803840"", ""70301171026288155148581941517357716137/13016422359843874083017467687816403091456"", ""109434153431587699867030089818713508033673/607433043459380790540815158764765477601280"", ""37153274561996628630769337755552020618139/607433043459380790540815158764765477601280""]"
0,A,contrast_low,T013-S3,0,2,2,2,"[0.0, 0.0010536849256123088, 0.004367618352610717, 6.869777954156929e-05, 0.0013861267460290498]","[0.00146484375, 0.0244140625, 0.048828125, 0.00048828125, 0.0234375]","[0.000732421875, 0.1162109375, 0.72802734375, 0.000244140625, 0.15478515625]",0.72802734375,0.77731793242941,56248577170388301906533169061925650981/8034356514899056588958615833154791931904,56248577170388301906533169061925650981/8034356514899056588958615833154791931904,15486696515802434980968275290339423423/280431291968553458602394967998422056960,0.055224566442246596,0.72802734375,0.0,0.0,0.0,"[""0"", ""5827296954099883730147004337052180937439/107124753531987421186114877775397225758720"", ""4463512573711450399705856902919977613/40061613138364779800342138285488865280"", ""-34189544234591559178133266080105441727/560862583937106917204789935996844113920"", ""3939472875044429454243180757525104967/70107822992138364650598741999605514240""]","[""19028120476564393591350855418850543225363/160687130297981131779172316663095838638080"", ""20574350090829135992260697826544543638409/321374260595962263558344633326191677276160"", ""56248577170388301906533169061925650981/8034356514899056588958615833154791931904"", ""57646849799549750591772072301601504560297/321374260595962263558344633326191677276160"", ""9998848646962561282225485122603002640999/160687130297981131779172316663095838638080""]"
0,A,contrast_low,T013-S3,1,2,2,2,"[0.0, 0.0008655296836414645, 0.004465514317172201, 8.996034649599829e-05, 0.0014268877624796948]","[0.00146484375, 0.021484375, 0.05029296875, 0.00048828125, 0.02783203125]","[0.000732421875, 0.1044921875, 0.718994140625, 0.000244140625, 0.175537109375]",0.718994140625,0.7859442322103607,6124411445923147014909591320169325074811/904535163743233526382386517658310803456000,6124411445923147014909591320169325074811/904535163743233526382386517658310803456000,106987865366091841592864206916313718193/1990723881690747788461923560183352524800,0.0537431968090048,0.718994140625,0.0,0.0,0.0,"[""0"", ""53524526772686269133785077406959384663287/1085442196491880231658863821189972964147200"", ""647444729139548141664501116601441828313/5972171645072243365385770680550057574400"", ""-247846110392524732535083372469459399593/3791937804338446224135768807650560573440"", ""712840901836839774860062218018560423/13039676080943762806519149957532876800""]","[""2500447465124413023308291750530304847713219/21708843929837604633177276423799459282944000"", ""1429956929670687640632590202391117154447479/21708843929837604633177276423799459282944000"", ""6124411445923147014909591320169325074811/904535163743233526382386517658310803456000"", ""23329562185247720934950262249511666133233/129219309106176218054626645379758686208000"", ""62556597453304145758476874671736423747149/1033754472849409744437013163038069489664000""]"
0,A,gaussian_noise,T013-S0,0,1,3,3,"[0.0, 0.00010374178618871975, 0.0021824290242162207, 0.000259119845148645, 0.0010785211329669157]","[0.005859375, 0.02490234375, 0.0, 0.02734375, 0.00341796875]","[0.34033203125, 0.429443359375, 0.0, 0.2197265625, 0.010498046875]",0.429443359375,1.1106173058158277,550134877545884461871536081835275085623298303/27385437340413763790512200591536270741644247040,19063562386210381671745923712322448398052833/1141059889183906824604675024647344614235176960,9494791405505745466769253309776644868273/21033362012606577412067742389812803949035520,0.000451415774606786,0.2197265625,-0.039385917152765335,0.0028209845104245077,0.04729037428374243,"[""0"", ""-6723683440876985433757883948907174901679/2294548583193444808589208260706851339894784"", ""-15867956304336365191901876262030291261055463/88340120452947625130684518037213776585949184"", ""9494791405505745466769253309776644868273/21033362012606577412067742389812803949035520"", ""-437465389235662145286090946684068759744053/7887510754727466529525403396179801480888320""]","[""78314619279836273453272622817511325528626573/4564239556735627298418700098589378456940707840"", ""550134877545884461871536081835275085623298303/27385437340413763790512200591536270741644247040"", ""96231324464701622325164596038115325787481303/489025666793102924830575010563147691815075840"", ""19063562386210381671745923712322448398052833/1141059889183906824604675024647344614235176960"", ""994383773552618304576471751896077343501555727/13692718670206881895256100295768135370822123520""]"
0,A,gaussian_noise,T013-S0,1,1,0,0,"[0.0, 0.00010457118874648432, 0.002320430773998188, 0.00015743877409062732, 0.0011024750683663312]","[0.01123046875, 0.0205078125, 0.0, 0.00830078125, 0.0009765625]","[0.397705078125, 0.40966796875, 0.0, 0.183349609375, 0.00927734375]",0.40966796875,1.086739566770916,2439576591001070059534222002826977077129/123743802489455798924581690891742509793280,530869815918346593042999744039189607695509/35638215116963270090279526976821842820464640,20599688485892042863989050761131645656263/17819107558481635045139763488410921410232320,0.0011560449039484523,0.397705078125,-0.044724296247016834,0.0040932030876845455,0.05638722694496365,"[""0"", ""-1604936843831416673858469091354951313249/333067430999656729815696513802073297387520"", ""-94232208090297253310096586882497930249999/499601146499485094723544770703109946081280"", ""-20599688485892042863989050761131645656263/17819107558481635045139763488410921410232320"", ""-725253802723036848072071268801719639803/12335830777765064067248019029706418421760""]","[""530869815918346593042999744039189607695509/35638215116963270090279526976821842820464640"", ""2439576591001070059534222002826977077129/123743802489455798924581690891742509793280"", ""21758301979078651987489668824972125896586313/106914645350889810270838580930465528461393920"", ""114413838578026135754195569112290579801607/7127643023392654018055905395364368564092928"", ""328266006498150005890401704950919705885797/4454776889620408761284940872102730352558080""]"
0,A,gaussian_noise,T013-S1,0,1,1,1,"[0.0, 7.271625368696317e-05, 0.0021858285239848736, 0.0001788617404530637, 0.0010244346274283387]","[0.00244140625, 0.005859375, 0.0, 0.00927734375, 0.0009765625]","[0.319091796875, 0.47998046875, 0.0, 0.196533203125, 0.00439453125]",0.47998046875,1.0603968630423137,2510084652063020557077608671842557754338957/159193645478691470337394601800984642034073600,2510084652063020557077608671842557754338957/159193645478691470337394601800984642034073600,4303528451821278393921072638160360144611/3950214528007232514575548431786219405312000,0.0010894417053324652,0.47998046875,0.0,0.0,0.0,"[""0"", ""475739268321327206552786025173087200871/179555205818510568844343110535737245696000"", ""-491743208095221989181199426728606339255767/2633476352004821676383698954524146270208000"", ""32607065879618625133546137119828350659/20900605968292235526854753607334494208000"", ""-74176881039039675765755775142735426471543/1128632722287780718450156694796062687232000""]","[""1832421929597943286504567976100635541644491/99496028424182168960871626125615401271296000"", ""2510084652063020557077608671842557754338957/159193645478691470337394601800984642034073600"", ""130631008066851514017643256430021080298569203/636774581914765881349578407203938568136294400"", ""26835168486714180763526278991604202681667803/1591936454786914703373946018009846420340736000"", ""5953121847961446900074293709175043897974367/70752731323862875705508711911548729792921600""]"
0,A,gaussian_noise,T013-S1,1,1,0,0,"[0.0, 0.00013887532642159115, 0.0023142605070872214, 0.00023822885393666226, 0.00115426487851392]","[0.0068359375, 0.01220703125, 0.0, 0.021484375, 0.00244140625]","[0.41064453125, 0.364990234375, 0.0, 0.20068359375, 0.023681640625]",0.41064453125,1.144297631383555,270870772532884898063426884310613052021/11041451852392139275463297202328510136320,20414914899862227913540380189066939648809/1457471644515762384361155230707363337994240,13066551382341757617394778791251041806231/5829886578063049537444620922829453351976960,0.0022413045618261502,0.41064453125,-0.042854910647749725,0.009248197497349106,0.06600429450434384,"[""0"", ""-62105372771168334537781249149530296429/5900694917067863904296175023106734161920"", ""-4280907869882426941414741860112173767161/23602779668271455617184700092426936647680"", ""-13066551382341757617394778791251041806231/5829886578063049537444620922829453351976960"", ""-573416484659593289658161437787084549797/11801389834135727808592350046213468323840""]","[""20414914899862227913540380189066939648809/1457471644515762384361155230707363337994240"", ""270870772532884898063426884310613052021/11041451852392139275463297202328510136320"", ""16507882658846498060631924060927169262087/84491109827000717933980013374339903651840"", ""4510771951513841393883633311786609542927/277613646574430930354505758229973969141760"", ""182463701510643998372646635511543763097477/2914943289031524768722310461414726675988480""]"
0,A,gaussian_noise,T013-S2,0,1,0,0,"[0.0, 0.00013016755165708204, 0.002270556041939043, 0.00020413540569132275, 0.0011445351730304308]","[0.0078125, 0.0205078125, 0.0, 0.0107421875, 0.001953125]","[0.42138671875, 0.4140625, 0.0, 0.1533203125, 0.01123046875]",0.42138671875,1.0671842097443134,641931641050878388224163019178329691114991/30666486718517731349789788378290048183828480,4044417954624836203918941101284483867621373/272590993053490945331464785584800428300697600,6866299998212645060331217275671234346012607/2453318937481418507983183070263203854706278400,0.002798780009117608,0.42138671875,-0.045484007786952066,0.005162868544825274,0.05981964124160165,"[""0"", ""-318186589200994579205586630270340861289509/52198275265562095914535810005600082015027200"", ""-1605709006937472002974092293280847130336173/8699712544260349319089301667600013669171200"", ""-6866299998212645060331217275671234346012607/2453318937481418507983183070263203854706278400"", ""-178829727892128891095115538826416040475371/3070486780327182112619753529741181295001600""]","[""4044417954624836203918941101284483867621373/272590993053490945331464785584800428300697600"", ""641931641050878388224163019178329691114991/30666486718517731349789788378290048183828480"", ""163069900515996876891321498872253081854464381/817772979160472835994394356754401284902092800"", ""636265611615237807288260105694582193450073/36078219668844389823282103974458880216268800"", ""89642357088717254910133892716933385574206893/1226659468740709253991591535131601927353139200""]"
0,A,gaussian_noise,T013-S2,1,1,3,3,"[0.0, 7.534464802383573e-05, 0.0022299659168308695, 0.00021570426703733747, 0.0010347981281916133]","[0.0048828125, 0.02294921875, 0.0, 0.01611328125, 0.001953125]","[0.32275390625, 0.419189453125, 0.0, 0.249267578125, 0.0087890625]",0.419189453125,1.1173471769059438,2824804625812332328918860849458762757071/148759112683929989520199630717901749616640,244652902080315270215840199742170050311/16126540976797720102853499790215012679680,7631843322785575338492277385851859765009/3644598260756284743244890952588592865607680,0.0020940149714064517,0.249267578125,-0.03699827991314237,0.0033572291907565006,0.044475170283000895,"[""0"", ""-12568628278930631302479856568314792825889/7289196521512569486489781905177185731215360"", ""-1336338870215265888732136823105453609219131/7289196521512569486489781905177185731215360"", ""7631843322785575338492277385851859765009/3644598260756284743244890952588592865607680"", ""-407799166304028357658641162205176708769219/7289196521512569486489781905177185731215360""]","[""4194893279529121760484810835172152742353/242973217383752316216326063505906191040512"", ""2824804625812332328918860849458762757071/148759112683929989520199630717901749616640"", ""132925969872830867413334649832783471953611/662654229228415407862707445925198702837760"", ""244652902080315270215840199742170050311/16126540976797720102853499790215012679680"", ""533645964689902010473185487260341291039809/7289196521512569486489781905177185731215360""]"
0,A,gaussian_noise,T013-S3,0,1,3,3,"[0.0, 3.671165510671242e-05, 0.002301970348615079, 0.0001712020838072389, 0.0011540485175763448]","[0.0068359375, 0.02001953125, 0.0, 0.0146484375, 0.00146484375]","[0.3125, 0.411865234375, 0.0, 0.2587890625, 0.016845703125]",0.411865234375,1.147441583649464,38430758952166266289682725683752009321/2008589128724764147239653958288697982976,9001006552290708071946378554211250559491/642748521191924527116689266652383354552320,43996733063197043248880082381456126277/17854125588664570197685812962566204293120,0.002464233425754,0.2587890625,-0.03431783259521479,0.004423851428828649,0.045645558038087716,"[""0"", ""-2989448380676097004873317100972027709/1121725167874213834409579871993688227840"", ""-2637429522474119727076334143698363919/14567859323041738109215323012905041920"", ""43996733063197043248880082381456126277/17854125588664570197685812962566204293120"", ""-8258417946846703739078530389340400051/160246452553459119201368553141955461120""]","[""10584888942565801628906061519943671105463/642748521191924527116689266652383354552320"", ""38430758952166266289682725683752009321/2008589128724764147239653958288697982976"", ""63475458451823219053620500137029592787831/321374260595962263558344633326191677276160"", ""9001006552290708071946378554211250559491/642748521191924527116689266652383354552320"", ""5463675415920991290793755863948501963753/80343565148990565889586158331547919319040""]"
