client,target,context,centered_acc,centered_same_label
89,brightness_dark,random_derangement_6,0.0,0.04296875
89,brightness_dark,random_derangement_7,0.0,-0.01953125
90,brightness_dark,random_derangement_0,-4.919354908633977,-0.015625
90,brightness_dark,random_derangement_1,-6.20967746945098,0.03125
90,brightness_dark,random_derangement_2,5.403225857298821,0.078125
90,brightness_dark,random_derangement_3,7.338710117619485,-0.03125
90,brightness_dark,random_derangement_4,0.8870966616086662,-0.0625
90,brightness_dark,random_derangement_5,-0.4032258060760796,0.046875
90,brightness_dark,random_derangement_6,-6.20967746945098,0.015625
90,brightness_dark,random_derangement_7,4.112903017085046,-0.0625
91,brightness_dark,random_derangement_0,0.0,0.017578125
91,brightness_dark,random_derangement_1,0.0,0.001953125
91,brightness_dark,random_derangement_2,0.0,0.017578125
91,brightness_dark,random_derangement_3,0.0,-0.029296875
91,brightness_dark,random_derangement_4,0.0,-0.013671875
91,brightness_dark,random_derangement_5,0.0,0.017578125
91,brightness_dark,random_derangement_6,0.0,0.017578125
91,brightness_dark,random_derangement_7,0.0,-0.029296875
92,brightness_dark,random_derangement_0,0.0,-0.021484375
92,brightness_dark,random_derangement_1,0.0,-0.021484375
92,brightness_dark,random_derangement_2,0.0,0.025390625
92,brightness_dark,random_derangement_3,0.0,-0.037109375
92,brightness_dark,random_derangement_4,0.0,-0.021484375
92,brightness_dark,random_derangement_5,0.0,0.087890625
92,brightness_dark,random_derangement_6,0.0,-0.021484375
92,brightness_dark,random_derangement_7,0.0,0.009765625
93,brightness_dark,random_derangement_0,0.0,-0.015625
93,brightness_dark,random_derangement_1,0.0,-0.046875
93,brightness_dark,random_derangement_2,0.0,-0.015625
93,brightness_dark,random_derangement_3,0.0,-0.015625
93,brightness_dark,random_derangement_4,0.0,0.015625
93,brightness_dark,random_derangement_5,0.0,0.109375
93,brightness_dark,random_derangement_6,0.0,-0.03125
93,brightness_dark,random_derangement_7,0.0,0.0
94,brightness_dark,random_derangement_0,0.0,0.037109375
94,brightness_dark,random_derangement_1,0.0,-0.009765625
94,brightness_dark,random_derangement_2,0.0,0.005859375
94,brightness_dark,random_derangement_3,0.0,0.037109375
94,brightness_dark,random_derangement_4,0.0,-0.025390625
94,brightness_dark,random_derangement_5,0.0,-0.025390625
94,brightness_dark,random_derangement_6,0.0,-0.025390625
94,brightness_dark,random_derangement_7,0.0,0.005859375
95,brightness_dark,random_derangement_0,0.0,0.017578125
95,brightness_dark,random_derangement_1,0.0,-0.013671875
95,brightness_dark,random_derangement_2,0.0,-0.060546875
95,brightness_dark,random_derangement_3,0.0,0.001953125
95,brightness_dark,random_derangement_4,0.0,0.017578125
95,brightness_dark,random_derangement_5,0.0,0.048828125
95,brightness_dark,random_derangement_6,0.0,0.001953125
95,brightness_dark,random_derangement_7,0.0,-0.013671875
96,brightness_dark,random_derangement_0,0.0,-0.009765625
96,brightness_dark,random_derangement_1,0.0,0.005859375
96,brightness_dark,random_derangement_2,0.0,0.021484375
96,brightness_dark,random_derangement_3,0.0,-0.009765625
96,brightness_dark,random_derangement_4,0.0,-0.009765625
96,brightness_dark,random_derangement_5,0.0,0.021484375
96,brightness_dark,random_derangement_6,0.0,-0.009765625
96,brightness_dark,random_derangement_7,0.0,-0.009765625
97,brightness_dark,random_derangement_0,-7.35294297337532,-0.033203125
97,brightness_dark,random_derangement_1,4.411762207746506,-0.001953125
97,brightness_dark,random_derangement_2,-3.2352931797504425,0.044921875
97,brightness_dark,random_derangement_3,-4.411763697862625,-0.033203125
97,brightness_dark,random_derangement_4,8.529412001371384,-0.033203125
97,brightness_dark,random_derangement_5,10.882353037595749,0.029296875
97,brightness_dark,random_derangement_6,-7.941175252199173,-0.033203125
97,brightness_dark,random_derangement_7,-0.8823521435260773,0.060546875
98,brightness_dark,random_derangement_0,0.18939394503831863,-0.037109375
98,brightness_dark,random_derangement_1,0.18939394503831863,0.072265625
98,brightness_dark,random_derangement_2,0.18939394503831863,-0.005859375
98,brightness_dark,random_derangement_3,0.18939394503831863,0.103515625
98,brightness_dark,random_derangement_4,0.18939394503831863,-0.037109375
98,brightness_dark,random_derangement_5,0.18939394503831863,-0.052734375
98,brightness_dark,random_derangement_6,0.18939394503831863,-0.037109375
98,brightness_dark,random_derangement_7,-1.3257576152682304,-0.005859375
99,brightness_dark,random_derangement_0,0.0,0.060546875
99,brightness_dark,random_derangement_1,0.0,-0.033203125
99,brightness_dark,random_derangement_2,0.0,0.029296875
99,brightness_dark,random_derangement_3,0.0,-0.001953125
99,brightness_dark,random_derangement_4,0.0,0.044921875
99,brightness_dark,random_derangement_5,0.0,0.013671875
99,brightness_dark,random_derangement_6,0.0,-0.126953125
99,brightness_dark,random_derangement_7,0.0,0.013671875
0,contrast_low,random_derangement_0,0.28089904226362705,-0.009765625
0,contrast_low,random_derangement_1,-0.2808989491313696,0.037109375
0,contrast_low,random_derangement_2,0.28089904226362705,-0.041015625
0,contrast_low,random_derangement_3,0.8426966611295938,-0.072265625
0,contrast_low,random_derangement_4,-0.2808989491313696,-0.009765625
0,contrast_low,random_derangement_5,-0.2808989491313696,0.005859375
0,contrast_low,random_derangement_6,-0.2808989491313696,0.037109375
0,contrast_low,random_derangement_7,-0.2808989491313696,0.052734375
1,contrast_low,random_derangement_0,-0.3787878784351051,0.005859375
1,contrast_low,random_derangement_1,-0.3787878784351051,-0.009765625
1,contrast_low,random_derangement_2,0.6313131307251751,-0.009765625
1,contrast_low,random_derangement_3,-0.3787878784351051,-0.009765625
1,contrast_low,random_derangement_4,0.6313131307251751,0.005859375
1,contrast_low,random_derangement_5,0.6313131307251751,0.021484375
1,contrast_low,random_derangement_6,-0.3787878784351051,0.005859375
1,contrast_low,random_derangement_7,-0.3787878784351051,-0.009765625
2,contrast_low,random_derangement_0,0.0,0.013671875
2,contrast_low,random_derangement_1,0.0,-0.001953125
2,contrast_low,random_derangement_2,0.0,-0.001953125
2,contrast_low,random_derangement_3,0.0,-0.001953125
2,contrast_low,random_derangement_4,0.0,-0.001953125
2,contrast_low,random_derangement_5,0.0,-0.001953125
2,contrast_low,random_derangement_6,0.0,-0.001953125
2,contrast_low,random_derangement_7,0.0,-0.001953125
3,contrast_low,random_derangement_0,0.0,0.0
3,contrast_low,random_derangement_1,0.0,0.0
3,contrast_low,random_derangement_2,0.0,0.0
3,contrast_low,random_derangement_3,0.0,0.0
3,contrast_low,random_derangement_4,0.0,0.0
3,contrast_low,random_derangement_5,0.0,0.0
3,contrast_low,random_derangement_6,0.0,0.0
3,contrast_low,random_derangement_7,0.0,0.0
4,contrast_low,random_derangement_0,0.0,-0.095703125
4,contrast_low,random_derangement_1,0.0,0.044921875
4,contrast_low,random_derangement_2,0.0,-0.126953125
4,contrast_low,random_derangement_3,0.0,-0.033203125
4,contrast_low,random_derangement_4,0.0,0.091796875
4,contrast_low,random_derangement_5,0.0,0.091796875
4,contrast_low,random_derangement_6,0.0,-0.048828125
4,contrast_low,random_derangement_7,0.0,0.076171875
5,contrast_low,random_derangement_0,4.82594994828105,-0.0078125
5,contrast_low,random_derangement_1,-4.034810233861208,-0.0234375
5,contrast_low,random_derangement_2,-4.034810233861208,-0.0390625
5,contrast_low,random_derangement_3,4.193038027733564,0.0546875
5,contrast_low,random_derangement_4,-2.1360759623348713,-0.0234375
5,contrast_low,random_derangement_5,5.458860378712416,0.1015625
5,contrast_low,random_derangement_6,-3.4018990583717823,-0.0234375
5,contrast_low,random_derangement_7,-0.8702528662979603,-0.0390625
6,contrast_low,random_derangement_0,0.2873554825782776,-0.10546875
6,contrast_low,random_derangement_1,0.2873554825782776,0.01953125
6,contrast_low,random_derangement_2,-0.4789277911186218,-0.01171875
6,contrast_low,random_derangement_3,0.2873554825782776,0.14453125
6,contrast_low,random_derangement_4,-0.09578317403793335,0.08203125
6,contrast_low,random_derangement_5,0.2873554825782776,-0.10546875
6,contrast_low,random_derangement_6,0.2873554825782776,0.08203125
6,contrast_low,random_derangement_7,-0.8620664477348328,-0.10546875
7,contrast_low,random_derangement_0,-0.4441628698259592,0.037109375
7,contrast_low,random_derangement_1,-3.4898477140814066,0.068359375
7,contrast_low,random_derangement_2,-3.9974617306143045,-0.072265625
7,contrast_low,random_derangement_3,6.154822325333953,0.005859375
7,contrast_low,random_derangement_4,5.139594292268157,0.005859375
7,contrast_low,random_derangement_5,7.677664374932647,0.021484375
7,contrast_low,random_derangement_6,-8.565989742055535,-0.009765625
7,contrast_low,random_derangement_7,-2.474618935957551,-0.056640625
8,contrast_low,random_derangement_0,0.0,-0.017578125
8,contrast_low,random_derangement_1,0.0,0.013671875
8,contrast_low,random_derangement_2,0.0,-0.017578125
8,contrast_low,random_derangement_3,0.0,0.013671875
8,contrast_low,random_derangement_4,0.0,-0.017578125
8,contrast_low,random_derangement_5,0.0,-0.001953125
8,contrast_low,random_derangement_6,0.0,0.013671875
8,contrast_low,random_derangement_7,0.0,0.013671875
9,contrast_low,random_derangement_0,-0.14204545877873898,0.048828125
9,contrast_low,random_derangement_1,-0.14204545877873898,-0.013671875
9,contrast_low,random_derangement_2,-0.14204545877873898,0.017578125
9,contrast_low,random_derangement_3,-0.14204545877873898,-0.044921875
9,contrast_low,random_derangement_4,-0.14204545877873898,0.001953125
9,contrast_low,random_derangement_5,0.9943182114511728,-0.029296875
9,contrast_low,random_derangement_6,-0.14204545877873898,0.017578125
9,contrast_low,random_derangement_7,-0.14204545877873898,0.001953125
10,contrast_low,random_derangement_0,1.3297874480485916,-0.064453125
10,contrast_low,random_derangement_1,-2.2163119167089462,-0.048828125
10,contrast_low,random_derangement_2,1.3297874480485916,-0.017578125
10,contrast_low,random_derangement_3,-0.7978726178407669,0.091796875
10,contrast_low,random_derangement_4,-1.1524822562932968,-0.048828125
10,contrast_low,random_derangement_5,2.0390067249536514,0.013671875
10,contrast_low,random_derangement_6,-1.8617022782564163,0.060546875
10,contrast_low,random_derangement_7,1.3297874480485916,0.013671875
11,contrast_low,random_derangement_0,-28.125000931322575,-0.05078125
11,contrast_low,random_derangement_1,19.097222946584225,0.01171875
11,contrast_low,random_derangement_2,20.763888023793697,0.01171875
11,contrast_low,random_derangement_3,-16.45833346992731,-0.05078125
11,contrast_low,random_derangement_4,10.2083345875144,0.01171875
11,contrast_low,random_derangement_5,29.65277638286352,0.10546875
11,contrast_low,random_derangement_6,-3.124997951090336,0.01171875
11,contrast_low,random_derangement_7,-32.01388958841562,-0.05078125
12,contrast_low,random_derangement_0,-0.5335364956408739,-0.041015625
12,contrast_low,random_derangement_1,0.6859756540507078,-0.041015625
12,contrast_low,random_derangement_2,-1.1432923842221498,0.052734375
12,contrast_low,random_derangement_3,0.6859756540507078,0.037109375
12,contrast_low,random_derangement_4,0.07621939294040203,0.037109375
12,contrast_low,random_derangement_5,0.07621939294040203,-0.009765625
12,contrast_low,random_derangement_6,0.07621939294040203,-0.025390625
12,contrast_low,random_derangement_7,0.07621939294040203,-0.009765625
13,contrast_low,random_derangement_0,0.15624985098838806,-0.001953125
13,contrast_low,random_derangement_1,0.15624985098838806,-0.001953125
13,contrast_low,random_derangement_2,-1.0937489569187164,-0.001953125
13,contrast_low,random_derangement_3,0.15624985098838806,0.060546875
13,contrast_low,random_derangement_4,0.15624985098838806,-0.017578125
13,contrast_low,random_derangement_5,0.15624985098838806,-0.017578125
13,contrast_low,random_derangement_6,0.15624985098838806,-0.048828125
13,contrast_low,random_derangement_7,0.15624985098838806,0.029296875
14,contrast_low,random_derangement_0,0.3521151840686798,-0.0078125
14,contrast_low,random_derangement_1,-12.323945015668869,0.0234375
14,contrast_low,random_derangement_2,5.985916405916214,-0.0078125
14,contrast_low,random_derangement_3,3.169012814760208,0.0234375
14,contrast_low,random_derangement_4,10.211265832185745,-0.0078125
14,contrast_low,random_derangement_5,-16.5492944419384,-0.0078125
14,contrast_low,random_derangement_6,7.394368201494217,-0.0078125
14,contrast_low,random_derangement_7,1.7605610191822052,-0.0078125
15,contrast_low,random_derangement_0,0.0,0.0
15,contrast_low,random_derangement_1,0.0,0.0
15,contrast_low,random_derangement_2,0.0,0.0
15,contrast_low,random_derangement_3,0.0,0.0
15,contrast_low,random_derangement_4,0.0,0.0
15,contrast_low,random_derangement_5,0.0,0.0
15,contrast_low,random_derangement_6,0.0,0.0
15,contrast_low,random_derangement_7,0.0,0.0
16,contrast_low,random_derangement_0,-2.9761905781924725,-0.0020491803278688825
16,contrast_low,random_derangement_1,-2.9761905781924725,-0.0020491803278688825
16,contrast_low,random_derangement_2,20.833334047347307,-0.0020491803278688825
16,contrast_low,random_derangement_3,-2.9761905781924725,-0.01844262295081972
16,contrast_low,random_derangement_4,-2.9761905781924725,0.09631147540983609
16,contrast_low,random_derangement_5,-2.9761905781924725,-0.05122950819672134
16,contrast_low,random_derangement_6,-2.9761905781924725,-0.0348360655737705
16,contrast_low,random_derangement_7,-2.9761905781924725,0.014344262295081955
17,contrast_low,random_derangement_0,-8.33333358168602,0.068359375
17,contrast_low,random_derangement_1,-2.5862060487270355,0.021484375
17,contrast_low,random_derangement_2,7.758621126413345,-0.025390625
17,contrast_low,random_derangement_3,-4.885055869817734,0.005859375
17,contrast_low,random_derangement_4,6.6091932356357574,-0.041015625
17,contrast_low,random_derangement_5,2.011493593454361,0.005859375
17,contrast_low,random_derangement_6,5.459771305322647,0.037109375
17,contrast_low,random_derangement_7,-6.034483760595322,-0.072265625
18,contrast_low,random_derangement_0,0.0,0.033333333333333326
18,contrast_low,random_derangement_1,0.0,0.09999999999999998
18,contrast_low,random_derangement_2,0.0,0.06666666666666665
18,contrast_low,random_derangement_3,0.0,-0.033333333333333326
18,contrast_low,random_derangement_4,0.0,-0.033333333333333326
18,contrast_low,random_derangement_5,0.0,-0.06666666666666665
18,contrast_low,random_derangement_6,0.0,-0.06666666666666665
18,contrast_low,random_derangement_7,0.0,0.0
19,contrast_low,random_derangement_0,0.4120882600545883,-0.015625
19,contrast_low,random_derangement_1,2.609890326857567,0.109375
19,contrast_low,random_derangement_2,-3.9835158735513687,-0.046875
19,contrast_low,random_derangement_3,3.708791360259056,-0.03125
19,contrast_low,random_derangement_4,1.5109892934560776,0.046875
19,contrast_low,random_derangement_5,5.906593427062035,-0.125
19,contrast_low,random_derangement_6,5.906593427062035,0.015625
19,contrast_low,random_derangement_7,-16.07143022119999,0.046875
20,contrast_low,random_derangement_0,0.08223652839660645,0.0
20,contrast_low,random_derangement_1,0.08223652839660645,0.0
20,contrast_low,random_derangement_2,0.08223652839660645,0.0
20,contrast_low,random_derangement_3,0.08223652839660645,0.0
20,contrast_low,random_derangement_4,0.08223652839660645,0.0
20,contrast_low,random_derangement_5,0.08223652839660645,0.0
20,contrast_low,random_derangement_6,0.08223652839660645,0.0
20,contrast_low,random_derangement_7,-0.5756556987762451,0.0
21,contrast_low,random_derangement_0,0.0,0.0
21,contrast_low,random_derangement_1,0.0,0.0
21,contrast_low,random_derangement_2,0.0,0.0
21,contrast_low,random_derangement_3,0.0,0.0
21,contrast_low,random_derangement_4,0.0,0.0
21,contrast_low,random_derangement_5,0.0,0.0
21,contrast_low,random_derangement_6,0.0,0.0
21,contrast_low,random_derangement_7,0.0,0.0
22,contrast_low,random_derangement_0,0.07142871618270874,-0.00390625
22,contrast_low,random_derangement_1,0.07142871618270874,-0.03515625
22,contrast_low,random_derangement_2,0.07142871618270874,-0.06640625
22,contrast_low,random_derangement_3,0.07142871618270874,0.12109375
22,contrast_low,random_derangement_4,-0.5000010132789612,-0.00390625
22,contrast_low,random_derangement_5,0.07142871618270874,-0.03515625
22,contrast_low,random_derangement_6,0.07142871618270874,0.02734375
22,contrast_low,random_derangement_7,0.07142871618270874,-0.00390625
23,contrast_low,random_derangement_0,0.08928589522838593,-0.01953125
23,contrast_low,random_derangement_1,0.08928589522838593,-0.00390625
23,contrast_low,random_derangement_2,0.08928589522838593,0.04296875
23,contrast_low,random_derangement_3,0.08928589522838593,0.01171875
23,contrast_low,random_derangement_4,0.08928589522838593,-0.09765625
23,contrast_low,random_derangement_5,0.08928589522838593,0.02734375
23,contrast_low,random_derangement_6,0.08928589522838593,0.04296875
23,contrast_low,random_derangement_7,-0.6250012665987015,-0.00390625
24,contrast_low,random_derangement_0,0.0,0.021484375
24,contrast_low,random_derangement_1,0.0,-0.025390625
24,contrast_low,random_derangement_2,0.0,-0.025390625
24,contrast_low,random_derangement_3,0.0,0.005859375
24,contrast_low,random_derangement_4,0.0,-0.025390625
24,contrast_low,random_derangement_5,0.0,-0.009765625
24,contrast_low,random_derangement_6,0.0,0.021484375
24,contrast_low,random_derangement_7,0.0,0.037109375
25,contrast_low,random_derangement_0,3.8194443099200726,-0.013671875
25,contrast_low,random_derangement_1,-1.7361109144985676,-0.013671875
25,contrast_low,random_derangement_2,3.8194443099200726,-0.013671875
25,contrast_low,random_derangement_3,-1.7361109144985676,-0.029296875
25,contrast_low,random_derangement_4,1.0416666977107525,0.033203125
25,contrast_low,random_derangement_5,1.0416666977107525,-0.029296875
25,contrast_low,random_derangement_6,-10.069444496184587,-0.013671875
25,contrast_low,random_derangement_7,3.8194443099200726,0.080078125
26,contrast_low,random_derangement_0,0.0,0.005859375
26,contrast_low,random_derangement_1,0.0,-0.009765625
26,contrast_low,random_derangement_2,0.0,0.021484375
26,contrast_low,random_derangement_3,0.0,0.005859375
26,contrast_low,random_derangement_4,0.0,-0.009765625
26,contrast_low,random_derangement_5,0.0,-0.009765625
26,contrast_low,random_derangement_6,0.0,-0.009765625
26,contrast_low,random_derangement_7,0.0,0.005859375
27,contrast_low,random_derangement_0,0.0,0.0
27,contrast_low,random_derangement_1,0.0,0.0
27,contrast_low,random_derangement_2,0.0,0.0
27,contrast_low,random_derangement_3,0.0,0.0
27,contrast_low,random_derangement_4,0.0,0.0
27,contrast_low,random_derangement_5,0.0,0.0
27,contrast_low,random_derangement_6,0.0,0.0
27,contrast_low,random_derangement_7,0.0,0.0
28,contrast_low,random_derangement_0,0.0,-0.029296875
28,contrast_low,random_derangement_1,0.0,-0.044921875
28,contrast_low,random_derangement_2,0.0,-0.044921875
28,contrast_low,random_derangement_3,0.0,0.017578125
28,contrast_low,random_derangement_4,0.0,0.033203125
28,contrast_low,random_derangement_5,0.0,0.048828125
28,contrast_low,random_derangement_6,0.0,-0.029296875
28,contrast_low,random_derangement_7,0.0,0.048828125
29,contrast_low,random_derangement_0,0.0,0.0
29,contrast_low,random_derangement_1,0.0,0.0
29,contrast_low,random_derangement_2,0.0,0.0
29,contrast_low,random_derangement_3,0.0,0.0
29,contrast_low,random_derangement_4,0.0,0.0
29,contrast_low,random_derangement_5,0.0,0.0
29,contrast_low,random_derangement_6,0.0,0.0
29,contrast_low,random_derangement_7,0.0,0.0
30,contrast_low,random_derangement_0,5.136363208293915,-0.01953125
30,contrast_low,random_derangement_1,-0.6818190217018127,0.04296875
30,contrast_low,random_derangement_2,-0.3181830048561096,0.01171875
30,contrast_low,random_derangement_3,0.4090920090675354,0.01171875
30,contrast_low,random_derangement_4,-6.499999761581421,0.01171875
30,contrast_low,random_derangement_5,-3.9545446634292603,-0.11328125
30,contrast_low,random_derangement_6,1.863636076450348,0.10546875
30,contrast_low,random_derangement_7,4.045455157756805,-0.05078125
31,contrast_low,random_derangement_0,1.0519780218601227,-0.001953125
31,contrast_low,random_derangement_1,-3.403463214635849,-0.001953125
31,contrast_low,random_derangement_2,2.042076736688614,-0.001953125
31,contrast_low,random_derangement_3,6.002477556467056,-0.001953125
31,contrast_low,random_derangement_4,0.5569316446781158,-0.001953125
31,contrast_low,random_derangement_5,-7.858910411596298,-0.001953125
31,contrast_low,random_derangement_6,4.022274166345596,-0.001953125
31,contrast_low,random_derangement_7,-2.413364499807358,0.013671875
32,contrast_low,random_derangement_0,1.0732326656579971,0.0
32,contrast_low,random_derangement_1,2.08333320915699,0.015625
32,contrast_low,random_derangement_2,-0.9469699114561081,0.0
32,contrast_low,random_derangement_3,2.08333320915699,-0.015625
32,contrast_low,random_derangement_4,0.568181648850441,0.109375
32,contrast_low,random_derangement_5,1.0732326656579971,-0.0625
32,contrast_low,random_derangement_6,-6.502525135874748,0.0
32,contrast_low,random_derangement_7,0.568181648850441,-0.046875
33,contrast_low,random_derangement_0,-0.14204545877873898,0.03125
33,contrast_low,random_derangement_1,-0.14204545877873898,0.0625
33,contrast_low,random_derangement_2,0.6155303213745356,0.0
33,contrast_low,random_derangement_3,-0.14204545877873898,-0.0625
33,contrast_low,random_derangement_4,0.2367424312978983,-0.03125
33,contrast_low,random_derangement_5,-0.14204545877873898,-0.0625
33,contrast_low,random_derangement_6,-0.14204545877873898,0.0625
33,contrast_low,random_derangement_7,-0.14204545877873898,0.0
34,contrast_low,random_derangement_0,4.044117545709014,0.013671875
34,contrast_low,random_derangement_1,-0.8578429464250803,0.060546875
34,contrast_low,random_derangement_2,-1.838235417380929,-0.033203125
34,contrast_low,random_derangement_3,-1.838235417380929,-0.064453125
34,contrast_low,random_derangement_4,2.0833333488553762,0.013671875
34,contrast_low,random_derangement_5,0.12254915200173855,0.044921875
34,contrast_low,random_derangement_6,-1.838235417380929,0.029296875
34,contrast_low,random_derangement_7,0.12254915200173855,-0.064453125
35,contrast_low,random_derangement_0,-1.3571448624134064,0.01171875
35,contrast_low,random_derangement_1,-4.785717278718948,0.08984375
35,contrast_low,random_derangement_2,0.3571443259716034,-0.05078125
35,contrast_low,random_derangement_3,6.6428594291210175,-0.01953125
35,contrast_low,random_derangement_4,3.2142870128154755,-0.01953125
35,contrast_low,random_derangement_5,-0.7857151329517365,-0.05078125
35,contrast_low,random_derangement_6,-0.21428540349006653,0.02734375
35,contrast_low,random_derangement_7,-3.0714280903339386,0.01171875
36,contrast_low,random_derangement_0,-0.69444440305233,0.0092592592592593
36,contrast_low,random_derangement_1,-0.69444440305233,-0.027777777777777735
36,contrast_low,random_derangement_2,-0.69444440305233,0.08333333333333337
36,contrast_low,random_derangement_3,-0.69444440305233,-0.009259259259259245
36,contrast_low,random_derangement_4,-0.69444440305233,-0.04629629629629628
36,contrast_low,random_derangement_5,4.86111082136631,-0.04629629629629628
36,contrast_low,random_derangement_6,-0.69444440305233,-0.04629629629629628
36,contrast_low,random_derangement_7,-0.69444440305233,0.08333333333333337
37,contrast_low,random_derangement_0,5.4687499068677425,-0.04296875
37,contrast_low,random_derangement_1,4.218749608844519,0.12890625
37,contrast_low,random_derangement_2,0.4687502048909664,-0.02734375
37,contrast_low,random_derangement_3,-2.0312496460974216,-0.04296875
37,contrast_low,random_derangement_4,-4.531250242143869,0.03515625
37,contrast_low,random_derangement_5,-5.781249795109034,-0.02734375
37,contrast_low,random_derangement_6,6.718750204890966,0.05078125
37,contrast_low,random_derangement_7,-4.531250242143869,-0.07421875
38,contrast_low,random_derangement_0,-1.000000536441803,-0.00390625
38,contrast_low,random_derangement_1,3.000001609325409,0.02734375
38,contrast_low,random_derangement_2,-1.000000536441803,-0.00390625
38,contrast_low,random_derangement_3,-1.000000536441803,-0.00390625
38,contrast_low,random_derangement_4,-1.000000536441803,-0.00390625
38,contrast_low,random_derangement_5,-1.000000536441803,-0.00390625
38,contrast_low,random_derangement_6,-1.000000536441803,-0.00390625
38,contrast_low,random_derangement_7,3.000001609325409,-0.00390625
39,contrast_low,random_derangement_0,-2.109377458691597,0.0
39,contrast_low,random_derangement_1,2.8906237334012985,0.0
39,contrast_low,random_derangement_2,12.89062611758709,0.0
39,contrast_low,random_derangement_3,9.76562611758709,0.0
39,contrast_low,random_derangement_4,14.140624925494194,0.0
39,contrast_low,random_derangement_5,7.890624925494194,0.0
39,contrast_low,random_derangement_6,-7.109372690320015,0.0
39,contrast_low,random_derangement_7,-38.359375670552254,0.0
40,contrast_low,random_derangement_0,0.0,0.0
40,contrast_low,random_derangement_1,0.0,0.0
40,contrast_low,random_derangement_2,0.0,0.0
40,contrast_low,random_derangement_3,0.0,0.0
40,contrast_low,random_derangement_4,0.0,0.0
40,contrast_low,random_derangement_5,0.0,0.0
40,contrast_low,random_derangement_6,0.0,0.0
40,contrast_low,random_derangement_7,0.0,0.0
41,contrast_low,random_derangement_0,-2.99999937415123,0.029296875
41,contrast_low,random_derangement_1,2.0000018179416656,-0.033203125
41,contrast_low,random_derangement_2,-1.0000012814998627,0.013671875
41,contrast_low,random_derangement_3,-3.9999984204769135,0.029296875
41,contrast_low,random_derangement_4,-20.000001043081284,-0.017578125
41,contrast_low,random_derangement_5,16.999999433755875,-0.033203125
41,contrast_low,random_derangement_6,4.999998956918716,0.013671875
41,contrast_low,random_derangement_7,3.999999910593033,-0.001953125
42,contrast_low,random_derangement_0,-0.23437589406967163,0.02734375
42,contrast_low,random_derangement_1,-2.421875298023224,-0.01953125
42,contrast_low,random_derangement_2,21.015624701976776,0.02734375
42,contrast_low,random_derangement_3,7.265625894069672,0.04296875
42,contrast_low,random_derangement_4,-3.3593758940696716,-0.00390625
42,contrast_low,random_derangement_5,-5.234374105930328,0.02734375
42,contrast_low,random_derangement_6,-9.609375894069672,-0.06640625
42,contrast_low,random_derangement_7,-7.421873509883881,-0.03515625
43,contrast_low,random_derangement_0,0.0,-0.0390625
43,contrast_low,random_derangement_1,0.0,0.0546875
43,contrast_low,random_derangement_2,0.0,-0.0078125
43,contrast_low,random_derangement_3,0.0,-0.0703125
43,contrast_low,random_derangement_4,0.0,-0.0078125
43,contrast_low,random_derangement_5,0.0,-0.0078125
43,contrast_low,random_derangement_6,0.0,0.0546875
43,contrast_low,random_derangement_7,0.0,0.0234375
44,contrast_low,random_derangement_0,-1.520270318724215,-0.03125
44,contrast_low,random_derangement_1,1.1824324494227767,0.0
44,contrast_low,random_derangement_2,-1.520270318724215,0.109375
44,contrast_low,random_derangement_3,-1.520270318724215,-0.03125
44,contrast_low,random_derangement_4,-1.520270318724215,-0.046875
44,contrast_low,random_derangement_5,2.53378392662853,-0.0625
44,contrast_low,random_derangement_6,-1.520270318724215,-0.0625
44,contrast_low,random_derangement_7,3.8851352175697684,0.125
45,contrast_low,random_derangement_0,28.84615482762456,-0.0296052631578948
45,contrast_low,random_derangement_1,-17.307693045586348,-0.05592105263157898
45,contrast_low,random_derangement_2,-1.9230770878493786,-0.0296052631578948
45,contrast_low,random_derangement_3,-25.000001024454832,0.049342105263157854
45,contrast_low,random_derangement_4,-1.9230770878493786,-0.05592105263157898
45,contrast_low,random_derangement_5,-1.9230770878493786,0.023026315789473673
45,contrast_low,random_derangement_6,21.153847593814135,0.07565789473684204
45,contrast_low,random_derangement_7,-1.9230770878493786,0.023026315789473673
46,contrast_low,random_derangement_0,0.0,0.025390625
46,contrast_low,random_derangement_1,0.0,0.009765625
46,contrast_low,random_derangement_2,0.0,-0.021484375
46,contrast_low,random_derangement_3,0.0,-0.021484375
46,contrast_low,random_derangement_4,0.0,-0.005859375
46,contrast_low,random_derangement_5,0.0,0.041015625
46,contrast_low,random_derangement_6,0.0,-0.005859375
46,contrast_low,random_derangement_7,0.0,-0.021484375
47,contrast_low,random_derangement_0,9.765625,0.01171875
47,contrast_low,random_derangement_1,-5.859375,-0.09765625
47,contrast_low,random_derangement_2,3.515625,0.07421875
47,contrast_low,random_derangement_3,-2.734375,-0.01953125
47,contrast_low,random_derangement_4,-8.984375,-0.00390625
47,contrast_low,random_derangement_5,-8.984375,0.02734375
47,contrast_low,random_derangement_6,0.390625,0.01171875
47,contrast_low,random_derangement_7,12.890625,-0.00390625
48,contrast_low,random_derangement_0,0.0,0.02734375
48,contrast_low,random_derangement_1,0.0,-0.01953125
48,contrast_low,random_derangement_2,0.0,-0.03515625
48,contrast_low,random_derangement_3,0.0,0.08984375
48,contrast_low,random_derangement_4,0.0,0.01171875
48,contrast_low,random_derangement_5,0.0,-0.01953125
48,contrast_low,random_derangement_6,0.0,-0.03515625
48,contrast_low,random_derangement_7,0.0,-0.01953125
