client,target,n_query,correct,low,high,random_mean,same_label_low,same_label_high,same_label_random_mean,correct_low,correct_high,high_low,correct_random_mean
53,contrast_low,121,18.18181723356247,0.0,8.264462649822235,3.2024791929870844,0.625,0.734375,0.68359375,18.18181723356247,9.917354583740234,8.264462649822235,14.979338040575385
54,contrast_low,237,21.09704613685608,15.611813962459564,15.611813962459564,15.9810122102499,0.453125,0.625,0.537109375,5.485232174396515,5.485232174396515,0.0,5.116033926606178
55,contrast_low,210,60.00000238418579,95.71428894996643,78.5714328289032,88.63095492124557,0.8125,0.875,0.828125,-35.71428656578064,-18.571430444717407,-17.142856121063232,-28.630952537059784
56,contrast_low,118,13.55932205915451,4.237288236618042,17.796610295772552,4.343220288865268,0.21875,0.421875,0.330078125,9.322033822536469,-4.237288236618042,13.55932205915451,9.216101770289242
57,contrast_low,117,37.60683834552765,20.51282227039337,22.2222238779068,22.22222350537777,0.21875,0.484375,0.37890625,17.094016075134277,15.38461446762085,1.7094016075134277,15.38461484014988
58,contrast_low,28,3.57142873108387,3.57142873108387,3.57142873108387,3.57142873108387,0.75,0.8125,0.7734375,0.0,0.0,0.0,0.0
59,contrast_low,94,42.553189396858215,31.91489279270172,31.91489279270172,31.91489279270172,0.109375,0.359375,0.259765625,10.638296604156494,10.638296604156494,0.0,10.638296604156494
60,contrast_low,475,9.473683685064316,0.0,0.0,0.0,1.0,1.0,1.0,9.473683685064316,9.473683685064316,0.0,9.473683685064316
61,contrast_low,15,0.0,0.0,0.0,0.0,0.37209302325581395,0.627906976744186,0.48546511627906974,0.0,0.0,0.0,0.0
62,contrast_low,75,15.999999642372131,0.0,0.0,0.33333334140479565,0.25,0.421875,0.31640625,15.999999642372131,15.999999642372131,0.0,15.666666300967336
63,contrast_low,215,32.55814015865326,40.93023240566254,40.93023240566254,40.93023240566254,0.296875,0.609375,0.431640625,-8.372092247009277,-8.372092247009277,0.0,-8.372092247009277
64,contrast_low,127,18.110236525535583,5.511811003088951,22.834645211696625,11.515748081728816,0.34375,0.53125,0.427734375,12.598425522446632,-4.724408686161041,17.322834208607674,6.5944884438067675
65,contrast_low,152,15.789473056793213,0.0,0.0,0.0,1.0,1.0,1.0,15.789473056793213,15.789473056793213,0.0,15.789473056793213
66,contrast_low,194,3.0927833169698715,0.0,0.0,0.0,0.65625,0.734375,0.701171875,3.0927833169698715,3.0927833169698715,0.0,3.0927833169698715
67,contrast_low,82,20.73170691728592,7.31707289814949,6.097560748457909,8.231706963852048,0.25,0.40625,0.33203125,13.414634019136429,14.63414616882801,-1.2195121496915817,12.499999953433871
68,contrast_low,229,21.397380530834198,29.694324731826782,29.694324731826782,29.694324731826782,0.3125,0.546875,0.392578125,-8.296944200992584,-8.296944200992584,0.0,-8.296944200992584
69,contrast_low,142,7.746478915214539,2.11267601698637,2.816901355981827,1.672535133548081,0.84375,0.90625,0.84375,5.6338028982281685,4.929577559232712,0.7042253389954567,6.073943781666458
70,contrast_low,77,57.14285969734192,75.32467246055603,75.32467246055603,73.53895902633667,0.59375,0.734375,0.689453125,-18.18181276321411,-18.18181276321411,0.0,-16.39609932899475
71,contrast_low,36,11.11111119389534,0.0,0.0,0.0,0.6875,0.78125,0.7265625,11.11111119389534,11.11111119389534,0.0,11.11111119389534
72,contrast_low,161,37.88819909095764,49.06832277774811,46.58385217189789,49.22360256314278,0.34375,0.5,0.431640625,-11.180123686790466,-8.695653080940247,-2.4844706058502197,-11.335403472185135
73,contrast_low,228,19.29824650287628,19.29824650287628,19.29824650287628,19.243421778082848,0.234375,0.46875,0.330078125,0.0,0.0,0.0,0.05482472479343414
74,contrast_low,164,71.95121645927429,91.4634108543396,92.07316637039185,91.92072749137878,0.59375,0.703125,0.634765625,-19.512194395065308,-20.121949911117554,0.6097555160522461,-19.969511032104492
75,contrast_low,200,37.00000047683716,42.49999821186066,42.49999821186066,42.249998450279236,0.28125,0.453125,0.3671875,-5.4999977350234985,-5.4999977350234985,0.0,-5.249997973442078
76,contrast_low,167,46.706587076187134,54.4910192489624,53.293412923812866,54.11676838994026,0.28125,0.515625,0.419921875,-7.7844321727752686,-6.586825847625732,-1.1976063251495361,-7.410181313753128
77,contrast_low,172,27.906978130340576,38.37209343910217,41.27906858921051,45.130814239382744,0.375,0.625,0.48046875,-10.465115308761597,-13.372090458869934,2.9069751501083374,-17.223836109042168
78,contrast_low,98,12.244898080825806,0.0,0.0,0.0,0.421875,0.6875,0.56640625,12.244898080825806,12.244898080825806,0.0,12.244898080825806
79,contrast_low,18,33.33333432674408,11.11111119389534,0.0,8.333333535119891,0.6666666666666666,0.8148148148148148,0.7083333333333333,22.22222313284874,33.33333432674408,-11.11111119389534,25.00000079162419
80,contrast_low,80,75.0,81.25,81.25,81.25,0.59375,0.734375,0.66015625,-6.25,-6.25,0.0,-6.25
81,contrast_low,17,5.882352963089943,0.0,0.0,0.0,0.9183673469387755,0.9387755102040817,0.9183673469387755,5.882352963089943,5.882352963089943,0.0,5.882352963089943
82,contrast_low,163,2.4539876729249954,0.0,0.0,0.07668711477890611,0.625,0.734375,0.677734375,2.4539876729249954,2.4539876729249954,0.0,2.3773005581460893
83,contrast_low,509,51.27701759338379,79.1748583316803,78.192538022995,77.82416716217995,0.65625,0.84375,0.697265625,-27.89784073829651,-26.915520429611206,-0.9823203086853027,-26.547149568796158
84,contrast_low,254,64.56692814826965,71.2598443031311,71.2598443031311,71.2106317281723,0.359375,0.546875,0.478515625,-6.69291615486145,-6.69291615486145,0.0,-6.643703579902649
85,contrast_low,222,55.40540814399719,63.51351737976074,63.06306719779968,63.85135501623154,0.34375,0.59375,0.484375,-8.10810923576355,-7.65765905380249,-0.45045018196105957,-8.445946872234344
86,contrast_low,40,5.000000074505806,5.000000074505806,7.500000298023224,4.375000088475645,0.28125,0.53125,0.3828125,0.0,-2.500000223517418,2.500000223517418,0.6249999860301614
87,contrast_low,150,21.33333384990692,7.333333790302277,28.00000011920929,20.916666835546494,0.6875,0.78125,0.716796875,14.000000059604645,-6.666666269302368,20.666666328907013,0.41666701436042786
88,contrast_low,77,33.766233921051025,45.45454680919647,48.051947355270386,47.88960963487625,0.359375,0.59375,0.462890625,-11.688312888145447,-14.28571343421936,2.5974005460739136,-14.123375713825226
89,contrast_low,155,10.322580486536026,3.870967775583267,3.870967775583267,3.7903225980699062,0.265625,0.453125,0.37890625,6.451612710952759,6.451612710952759,0.0,6.53225788846612
90,contrast_low,155,17.419354617595673,14.838708937168121,12.25806400179863,10.645161056891084,0.21875,0.40625,0.28125,2.5806456804275513,5.161290615797043,-2.5806449353694916,6.774193560704589
91,contrast_low,183,1.6393441706895828,0.0,0.0,0.0,0.546875,0.6875,0.623046875,1.6393441706895828,1.6393441706895828,0.0,1.6393441706895828
92,contrast_low,96,61.45833730697632,71.875,71.875,71.875,0.484375,0.640625,0.552734375,-10.416662693023682,-10.416662693023682,0.0,-10.416662693023682
93,contrast_low,218,2.752293460071087,0.0,0.0,0.0,0.65625,0.8125,0.703125,2.752293460071087,2.752293460071087,0.0,2.752293460071087
94,contrast_low,293,18.771331012248993,0.0,0.34129691775888205,0.042662114719860256,0.8125,0.875,0.837890625,18.771331012248993,18.43003409449011,0.34129691775888205,18.728668897529133
95,contrast_low,38,47.36842215061188,57.894736528396606,57.894736528396606,57.894736528396606,0.328125,0.53125,0.435546875,-10.526314377784729,-10.526314377784729,0.0,-10.526314377784729
96,contrast_low,215,3.7209302186965942,0.4651162773370743,0.4651162773370743,0.4651162773370743,0.71875,0.78125,0.744140625,3.25581394135952,3.25581394135952,0.0,3.25581394135952
97,contrast_low,170,32.35294222831726,65.29411673545837,54.11764979362488,58.161766082048416,0.71875,0.859375,0.751953125,-32.94117450714111,-21.764707565307617,-11.176466941833496,-25.808823853731155
98,contrast_low,66,9.090909361839294,4.545454680919647,3.030303120613098,4.356060735881329,0.375,0.5625,0.458984375,4.545454680919647,6.060606241226196,-1.515151560306549,4.734848625957966
99,contrast_low,145,6.896551698446274,0.6896551698446274,0.6896551698446274,0.6896551698446274,0.15625,0.359375,0.283203125,6.206896528601646,6.206896528601646,0.0,6.206896528601646
0,gaussian_noise,178,26.966291666030884,5.056179687380791,5.056179687380791,5.056179687380791,0.515625,0.671875,0.587890625,21.910111978650093,21.910111978650093,0.0,21.910111978650093
1,gaussian_noise,99,11.11111119389534,0.0,0.0,0.0,0.8125,0.859375,0.822265625,11.11111119389534,11.11111119389534,0.0,11.11111119389534
2,gaussian_noise,140,0.7142857182770967,0.0,0.0,0.0,0.90625,0.9375,0.908203125,0.7142857182770967,0.7142857182770967,0.0,0.7142857182770967
3,gaussian_noise,216,15.27777761220932,0.0,0.0,0.0,1.0,1.0,1.0,15.27777761220932,15.27777761220932,0.0,15.27777761220932
4,gaussian_noise,105,6.666667014360428,0.0,0.0,0.0,0.34375,0.5625,0.470703125,6.666667014360428,6.666667014360428,0.0,6.666667014360428
5,gaussian_noise,158,26.582279801368713,15.189874172210693,17.721518874168396,10.126582498196512,0.265625,0.46875,0.3671875,11.39240562915802,8.860760927200317,2.5316447019577026,16.4556973031722
6,gaussian_noise,261,50.574713945388794,54.7892689704895,54.7892689704895,54.7892689704895,0.375,0.625,0.48046875,-4.214555025100708,-4.214555025100708,0.0,-4.214555025100708
7,gaussian_noise,197,20.812182128429413,2.5380710139870644,12.690354883670807,7.233502343297005,0.53125,0.6875,0.603515625,18.27411111444235,8.121827244758606,10.152283869683743,13.578679785132408
8,gaussian_noise,193,19.6891188621521,0.0,0.0,0.0,0.75,0.84375,0.767578125,19.6891188621521,19.6891188621521,0.0,19.6891188621521
9,gaussian_noise,176,19.88636404275894,0.0,0.5681818351149559,0.0,0.65625,0.765625,0.716796875,19.88636404275894,19.318182207643986,0.5681818351149559,19.88636404275894
10,gaussian_noise,282,14.539006352424622,10.638297349214554,15.602836012840271,13.164893258363008,0.359375,0.515625,0.423828125,3.9007090032100677,-1.0638296604156494,4.964538663625717,1.374113094061613
11,gaussian_noise,180,61.11111044883728,78.8888931274414,85.55555939674377,63.12500070780516,0.40625,0.625,0.48828125,-17.777782678604126,-24.444448947906494,6.666666269302368,-2.0138902589678764
12,gaussian_noise,164,17.68292635679245,6.707316637039185,6.707316637039185,6.859755702316761,0.625,0.734375,0.681640625,10.975609719753265,10.975609719753265,0.0,10.823170654475689
13,gaussian_noise,80,60.00000238418579,76.2499988079071,76.2499988079071,76.2499988079071,0.46875,0.65625,0.548828125,-16.249996423721313,-16.249996423721313,0.0,-16.249996423721313
14,gaussian_noise,71,57.7464759349823,95.77464461326599,92.95774698257446,85.21126508712769,0.875,0.9375,0.8828125,-38.02816867828369,-35.21127104759216,-2.8168976306915283,-27.464789152145386
15,gaussian_noise,236,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
16,gaussian_noise,21,66.66666865348816,9.5238097012043,9.5238097012043,10.714286006987095,0.3770491803278688,0.5409836065573771,0.444672131147541,57.14285895228386,57.14285895228386,0.0,55.952382646501064
17,gaussian_noise,87,65.51724076271057,74.71264600753784,59.77011322975159,73.13218340277672,0.4375,0.65625,0.525390625,-9.19540524482727,5.747127532958984,-14.942532777786255,-7.614942640066147
18,gaussian_noise,10,10.000000149011612,0.0,0.0,0.0,0.4,0.6666666666666666,0.5333333333333333,10.000000149011612,10.000000149011612,0.0,10.000000149011612
19,gaussian_noise,91,40.65934121608734,65.93406796455383,65.93406796455383,64.83516693115234,0.25,0.484375,0.375,-25.27472674846649,-25.27472674846649,0.0,-24.175825715065002
20,gaussian_noise,152,78.94737124443054,100.0,100.0,100.0,1.0,1.0,1.0,-21.052628755569458,-21.052628755569458,0.0,-21.052628755569458
21,gaussian_noise,242,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22,gaussian_noise,175,62.28571534156799,52.57142782211304,51.99999809265137,52.57142782211304,0.40625,0.625,0.50390625,9.714287519454956,10.285717248916626,-0.5714297294616699,9.714287519454956
23,gaussian_noise,140,35.71428656578064,23.571428656578064,25.0,27.053572610020638,0.390625,0.59375,0.50390625,12.142857909202576,10.71428656578064,1.428571343421936,8.660713955760002
24,gaussian_noise,179,1.6759775578975677,0.5586592014878988,0.5586592014878988,0.5586592014878988,0.515625,0.65625,0.587890625,1.117318356409669,1.117318356409669,0.0,1.117318356409669
25,gaussian_noise,36,36.11111044883728,8.33333358168602,30.55555522441864,25.000000279396772,0.1875,0.359375,0.279296875,27.77777686715126,5.55555522441864,22.22222164273262,11.111110169440508
26,gaussian_noise,284,78.16901206970215,94.71830725669861,94.71830725669861,94.71830725669861,0.84375,0.875,0.853515625,-16.54929518699646,-16.54929518699646,0.0,-16.54929518699646
27,gaussian_noise,195,82.56410360336304,98.46154451370239,98.46154451370239,98.46154451370239,1.0,1.0,1.0,-15.897440910339355,-15.897440910339355,0.0,-15.897440910339355
28,gaussian_noise,26,15.384615957736969,0.0,0.0,0.0,0.265625,0.421875,0.341796875,15.384615957736969,15.384615957736969,0.0,15.384615957736969
29,gaussian_noise,382,77.48691439628601,100.0,100.0,100.0,1.0,1.0,1.0,-22.51308560371399,-22.51308560371399,0.0,-22.51308560371399
30,gaussian_noise,275,26.545456051826477,27.272728085517883,30.181819200515747,31.136364117264748,0.375,0.625,0.48828125,-0.7272720336914062,-3.63636314868927,2.9090911149978638,-4.590908065438271
31,gaussian_noise,202,61.881184577941895,93.06930303573608,90.5940592288971,94.9876219034195,0.9375,0.953125,0.939453125,-31.18811845779419,-28.7128746509552,-2.4752438068389893,-33.1064373254776
32,gaussian_noise,198,29.797980189323425,23.232322931289673,24.242424964904785,22.727272659540176,0.140625,0.359375,0.234375,6.565657258033752,5.55555522441864,1.0101020336151123,7.070707529783249
33,gaussian_noise,264,17.424243688583374,0.0,0.37878789007663727,0.18939394503831863,0.34375,0.59375,0.5,17.424243688583374,17.045455798506737,0.37878789007663727,17.234849743545055
34,gaussian_noise,102,25.49019753932953,3.9215687662363052,4.901960864663124,6.127451220527291,0.390625,0.53125,0.470703125,21.568628773093224,20.588236674666405,0.9803920984268188,19.362746318802238
35,gaussian_noise,175,70.85714340209961,66.28571152687073,69.71428394317627,68.92857104539871,0.5,0.671875,0.58203125,4.571431875228882,1.1428594589233398,3.428572416305542,1.9285723567008972
36,gaussian_noise,18,16.66666716337204,16.66666716337204,16.66666716337204,16.66666716337204,0.24074074074074073,0.5,0.3796296296296296,0.0,0.0,0.0,0.0
37,gaussian_noise,80,22.50000089406967,11.250000447034836,15.000000596046448,14.062500186264515,0.3125,0.53125,0.40234375,11.250000447034836,7.500000298023224,3.750000149011612,8.437500707805157
38,gaussian_noise,25,71.99999690055847,95.99999785423279,95.99999785423279,94.99999731779099,0.90625,0.9375,0.91015625,-24.000000953674316,-24.000000953674316,0.0,-23.000000417232513
39,gaussian_noise,160,47.49999940395355,78.75000238418579,78.75000238418579,78.90625186264515,1.0,1.0,1.0,-31.25000298023224,-31.25000298023224,0.0,-31.406252458691597
40,gaussian_noise,250,1.2000000104308128,0.0,0.0,0.0,0.9375,0.953125,0.9375,1.2000000104308128,1.2000000104308128,0.0,1.2000000104308128
41,gaussian_noise,100,9.999999403953552,68.00000071525574,74.00000095367432,67.87499859929085,0.59375,0.734375,0.642578125,-58.000001311302185,-64.00000154972076,6.000000238418579,-57.874999195337296
42,gaussian_noise,320,52.812498807907104,29.6875,49.06249940395355,38.007813319563866,0.34375,0.546875,0.41015625,23.124998807907104,3.7499994039535522,19.374999403953552,14.804685488343239
43,gaussian_noise,198,7.070706784725189,0.0,0.0,0.0,0.40625,0.65625,0.4765625,7.070706784725189,7.070706784725189,0.0,7.070706784725189
44,gaussian_noise,74,22.972974181175232,0.0,4.054054245352745,2.871621772646904,0.4375,0.625,0.5,22.972974181175232,18.918919935822487,4.054054245352745,20.101352408528328
45,gaussian_noise,13,30.769231915473938,30.769231915473938,23.076924681663513,33.65384787321091,0.47368421052631576,0.6578947368421053,0.555921052631579,0.0,7.692307233810425,-7.692307233810425,-2.884615957736969
46,gaussian_noise,79,10.126582533121109,0.0,0.0,0.0,0.6875,0.84375,0.708984375,10.126582533121109,10.126582533121109,0.0,10.126582533121109
47,gaussian_noise,32,65.625,25.0,28.125,37.5,0.28125,0.53125,0.41015625,40.625,37.5,3.125,28.125
48,gaussian_noise,161,1.8633540719747543,0.0,0.0,0.0,0.359375,0.5625,0.44140625,1.8633540719747543,1.8633540719747543,0.0,1.8633540719747543
49,gaussian_noise,202,19.8019802570343,0.0,1.9801979884505272,0.7425742398481816,0.78125,0.84375,0.80859375,19.8019802570343,17.821782268583775,1.9801979884505272,19.05940601718612
50,gaussian_noise,121,39.66941833496094,30.578511953353882,22.314049303531647,27.272725570946932,0.5,0.65625,0.53515625,9.090906381607056,17.35536903142929,-8.264462649822235,12.396692764014006
51,gaussian_noise,12,0.0,0.0,0.0,0.0,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.0,0.0,0.0,0.0
52,gaussian_noise,24,45.83333432674408,83.33333730697632,83.33333730697632,82.29167014360428,0.625,0.71875,0.677734375,-37.50000298023224,-37.50000298023224,0.0,-36.4583358168602
53,gaussian_noise,121,24.793387949466705,0.0,4.958677291870117,1.5495866886340082,0.625,0.734375,0.68359375,24.793387949466705,19.834710657596588,4.958677291870117,23.243801260832697
54,gaussian_noise,237,26.582276821136475,15.611813962459564,15.611813962459564,15.770041570067406,0.453125,0.625,0.537109375,10.97046285867691,10.97046285867691,0.0,10.812235251069069
55,gaussian_noise,210,70.47619223594666,95.71428894996643,90.95238447189331,92.55952760577202,0.8125,0.875,0.828125,-25.238096714019775,-20.476192235946655,-4.76190447807312,-22.083335369825363
56,gaussian_noise,118,15.25423675775528,5.0847455859184265,9.322033822536469,3.49576270673424,0.21875,0.421875,0.330078125,10.169491171836853,5.932202935218811,4.237288236618042,11.75847405102104
57,gaussian_noise,117,40.17094075679779,19.65811997652054,23.076924681663513,22.11538627743721,0.21875,0.484375,0.37890625,20.512820780277252,17.094016075134277,3.418804705142975,18.05555447936058
58,gaussian_noise,28,3.57142873108387,3.57142873108387,3.57142873108387,3.57142873108387,0.75,0.8125,0.7734375,0.0,0.0,0.0,0.0
59,gaussian_noise,94,44.680848717689514,31.91489279270172,31.91489279270172,31.91489279270172,0.109375,0.359375,0.259765625,12.765955924987793,12.765955924987793,0.0,12.765955924987793
60,gaussian_noise,475,16.42105132341385,0.0,0.0,0.0,1.0,1.0,1.0,16.42105132341385,16.42105132341385,0.0,16.42105132341385
61,gaussian_noise,15,0.0,0.0,0.0,0.0,0.37209302325581395,0.627906976744186,0.48546511627906974,0.0,0.0,0.0,0.0
62,gaussian_noise,75,18.666666746139526,0.0,0.0,0.0,0.25,0.421875,0.31640625,18.666666746139526,18.666666746139526,0.0,18.666666746139526
63,gaussian_noise,215,35.348838567733765,40.93023240566254,40.93023240566254,40.93023240566254,0.296875,0.609375,0.431640625,-5.581393837928772,-5.581393837928772,0.0,-5.581393837928772
64,gaussian_noise,127,21.259842813014984,7.874015718698502,28.346455097198486,10.92519648373127,0.34375,0.53125,0.427734375,13.385827094316483,-7.086612284183502,20.472439378499985,10.334646329283714
65,gaussian_noise,152,23.68421107530594,0.0,0.0,0.0,1.0,1.0,1.0,23.68421107530594,23.68421107530594,0.0,23.68421107530594
66,gaussian_noise,194,3.0927833169698715,0.0,0.0,0.0,0.65625,0.734375,0.701171875,3.0927833169698715,3.0927833169698715,0.0,3.0927833169698715
67,gaussian_noise,82,21.95121943950653,7.31707289814949,4.878048598766327,9.908536309376359,0.25,0.40625,0.33203125,14.63414654135704,17.073170840740204,-2.4390242993831635,12.042683130130172
68,gaussian_noise,229,24.017468094825745,29.694324731826782,29.694324731826782,29.694324731826782,0.3125,0.546875,0.392578125,-5.676856637001038,-5.676856637001038,0.0,-5.676856637001038
69,gaussian_noise,142,16.90140813589096,2.11267601698637,2.816901355981827,1.4084506779909134,0.84375,0.90625,0.84375,14.78873211890459,14.084506779909134,0.7042253389954567,15.492957457900047
70,gaussian_noise,77,62.337660789489746,75.32467246055603,75.32467246055603,73.86363446712494,0.59375,0.734375,0.689453125,-12.987011671066284,-12.987011671066284,0.0,-11.525973677635193
71,gaussian_noise,36,11.11111119389534,0.0,0.0,0.0,0.6875,0.78125,0.7265625,11.11111119389534,11.11111119389534,0.0,11.11111119389534
72,gaussian_noise,161,42.236024141311646,50.31055808067322,50.31055808067322,49.61180090904236,0.34375,0.5,0.431640625,-8.074533939361572,-8.074533939361572,0.0,-7.375776767730713
73,gaussian_noise,228,28.070175647735596,19.29824650287628,19.29824650287628,19.29824650287628,0.234375,0.46875,0.330078125,8.771929144859314,8.771929144859314,0.0,8.771929144859314
74,gaussian_noise,164,71.95121645927429,92.07316637039185,92.07316637039185,92.07316637039185,0.59375,0.703125,0.634765625,-20.121949911117554,-20.121949911117554,0.0,-20.121949911117554
75,gaussian_noise,200,44.999998807907104,42.49999821186066,42.49999821186066,42.49999821186066,0.28125,0.453125,0.3671875,2.5000005960464478,2.5000005960464478,0.0,2.5000005960464478
76,gaussian_noise,167,53.293412923812866,54.4910192489624,54.4910192489624,54.4910192489624,0.28125,0.515625,0.419921875,-1.1976063251495361,-1.1976063251495361,0.0,-1.1976063251495361
77,gaussian_noise,172,33.139535784721375,48.255813121795654,47.67441749572754,49.273255839943886,0.375,0.625,0.48046875,-15.11627733707428,-14.534881711006165,-0.5813956260681152,-16.13372005522251
78,gaussian_noise,98,11.224489659070969,0.0,0.0,0.0,0.421875,0.6875,0.56640625,11.224489659070969,11.224489659070969,0.0,11.224489659070969
79,gaussian_noise,18,38.88888955116272,5.55555559694767,0.0,9.027778077870607,0.6666666666666666,0.8148148148148148,0.7083333333333333,33.33333395421505,38.88888955116272,-5.55555559694767,29.861111473292112
80,gaussian_noise,80,75.0,81.25,81.25,81.25,0.59375,0.734375,0.66015625,-6.25,-6.25,0.0,-6.25
81,gaussian_noise,17,5.882352963089943,0.0,0.0,0.0,0.9183673469387755,0.9387755102040817,0.9183673469387755,5.882352963089943,5.882352963089943,0.0,5.882352963089943
82,gaussian_noise,163,14.110429584980011,0.0,0.0,0.0,0.625,0.734375,0.677734375,14.110429584980011,14.110429584980011,0.0,14.110429584980011
83,gaussian_noise,509,57.95677900314331,79.1748583316803,78.58546376228333,78.83104532957077,0.65625,0.84375,0.697265625,-21.218079328536987,-20.628684759140015,-0.5893945693969727,-20.87426632642746
84,gaussian_noise,254,65.35432934761047,71.2598443031311,71.2598443031311,71.2598443031311,0.359375,0.546875,0.478515625,-5.90551495552063,-5.90551495552063,0.0,-5.90551495552063
85,gaussian_noise,222,60.36036014556885,63.9639675617218,63.9639675617218,63.9639675617218,0.34375,0.59375,0.484375,-3.603607416152954,-3.603607416152954,0.0,-3.603607416152954
86,gaussian_noise,40,12.5,10.000000149011612,10.000000149011612,5.312500102445483,0.28125,0.53125,0.3828125,2.499999850988388,2.499999850988388,0.0,7.187499897554517
87,gaussian_noise,150,25.333333015441895,8.666666597127914,15.999999642372131,19.083333387970924,0.6875,0.78125,0.716796875,16.66666641831398,9.333333373069763,7.333333045244217,6.24999962747097
88,gaussian_noise,77,40.25973975658417,48.051947355270386,48.051947355270386,48.051947355270386,0.359375,0.59375,0.462890625,-7.792207598686218,-7.792207598686218,0.0,-7.792207598686218
89,gaussian_noise,155,14.193548262119293,3.870967775583267,3.870967775583267,3.870967775583267,0.265625,0.453125,0.37890625,10.322580486536026,10.322580486536026,0.0,10.322580486536026
90,gaussian_noise,155,23.87096732854843,13.548387587070465,12.903225421905518,8.064516074955463,0.21875,0.40625,0.28125,10.322579741477966,10.967741906642914,-0.6451621651649475,15.806451253592968
91,gaussian_noise,183,1.6393441706895828,0.0,0.0,0.0,0.546875,0.6875,0.623046875,1.6393441706895828,1.6393441706895828,0.0,1.6393441706895828
92,gaussian_noise,96,69.79166865348816,71.875,71.875,71.875,0.484375,0.640625,0.552734375,-2.083331346511841,-2.083331346511841,0.0,-2.083331346511841
93,gaussian_noise,218,4.128440096974373,0.0,0.0,0.0,0.65625,0.8125,0.703125,4.128440096974373,4.128440096974373,0.0,4.128440096974373
94,gaussian_noise,293,23.549486696720123,0.0,0.0,0.042662114719860256,0.8125,0.875,0.837890625,23.549486696720123,23.549486696720123,0.0,23.506824582000263
95,gaussian_noise,38,52.63158082962036,57.894736528396606,57.894736528396606,57.894736528396606,0.328125,0.53125,0.435546875,-5.263155698776245,-5.263155698776245,0.0,-5.263155698776245
96,gaussian_noise,215,3.7209302186965942,0.4651162773370743,0.4651162773370743,0.4651162773370743,0.71875,0.78125,0.744140625,3.25581394135952,3.25581394135952,0.0,3.25581394135952
97,gaussian_noise,170,34.117648005485535,76.47058963775635,60.588234663009644,64.8529414087534,0.71875,0.859375,0.751953125,-42.35294163227081,-26.47058665752411,-15.882354974746704,-30.73529340326786
98,gaussian_noise,66,19.696970283985138,3.030303120613098,6.060606241226196,5.303030461072922,0.375,0.5625,0.458984375,16.66666716337204,13.636364042758942,3.030303120613098,14.393939822912216
99,gaussian_noise,145,11.724138259887695,0.6896551698446274,0.6896551698446274,0.6896551698446274,0.15625,0.359375,0.283203125,11.034483090043068,11.034483090043068,0.0,11.034483090043068
0,gaussian_blur,178,30.337080359458923,5.056179687380791,5.056179687380791,5.056179687380791,0.515625,0.671875,0.587890625,25.280900672078133,25.280900672078133,0.0,25.280900672078133
1,gaussian_blur,99,16.161616146564484,0.0,0.0,0.0,0.8125,0.859375,0.822265625,16.161616146564484,16.161616146564484,0.0,16.161616146564484
2,gaussian_blur,140,2.142857201397419,0.0,0.0,0.0,0.90625,0.9375,0.908203125,2.142857201397419,2.142857201397419,0.0,2.142857201397419
3,gaussian_blur,216,12.5,0.0,0.0,0.0,1.0,1.0,1.0,12.5,12.5,0.0,12.5
4,gaussian_blur,105,6.666667014360428,0.0,0.0,0.0,0.34375,0.5625,0.470703125,6.666667014360428,6.666667014360428,0.0,6.666667014360428
5,gaussian_blur,158,28.48101258277893,13.291139900684357,17.08860844373703,11.392405396327376,0.265625,0.46875,0.3671875,15.189872682094574,11.3924041390419,3.7974685430526733,17.088607186451554
6,gaussian_blur,261,51.724135875701904,54.7892689704895,54.7892689704895,54.7892689704895,0.375,0.625,0.48046875,-3.0651330947875977,-3.0651330947875977,0.0,-3.0651330947875977
7,gaussian_blur,197,23.350253701210022,7.10659921169281,10.152284055948257,8.439086144790053,0.53125,0.6875,0.603515625,16.243654489517212,13.197969645261765,3.0456848442554474,14.911167556419969
8,gaussian_blur,193,16.580310463905334,0.0,0.0,0.0,0.75,0.84375,0.767578125,16.580310463905334,16.580310463905334,0.0,16.580310463905334
9,gaussian_blur,176,23.863637447357178,0.0,0.5681818351149559,0.0,0.65625,0.765625,0.716796875,23.863637447357178,23.295455612242222,0.5681818351149559,23.863637447357178
10,gaussian_blur,282,14.893616735935211,12.056737393140793,14.893616735935211,13.297871965914965,0.359375,0.515625,0.423828125,2.8368793427944183,0.0,2.8368793427944183,1.5957447700202465
11,gaussian_blur,180,59.44444537162781,81.66666626930237,83.33333730697632,61.66666839271784,0.40625,0.625,0.48828125,-22.22222089767456,-23.88889193534851,1.6666710376739502,-2.2222230210900307
12,gaussian_blur,164,20.121949911117554,6.707316637039185,6.707316637039185,6.935975234955549,0.625,0.734375,0.681640625,13.41463327407837,13.41463327407837,0.0,13.185974676162004
13,gaussian_blur,80,58.75000357627869,76.2499988079071,76.2499988079071,76.2499988079071,0.46875,0.65625,0.548828125,-17.499995231628418,-17.499995231628418,0.0,-17.499995231628418
14,gaussian_blur,71,53.52112650871277,88.73239159584045,92.95774698257446,85.21126583218575,0.875,0.9375,0.8828125,-35.211265087127686,-39.436620473861694,4.225355386734009,-31.690139323472977
