client,bank,true_context,selected,zero_consistency,selected_consistency,consistency_improvement,selected_agreement,zero_agreement,true_state_rank_by_consistency
23,B,gaussian_noise,gaussian_blur,0.0030304728192912683,0.0029135525807724755,0.00011692023851879278,0.9500000000000001,0.9500000000000001,2
23,A,gaussian_blur,clean,0.002232700477710186,0.002232700477710186,0.0,1.0,1.0,3
23,B,gaussian_blur,clean,0.002232700477710186,0.002232700477710186,0.0,1.0,1.0,3
24,A,clean,clean,0.0027789351397144854,0.0027789351397144854,0.0,0.9,0.9,1
24,B,clean,clean,0.0027789351397144854,0.0027789351397144854,0.0,0.9,0.9,1
24,A,brightness_dark,clean,0.0007798621465471492,0.0007798621465471492,0.0,0.9,0.9,5
24,B,brightness_dark,gaussian_noise,0.0007798621465471492,0.000696967589735587,8.289455681156216e-05,0.9,0.9,5
24,A,contrast_low,gaussian_noise,0.0004115735753415513,0.0003639198999092026,4.765367543234871e-05,0.9500000000000001,0.9500000000000001,4
24,B,contrast_low,gaussian_noise,0.0004115735753415513,0.0003639210879883638,4.765248735318751e-05,1.0,0.9500000000000001,4
24,A,gaussian_noise,contrast_low,0.0033544968392164743,0.0015531221429305221,0.0018013746962859522,0.9500000000000001,0.9,4
24,B,gaussian_noise,contrast_low,0.0033544968392164743,0.0011337994009538597,0.0022206974382626143,1.0,0.9,4
24,A,gaussian_blur,clean,0.00234619950327077,0.00234619950327077,0.0,0.9500000000000001,0.9500000000000001,3
24,B,gaussian_blur,clean,0.00234619950327077,0.00234619950327077,0.0,0.9500000000000001,0.9500000000000001,3
25,A,clean,clean,0.002676878185394053,0.002676878185394053,0.0,0.9,0.9,1
25,B,clean,clean,0.002676878185394053,0.002676878185394053,0.0,0.9,0.9,1
25,A,brightness_dark,clean,0.0007244378212371566,0.0007244378212371566,0.0,1.0,1.0,5
25,B,brightness_dark,gaussian_noise,0.0007244378212371566,0.0006668620751732924,5.757574606386415e-05,1.0,1.0,5
25,A,contrast_low,clean,0.0003682546855851161,0.0003682546855851161,0.0,1.0,1.0,4
25,B,contrast_low,clean,0.0003682546855851161,0.0003682546855851161,0.0,1.0,1.0,4
25,A,gaussian_noise,clean,0.00334536786355959,0.00334536786355959,0.0,1.0,1.0,1
25,B,gaussian_noise,clean,0.00334536786355959,0.00334536786355959,0.0,1.0,1.0,1
25,A,gaussian_blur,clean,0.0021782157297108974,0.0021782157297108974,0.0,1.0,1.0,3
25,B,gaussian_blur,clean,0.0021782157297108974,0.0021782157297108974,0.0,1.0,1.0,3
26,A,clean,gaussian_noise,0.0020186748391480018,0.0018311818822777167,0.0001874929568702851,1.0,1.0,2
26,B,clean,gaussian_noise,0.0020186748391480018,0.001817122078456672,0.00020155276069132983,1.0,1.0,2
26,A,brightness_dark,clean,0.00032151748417032276,0.00032151748417032276,0.0,0.9500000000000001,0.9500000000000001,5
26,B,brightness_dark,gaussian_noise,0.00032151748417032276,0.0002898980323960526,3.161945177427016e-05,1.0,0.9500000000000001,5
26,A,contrast_low,gaussian_noise,0.00021144277989337771,0.00016456737445394654,4.6875405439431175e-05,1.0,0.9,4
26,B,contrast_low,gaussian_noise,0.00021144277989337771,0.00017055079443070435,4.089198546267336e-05,1.0,0.9,4
26,A,gaussian_noise,contrast_low,0.002567124305125307,0.0022474413136836374,0.0003196829914416696,0.9500000000000001,0.9500000000000001,2
26,B,gaussian_noise,contrast_low,0.002567124305125307,0.001345451818375618,0.001221672486749689,1.0,0.9500000000000001,2
26,A,gaussian_blur,gaussian_noise,0.0013837210825688362,0.0012304987380662988,0.00015322234450253734,0.9500000000000001,0.9500000000000001,3
26,B,gaussian_blur,gaussian_noise,0.0013837210825688362,0.0012339545929191756,0.00014976648964966062,0.9500000000000001,0.9500000000000001,3
27,A,clean,contrast_low,0.0040476663882300775,0.0015891956701370514,0.002458470718093026,1.0,0.9500000000000001,3
27,B,clean,contrast_low,0.0040476663882300775,0.0012018001052656968,0.002845866282964381,0.9500000000000001,0.9500000000000001,4
27,A,brightness_dark,clean,0.0006433635142063966,0.0006433635142063966,0.0,0.9500000000000001,0.9500000000000001,5
27,B,brightness_dark,gaussian_noise,0.0006433635142063966,0.0005747853728860934,6.857814132030324e-05,0.9500000000000001,0.9500000000000001,5
27,A,contrast_low,gaussian_noise,0.0006008601122955565,0.0005267899779933209,7.407013430223554e-05,0.9500000000000001,0.9500000000000001,4
27,B,contrast_low,gaussian_noise,0.0006008601122955565,0.0005363966144687236,6.446349782683288e-05,0.9500000000000001,0.9500000000000001,4
27,A,gaussian_noise,contrast_low,0.0032075250355916053,0.0003141979778576997,0.0028933270577339056,0.9500000000000001,0.9500000000000001,4
27,B,gaussian_noise,contrast_low,0.0032075250355916053,0.00018015464524696398,0.0030273703903446413,1.0,0.9500000000000001,4
27,A,gaussian_blur,gaussian_noise,0.0031833866399433954,0.003004810498248807,0.00017857614169458852,0.9500000000000001,0.9,3
27,B,gaussian_blur,gaussian_noise,0.0031833866399433954,0.003023866920401644,0.0001595197195417516,0.9500000000000001,0.9,4
28,A,clean,gaussian_noise,0.0025004203695323346,0.0021834759187387073,0.00031694445079362725,0.9,0.8,2
28,B,clean,gaussian_noise,0.0025004203695323346,0.002174439806000734,0.00032598056353160074,0.9,0.8,2
28,A,brightness_dark,gaussian_noise,0.000515321522181819,0.0004472030233129832,6.811849886883577e-05,1.0,0.9500000000000001,5
28,B,brightness_dark,gaussian_noise,0.000515321522181819,0.00044558925477285394,6.973226740896501e-05,1.0,0.9500000000000001,5
28,A,contrast_low,clean,0.00034462968323163777,0.00034462968323163777,0.0,1.0,1.0,4
28,B,contrast_low,clean,0.00034462968323163777,0.00034462968323163777,0.0,1.0,1.0,4
28,A,gaussian_noise,contrast_low,0.0028259313115151768,0.002303139113345292,0.0005227921981698848,1.0,0.9500000000000001,2
28,B,gaussian_noise,contrast_low,0.0028259313115151768,0.001983900399930391,0.0008420309115847856,0.9500000000000001,0.9500000000000001,2
28,A,gaussian_blur,clean,0.0014574510572783915,0.0014574510572783915,0.0,1.0,1.0,3
28,B,gaussian_blur,clean,0.0014574510572783915,0.0014574510572783915,0.0,1.0,1.0,3
29,A,clean,contrast_low,0.0013903328692291142,0.000326845152059822,0.0010634877171692922,1.0,0.9500000000000001,3
29,B,clean,contrast_low,0.0013903328692291142,0.00020491839478387725,0.001185414474445237,1.0,0.9500000000000001,3
29,A,brightness_dark,contrast_low,0.000662665282110673,0.00028392729585959936,0.0003787379862510737,1.0,0.9,5
29,B,brightness_dark,contrast_low,0.000662665282110673,0.00027097504207890315,0.0003916902400317699,0.9500000000000001,0.9,5
29,A,contrast_low,gaussian_noise,0.00041278844571822023,0.00038778005236032365,2.5008393357896577e-05,1.0,0.9,4
29,B,contrast_low,gaussian_noise,0.00041278844571822023,0.0003805927330265144,3.2195712691705835e-05,0.9,0.9,4
29,A,gaussian_noise,contrast_low,0.0014516054180027387,0.0003318806994847116,0.001119724718518027,1.0,1.0,4
29,B,gaussian_noise,contrast_low,0.0014516054180027387,0.0002168952086028504,0.0012347102093998882,1.0,1.0,4
29,A,gaussian_blur,contrast_low,0.001999659128429158,0.0013426233465050575,0.0006570357819241004,0.9500000000000001,0.9500000000000001,2
29,B,gaussian_blur,contrast_low,0.001999659128429158,0.0010291680508789749,0.000970491077550183,1.0,0.9500000000000001,2
30,A,clean,gaussian_noise,0.0015824320045553315,0.0015277497793556956,5.4682225199635974e-05,0.9500000000000001,0.9500000000000001,2
30,B,clean,clean,0.0015824320045553315,0.0015824320045553315,0.0,0.9500000000000001,0.9500000000000001,2
30,A,brightness_dark,clean,0.0005793069733427515,0.0005793069733427515,0.0,1.0,1.0,5
30,B,brightness_dark,gaussian_noise,0.0005793069733427515,0.0004969880369599281,8.231893638282334e-05,1.0,1.0,5
30,A,contrast_low,gaussian_noise,0.0001923953463809548,0.00016722189327228614,2.5173453108668666e-05,1.0,1.0,4
30,B,contrast_low,clean,0.0001923953463809548,0.0001923953463809548,0.0,1.0,1.0,4
30,A,gaussian_noise,gaussian_noise,0.0023729581724966893,0.0022405767995298475,0.00013238137296684186,0.9500000000000001,0.8,1
30,B,gaussian_noise,gaussian_noise,0.0023729581724966893,0.0021908901159220515,0.00018206805657463784,0.9,0.8,1
30,A,gaussian_blur,gaussian_noise,0.0011267847617324716,0.0010241657151795723,0.00010261904655289931,0.8500000000000001,0.8500000000000001,3
30,B,gaussian_blur,gaussian_noise,0.0011267847617324716,0.001024486999357406,0.00010229776237506553,0.9,0.8500000000000001,3
31,A,clean,clean,0.0023502241601357963,0.0023502241601357963,0.0,0.9,0.9,1
31,B,clean,gaussian_noise,0.0023502241601357963,0.002326850065940481,2.3374094195315227e-05,0.9,0.9,2
31,A,brightness_dark,gaussian_noise,0.0006859582574233978,0.0005317016700557671,0.00015425658736763063,1.0,0.9,5
31,B,brightness_dark,gaussian_noise,0.0006859582574233978,0.0005150895349859647,0.00017086872243743303,0.9500000000000001,0.9,5
31,A,contrast_low,clean,0.00036704125302323867,0.00036704125302323867,0.0,1.0,1.0,4
31,B,contrast_low,clean,0.00036704125302323867,0.00036704125302323867,0.0,1.0,1.0,4
31,A,gaussian_noise,contrast_low,0.002166959310579362,0.001743780132042276,0.00042317917853708603,0.9500000000000001,0.9,4
31,B,gaussian_noise,contrast_low,0.002166959310579362,0.0011196133105230415,0.0010473460000563206,1.0,0.9,4
31,A,gaussian_blur,clean,0.0015107955422959771,0.0015107955422959771,0.0,0.9500000000000001,0.9500000000000001,3
31,B,gaussian_blur,clean,0.0015107955422959771,0.0015107955422959771,0.0,0.9500000000000001,0.9500000000000001,3
32,A,clean,gaussian_noise,0.003046107420747282,0.0028259799730403936,0.00022012744770688814,0.9,0.8500000000000001,2
32,B,clean,gaussian_noise,0.003046107420747282,0.002795002765462304,0.0002511046552849776,0.9500000000000001,0.8500000000000001,2
32,A,brightness_dark,gaussian_noise,0.000656027105298002,0.0005703916240636805,8.563548123432152e-05,1.0,1.0,5
32,B,brightness_dark,gaussian_noise,0.000656027105298002,0.0005617072386578298,9.431986664017221e-05,1.0,1.0,5
32,A,contrast_low,gaussian_noise,0.00028409758842325053,0.0002473892494090373,3.670833901421323e-05,1.0,1.0,4
32,B,contrast_low,gaussian_noise,0.00028409758842325053,0.000250832383272313,3.326520515093751e-05,1.0,1.0,4
32,A,gaussian_noise,gaussian_noise,0.0028276327936955746,0.002806071626844894,2.1561166850680644e-05,0.9500000000000001,0.9,1
32,B,gaussian_noise,gaussian_noise,0.0028276327936955746,0.0027691599456546507,5.8472848040923894e-05,0.9500000000000001,0.9,1
32,A,gaussian_blur,gaussian_noise,0.0017739295689752936,0.0016609000982255075,0.00011302947074978611,1.0,0.9,3
32,B,gaussian_blur,gaussian_noise,0.0017739295689752936,0.0016621078528578266,0.00011182171611746699,0.9,0.9,3
33,A,clean,gaussian_noise,0.003625203912716108,0.0031595350178310884,0.00046566889488501963,0.8500000000000001,0.8,2
33,B,clean,gaussian_noise,0.003625203912716108,0.0030884996893385994,0.0005367042233775086,0.8500000000000001,0.8,2
33,A,brightness_dark,gaussian_noise,0.0007202767694888764,0.0006532671553447057,6.700961414417078e-05,0.9500000000000001,0.9,5
33,B,brightness_dark,gaussian_noise,0.0007202767694888764,0.0006462389089867263,7.403786050215011e-05,0.9500000000000001,0.9,5
33,A,contrast_low,clean,0.00042140422697705874,0.00042140422697705874,0.0,1.0,1.0,4
33,B,contrast_low,gaussian_noise,0.00042140422697705874,0.0003567300038682186,6.467422310884013e-05,1.0,1.0,4
33,A,gaussian_noise,contrast_low,0.0039904788342870435,0.002851213466273719,0.0011392653680133247,1.0,0.9500000000000001,2
33,B,gaussian_noise,contrast_low,0.0039904788342870435,0.0010626165492199629,0.002927862285067081,1.0,0.9500000000000001,2
33,A,gaussian_blur,gaussian_noise,0.001764276648199397,0.0015820834140157685,0.00018219323418362863,0.9500000000000001,0.9500000000000001,3
33,B,gaussian_blur,gaussian_noise,0.001764276648199397,0.0015765519925231043,0.00018772465567629278,0.9500000000000001,0.9500000000000001,3
34,A,clean,gaussian_noise,0.0031089150149615496,0.0029275833049274918,0.00018133171003405788,0.9,0.9,2
34,B,clean,gaussian_noise,0.0031089150149615496,0.002874696398118275,0.00023421861684327482,0.9,0.9,2
34,A,brightness_dark,gaussian_noise,0.0006876192068322964,0.0006428631118496296,4.475609498266677e-05,1.0,1.0,5
34,B,brightness_dark,clean,0.0006876192068322964,0.0006876192068322964,0.0,1.0,1.0,5
34,A,contrast_low,gaussian_noise,0.0004684458216262076,0.0004111773055488988,5.726851607730884e-05,1.0,0.9500000000000001,4
34,B,contrast_low,gaussian_noise,0.0004684458216262076,0.00041434253427244323,5.410328735376438e-05,0.9500000000000001,0.9500000000000001,4
34,A,gaussian_noise,contrast_low,0.0037990183793567655,0.0026063739312501047,0.0011926444481066608,1.0,0.9,2
34,B,gaussian_noise,contrast_low,0.0037990183793567655,0.0012468967883770697,0.002552121590979696,0.9500000000000001,0.9,2
34,A,gaussian_blur,clean,0.0019616682024702187,0.0019616682024702187,0.0,1.0,1.0,3
34,B,gaussian_blur,clean,0.0019616682024702187,0.0019616682024702187,0.0,1.0,1.0,3
35,A,clean,contrast_low,0.0023852697399563455,0.0007712766790642636,0.001613993060892082,1.0,0.9,3
35,B,clean,contrast_low,0.0023852697399563455,0.000605229257460313,0.0017800404824960324,1.0,0.9,3
35,A,brightness_dark,contrast_low,0.0006601005827294053,0.0005101712498927916,0.00014992933283661366,1.0,1.0,5
35,B,brightness_dark,gaussian_noise,0.0006601005827294053,0.0005937106133038911,6.638996942551418e-05,1.0,1.0,5
35,A,contrast_low,clean,0.0005009811901618948,0.0005009811901618948,0.0,1.0,1.0,4
35,B,contrast_low,clean,0.0005009811901618948,0.0005009811901618948,0.0,1.0,1.0,4
35,A,gaussian_noise,contrast_low,0.0016718257568017827,0.0004176058504141791,0.0012542199063876036,1.0,1.0,4
35,B,gaussian_noise,contrast_low,0.0016718257568017827,0.0002908039741798561,0.0013810217826219265,1.0,1.0,4
35,A,gaussian_blur,contrast_low,0.0026564989052824516,0.0022338204798847557,0.0004226784253976959,1.0,0.9500000000000001,1
35,B,gaussian_blur,contrast_low,0.0026564989052824516,0.0016681392643935556,0.000988359640888896,1.0,0.9500000000000001,2
36,A,clean,clean,0.00412396907839806,0.00412396907839806,0.0,0.9,0.9,2
36,B,clean,clean,0.00412396907839806,0.00412396907839806,0.0,0.9,0.9,2
36,A,brightness_dark,gaussian_noise,0.000567959542562585,0.0005171203922776181,5.083915028496688e-05,1.0,0.9500000000000001,5
36,B,brightness_dark,gaussian_noise,0.000567959542562585,0.0005103844582621673,5.75750843004177e-05,0.9500000000000001,0.9500000000000001,5
36,A,contrast_low,gaussian_noise,0.0004263953929653188,0.00036624011291683765,6.0155280048481146e-05,1.0,1.0,4
36,B,contrast_low,clean,0.0004263953929653188,0.0004263953929653188,0.0,1.0,1.0,4
36,A,gaussian_noise,gaussian_noise,0.004142200591168136,0.0038718058968466628,0.0002703946943214729,0.9,0.9,1
36,B,gaussian_noise,clean,0.004142200591168136,0.004142200591168136,0.0,0.9,0.9,1
36,A,gaussian_blur,clean,0.002847066388052281,0.002847066388052281,0.0,0.9,0.9,3
36,B,gaussian_blur,gaussian_noise,0.002847066388052281,0.0025746298626007744,0.00027243652545150656,1.0,0.9,3
37,A,clean,contrast_low,0.005223778088608461,0.0025633108708754716,0.0026604672177329893,0.9,0.8,4
37,B,clean,contrast_low,0.005223778088608461,0.0022438332162726345,0.0029799448723358264,0.9500000000000001,0.8,4
37,A,brightness_dark,gaussian_noise,0.0014452814720096842,0.001260649337519779,0.00018463213448990522,0.9500000000000001,0.9500000000000001,5
37,B,brightness_dark,gaussian_noise,0.0014452814720096842,0.0012403960845974952,0.00020488538741218905,1.0,0.9500000000000001,5
37,A,contrast_low,clean,0.0007396359370381799,0.0007396359370381799,0.0,1.0,1.0,4
37,B,contrast_low,clean,0.0007396359370381799,0.0007396359370381799,0.0,1.0,1.0,4
37,A,gaussian_noise,contrast_low,0.0046537370883526835,0.0023216941153558087,0.002332042972996875,1.0,0.9500000000000001,4
37,B,gaussian_noise,contrast_low,0.0046537370883526835,0.0015254243938244239,0.00312831269452826,1.0,0.9500000000000001,4
37,A,gaussian_blur,clean,0.004089018979976407,0.004089018979976407,0.0,0.8,0.8,3
37,B,gaussian_blur,clean,0.004089018979976407,0.004089018979976407,0.0,0.8,0.8,4
38,A,clean,clean,0.0017487849142484822,0.0017487849142484822,0.0,0.8500000000000001,0.8500000000000001,1
38,B,clean,clean,0.0017487849142484822,0.0017487849142484822,0.0,0.8500000000000001,0.8500000000000001,1
38,A,brightness_dark,clean,0.0008088886174103133,0.0008088886174103133,0.0,1.0,1.0,5
38,B,brightness_dark,clean,0.0008088886174103133,0.0008088886174103133,0.0,1.0,1.0,5
38,A,contrast_low,gaussian_noise,0.000318383445859469,0.00030179732739098923,1.6586118468479784e-05,1.0,1.0,4
38,B,contrast_low,clean,0.000318383445859469,0.000318383445859469,0.0,1.0,1.0,4
38,A,gaussian_noise,contrast_low,0.0019987138582647506,0.0013982675004444063,0.0006004463578203442,1.0,0.9,4
38,B,gaussian_noise,contrast_low,0.0019987138582647506,0.0012273500430239532,0.0007713638152407973,0.9500000000000001,0.9,4
38,A,gaussian_blur,clean,0.001897690717461705,0.001897690717461705,0.0,0.9,0.9,3
38,B,gaussian_blur,gaussian_noise,0.001897690717461705,0.001872267667554212,2.5423049907492964e-05,1.0,0.9,3
39,A,clean,gaussian_noise,0.00496234108311454,0.004823474557240128,0.00013886652587441223,1.0,0.9500000000000001,2
39,B,clean,gaussian_noise,0.00496234108311454,0.004763923766962514,0.00019841731615202578,0.9500000000000001,0.9500000000000001,2
39,A,brightness_dark,gaussian_noise,0.0009139892412289273,0.0008305724540497583,8.341678717916896e-05,1.0,1.0,5
39,B,brightness_dark,gaussian_noise,0.0009139892412289273,0.0008227023506379831,9.128689059094419e-05,1.0,1.0,5
39,A,contrast_low,gaussian_noise,0.0006245330300869703,0.000536614066254984,8.791896383198632e-05,1.0,0.9500000000000001,4
39,B,contrast_low,gaussian_noise,0.0006245330300869703,0.0005468802900772922,7.76527400096781e-05,1.0,0.9500000000000001,4
39,A,gaussian_noise,contrast_low,0.004225253269627067,0.002976169137272014,0.0012490841323550533,1.0,0.9,3
39,B,gaussian_noise,contrast_low,0.004225253269627067,0.0023744970784261225,0.0018507561912009447,1.0,0.9,2
39,A,gaussian_blur,gaussian_noise,0.0038729569985348697,0.0035180546208207417,0.000354902377714128,1.0,1.0,3
39,B,gaussian_blur,gaussian_noise,0.0038729569985348697,0.0035033511857277206,0.0003696058128071491,1.0,1.0,3
40,A,clean,clean,0.0057234276933464095,0.0057234276933464095,0.0,0.8500000000000001,0.8500000000000001,2
40,B,clean,contrast_low,0.0057234276933464095,0.005151052805392648,0.0005723748879537614,1.0,0.8500000000000001,3
40,A,brightness_dark,clean,0.000980563897992847,0.000980563897992847,0.0,1.0,1.0,5
40,B,brightness_dark,gaussian_noise,0.000980563897992847,0.0007407966906972937,0.00023976720729555333,1.0,1.0,5
40,A,contrast_low,clean,0.0005911549346350186,0.0005911549346350186,0.0,1.0,1.0,4
40,B,contrast_low,clean,0.0005911549346350186,0.0005911549346350186,0.0,1.0,1.0,4
40,A,gaussian_noise,contrast_low,0.004783601208819011,0.0025664449938119656,0.0022171562150070452,1.0,0.9500000000000001,3
40,B,gaussian_noise,contrast_low,0.004783601208819011,0.0012655775494609918,0.003518023659358019,1.0,0.9500000000000001,3
40,A,gaussian_blur,gaussian_noise,0.0033423464506221814,0.002963486842462518,0.0003788596081596633,0.9500000000000001,0.8500000000000001,3
40,B,gaussian_blur,gaussian_noise,0.0033423464506221814,0.0029734748494449972,0.0003688716011771842,0.9500000000000001,0.8500000000000001,3
41,A,clean,gaussian_noise,0.004458751795904552,0.003981968993021347,0.0004767828028832046,0.9,0.75,2
41,B,clean,gaussian_noise,0.004458751795904552,0.0039192578405876765,0.0005394939553168753,0.9500000000000001,0.75,2
41,A,brightness_dark,clean,0.0010578280716061538,0.0010578280716061538,0.0,1.0,1.0,5
41,B,brightness_dark,clean,0.0010578280716061538,0.0010578280716061538,0.0,1.0,1.0,5
41,A,contrast_low,gaussian_noise,0.0005021402527641014,0.0004305727473916577,7.156750537244374e-05,1.0,1.0,4
41,B,contrast_low,gaussian_noise,0.0005021402527641014,0.00043127117193063596,7.086908083346545e-05,1.0,1.0,4
41,A,gaussian_noise,contrast_low,0.004628711204263214,0.0029552059795959363,0.0016735052246672774,1.0,0.8,2
41,B,gaussian_noise,contrast_low,0.004628711204263214,0.0013065199730437885,0.003322191231219425,1.0,0.8,2
41,A,gaussian_blur,gaussian_noise,0.003170412441536891,0.0027860489395683105,0.0003843635019685804,0.8500000000000001,0.8500000000000001,3
41,B,gaussian_blur,gaussian_noise,0.003170412441536891,0.0027898946684061423,0.0003805177731307486,0.8500000000000001,0.8500000000000001,3
42,A,clean,clean,0.0026433620882368564,0.0026433620882368564,0.0,0.9,0.9,2
42,B,clean,clean,0.0026433620882368564,0.0026433620882368564,0.0,0.9,0.9,2
42,A,brightness_dark,gaussian_noise,0.0007735344271788593,0.0006377405817413254,0.00013579384543753394,1.0,1.0,5
42,B,brightness_dark,gaussian_noise,0.0007735344271788593,0.000635831950325664,0.00013770247685319535,1.0,1.0,5
42,A,contrast_low,gaussian_noise,0.0003949149459935174,0.00031001727459821753,8.489767139529988e-05,1.0,1.0,4
42,B,contrast_low,clean,0.0003949149459935174,0.0003949149459935174,0.0,1.0,1.0,4
42,A,gaussian_noise,clean,0.0036788458125822823,0.0036788458125822823,0.0,0.9500000000000001,0.9500000000000001,1
42,B,gaussian_noise,clean,0.0036788458125822823,0.0036788458125822823,0.0,0.9500000000000001,0.9500000000000001,1
42,A,gaussian_blur,gaussian_noise,0.0018242576287579436,0.0016429708405754355,0.0001812867881825081,0.9500000000000001,0.9,3
42,B,gaussian_blur,gaussian_noise,0.0018242576287579436,0.0016427127139478125,0.00018154491481013114,0.9,0.9,3
43,A,clean,clean,0.0037266388041404005,0.0037266388041404005,0.0,0.9,0.9,2
43,B,clean,clean,0.0037266388041404005,0.0037266388041404005,0.0,0.9,0.9,2
43,A,brightness_dark,gaussian_noise,0.0005364655414273979,0.0004435942543689732,9.287128705842468e-05,1.0,1.0,5
43,B,brightness_dark,gaussian_noise,0.0005364655414273979,0.00044165212067713897,9.481342075025892e-05,1.0,1.0,5
43,A,contrast_low,gaussian_noise,0.0002955380879083281,0.0002513683291727939,4.416975873553419e-05,0.9500000000000001,0.9500000000000001,4
43,B,contrast_low,gaussian_noise,0.0002955380879083281,0.0002527542626598027,4.27838252485254e-05,0.9500000000000001,0.9500000000000001,4
43,A,gaussian_noise,clean,0.002954572643030621,0.002954572643030621,0.0,0.9,0.9,1
43,B,gaussian_noise,clean,0.002954572643030621,0.002954572643030621,0.0,0.9,0.9,1
43,A,gaussian_blur,clean,0.0016947361759406872,0.0016947361759406872,0.0,0.9500000000000001,0.9500000000000001,3
43,B,gaussian_blur,clean,0.0016947361759406872,0.0016947361759406872,0.0,0.9500000000000001,0.9500000000000001,3
44,A,clean,contrast_low,0.006105940932538356,0.002667054238036915,0.003438886694501441,0.9500000000000001,0.9,4
44,B,clean,contrast_low,0.006105940932538356,0.0016423491134452497,0.004463591819093107,1.0,0.9,4
44,A,brightness_dark,clean,0.000691869610476502,0.000691869610476502,0.0,1.0,1.0,5
44,B,brightness_dark,clean,0.000691869610476502,0.000691869610476502,0.0,1.0,1.0,5
44,A,contrast_low,gaussian_noise,0.0005466262197070959,0.0004245271545698557,0.0001220990651372402,0.9,0.9,4
44,B,contrast_low,gaussian_noise,0.0005466262197070959,0.00044046320641706366,0.00010616301329003221,1.0,0.9,4
44,A,gaussian_noise,contrast_low,0.005126560592097223,0.0009472694803144482,0.004179291111782775,1.0,0.9,3
44,B,gaussian_noise,contrast_low,0.005126560592097223,0.0006503904655703676,0.004476170126526856,1.0,0.9,3
44,A,gaussian_blur,gaussian_noise,0.0036793264904257023,0.003233537031777289,0.00044578945864841334,0.9500000000000001,0.9,3
44,B,gaussian_blur,gaussian_noise,0.0036793264904257023,0.0032591198273269,0.0004202066630988022,0.9500000000000001,0.9,3
45,A,clean,gaussian_noise,0.0028661309281632352,0.0025665500988183492,0.000299580829344886,0.9500000000000001,0.9500000000000001,2
45,B,clean,gaussian_noise,0.0028661309281632352,0.0025260669306138824,0.00034006399754935284,0.9500000000000001,0.9500000000000001,2
45,A,brightness_dark,gaussian_noise,0.0005919716763770164,0.000563495862344798,2.8475814032218397e-05,1.0,0.9500000000000001,5
45,B,brightness_dark,gaussian_noise,0.0005919716763770164,0.0005512150086712143,4.075666770580208e-05,1.0,0.9500000000000001,5
45,A,contrast_low,gaussian_noise,0.0003429912706566852,0.0002811474073943888,6.18438632622964e-05,0.9500000000000001,0.9500000000000001,4
45,B,contrast_low,gaussian_noise,0.0003429912706566852,0.0002862325928192925,5.675867783739273e-05,0.9500000000000001,0.9500000000000001,4
45,A,gaussian_noise,gaussian_noise,0.0024110903632815514,0.0022967529928314676,0.00011433737045008375,0.8500000000000001,0.8500000000000001,1
45,B,gaussian_noise,gaussian_noise,0.0024110903632815514,0.0022495359995684315,0.0001615543637131199,0.8500000000000001,0.8500000000000001,1
45,A,gaussian_blur,clean,0.0018535707966651051,0.0018535707966651051,0.0,0.9500000000000001,0.9500000000000001,3
45,B,gaussian_blur,gaussian_noise,0.0018535707966651051,0.0016448454845180743,0.00020872531214703076,0.9500000000000001,0.9500000000000001,3
46,A,clean,gaussian_noise,0.0027546534604548927,0.0026250039781689108,0.0001296494822859819,0.8500000000000001,0.8500000000000001,2
46,B,clean,gaussian_noise,0.0027546534604548927,0.0025963773764479166,0.00015827608400697602,0.8500000000000001,0.8500000000000001,2
46,A,brightness_dark,clean,0.0006583231790487673,0.0006583231790487673,0.0,1.0,1.0,5
46,B,brightness_dark,clean,0.0006583231790487673,0.0006583231790487673,0.0,1.0,1.0,5
46,A,contrast_low,gaussian_noise,0.00042425473729826193,0.0003365425927461279,8.771214455213403e-05,0.9500000000000001,0.9,4
46,B,contrast_low,gaussian_noise,0.00042425473729826193,0.00034942895908254156,7.482577821572037e-05,0.9,0.9,4
46,A,gaussian_noise,clean,0.004155264575421487,0.004155264575421487,0.0,0.9,0.9,1
46,B,gaussian_noise,clean,0.004155264575421487,0.004155264575421487,0.0,0.9,0.9,1
46,A,gaussian_blur,gaussian_noise,0.0018576982127109282,0.0017171847016094468,0.00014051351110148133,0.9,0.8500000000000001,3
46,B,gaussian_blur,gaussian_noise,0.0018576982127109282,0.0017194592746620663,0.00013823893804886184,0.9,0.8500000000000001,3
47,A,clean,gaussian_noise,0.0019047285209237515,0.0018210347188033283,8.369380212042317e-05,0.9500000000000001,0.9,2
47,B,clean,gaussian_noise,0.0019047285209237515,0.0017691047308267959,0.0001356237900969556,0.9,0.9,2
47,A,brightness_dark,gaussian_noise,0.0006740729877014143,0.0005539213732483954,0.00012015161445301894,1.0,0.9500000000000001,5
47,B,brightness_dark,gaussian_noise,0.0006740729877014143,0.0005402324194085844,0.00013384056829282987,0.9500000000000001,0.9500000000000001,5
47,A,contrast_low,gaussian_noise,0.0003567618556622872,0.00033712923458876094,1.963262107352627e-05,0.9500000000000001,0.9500000000000001,4
47,B,contrast_low,gaussian_noise,0.0003567618556622872,0.0003336064803354953,2.3155375326791908e-05,1.0,0.9500000000000001,4
47,A,gaussian_noise,gaussian_noise,0.0016583134559576389,0.0015326201634216254,0.0001256932925360135,0.9500000000000001,0.9,1
47,B,gaussian_noise,contrast_low,0.0016583134559576389,0.0013209165170969398,0.00033739693886069904,1.0,0.9,2
