client,bank,K,primary,true_context,selected,second,distance,second_distance,margin,signed_true_margin,d_clean,d_brightness_dark,d_contrast_low,d_gaussian_noise,d_gaussian_blur
1,B,20,True,gaussian_noise,gaussian_noise,clean,2.3778066152534816,31.254409019781086,28.876602404527603,28.876602404527603,31.254409019781086,365.44564901563876,184.14858335111464,2.3778066152534816,88.67836342755935
1,A,20,True,gaussian_blur,gaussian_blur,clean,2.4353606878567486,22.843516736762396,20.408156048905646,20.408156048905646,22.843516736762396,244.22405470027388,29.868162574273157,71.18101615007008,2.4353606878567486
1,B,20,True,gaussian_blur,gaussian_blur,clean,2.6998578150701578,23.75525742417959,21.055399609109433,21.055399609109433,23.75525742417959,245.90622522564033,32.34586278154529,73.27238281034906,2.6998578150701578
2,A,20,True,clean,clean,gaussian_noise,5.399525622518668,16.682633553711646,11.283107931192978,11.283107931192978,5.399525622518668,316.83659451963297,115.0890952086194,16.682633553711646,32.571722424451664
2,B,20,True,clean,clean,gaussian_noise,7.850899381462819,17.861318304418504,10.010418922955685,10.010418922955685,7.850899381462819,324.69014413760874,122.29160865414973,17.861318304418504,39.31405421638291
2,A,20,True,brightness_dark,brightness_dark,contrast_low,2.300709959739323,185.92549142185644,183.6247814621171,183.6247814621171,282.5375744091125,2.300709959739323,185.92549142185644,328.4910067508496,241.0173432961449
2,B,20,True,brightness_dark,brightness_dark,contrast_low,3.059406089985629,198.0532379157874,194.99383182580178,194.99383182580178,284.45812001072983,3.059406089985629,198.0532379157874,334.15174396955433,241.98324814698248
2,A,20,True,contrast_low,contrast_low,gaussian_blur,2.8770961029126916,37.294636037145004,34.41753993423231,34.41753993423231,96.9011841862992,204.65969753805365,2.8770961029126916,170.91086339871998,37.294636037145004
2,B,20,True,contrast_low,contrast_low,gaussian_blur,4.502005981923675,36.051031371178354,31.54902538925468,31.54902538925468,98.19959855021968,202.49183091169658,4.502005981923675,174.51079088048664,36.051031371178354
2,A,20,True,gaussian_noise,gaussian_noise,clean,4.571663033713422,30.49731432818414,25.92565129447072,25.92565129447072,30.49731432818414,376.4569432699077,192.54653583122482,4.571663033713422,87.92524735302882
2,B,20,True,gaussian_noise,gaussian_noise,clean,7.1934739295646635,34.12123513387866,26.927761204314,26.927761204314,34.12123513387866,390.71866077106444,204.31696381291903,7.1934739295646635,99.9232171332127
2,A,20,True,gaussian_blur,gaussian_blur,clean,3.7791777122458727,16.34781793842654,12.56864022618067,12.56864022618067,16.34781793842654,264.48983079401637,45.658812352390356,62.23689109626347,3.7791777122458727
2,B,20,True,gaussian_blur,gaussian_blur,clean,5.357725376572651,17.913819708781702,12.556094332209051,12.556094332209051,17.913819708781702,266.8380093318234,47.77574632574984,64.79226111978265,5.357725376572651
3,A,20,True,clean,clean,gaussian_blur,24.341717789442818,44.11021422198146,19.76849643253864,19.76849643253864,24.341717789442818,354.0836139149474,125.57471580426372,52.01327415524824,44.11021422198146
3,B,20,True,clean,clean,gaussian_blur,27.519664081999387,51.21805071307265,23.698386631073262,23.698386631073262,27.519664081999387,360.49504493298775,132.16220092838475,56.581440062256355,51.21805071307265
3,A,20,True,brightness_dark,brightness_dark,contrast_low,6.9557268264464565,177.15777167614618,170.20204484969972,170.20204484969972,281.7048685205493,6.9557268264464565,177.15777167614618,337.0955622637129,233.9939319791901
3,B,20,True,brightness_dark,brightness_dark,contrast_low,8.86298581636404,190.50975466632156,181.6467688499575,181.6467688499575,286.19039624738053,8.86298581636404,190.50975466632156,345.1108724853142,236.73226959530035
3,A,20,True,contrast_low,contrast_low,gaussian_blur,33.79891938202394,41.061461950523345,7.262542568499406,7.262542568499406,90.73061026763284,278.20966369368017,33.79891938202394,163.04646914735605,41.061461950523345
3,B,20,True,contrast_low,contrast_low,gaussian_blur,33.14523341389341,41.51090623240221,8.365672818508806,8.365672818508806,93.53259558386465,276.9438719730893,33.14523341389341,167.34484296193332,41.51090623240221
3,A,20,True,gaussian_noise,gaussian_noise,clean,30.234781130835245,44.619090034298274,14.38430890346303,14.38430890346303,44.619090034298274,409.39658031543763,201.4004787772842,30.234781130835245,95.73941772937042
3,B,20,True,gaussian_noise,gaussian_noise,clean,35.33116822524478,49.05678052606942,13.725612300824636,13.725612300824636,49.05678052606942,422.1387927003168,211.92219113909601,35.33116822524478,106.99156753300852
3,A,20,True,gaussian_blur,gaussian_blur,clean,22.44060207964177,40.1638223822528,17.723220302611033,17.723220302611033,40.1638223822528,308.1211291753682,65.09645569733655,94.44781121851692,22.44060207964177
3,B,20,True,gaussian_blur,gaussian_blur,clean,24.959677207593437,43.42994154025736,18.470264332663923,18.470264332663923,43.42994154025736,310.00262460853463,67.45734167732567,98.05990135969145,24.959677207593437
4,A,20,True,clean,clean,gaussian_blur,3.0421611763048078,13.846552675416216,10.804391499111409,10.804391499111409,3.0421611763048078,284.5059141989532,77.33376494055659,27.37567200485791,13.846552675416216
4,B,20,True,clean,clean,gaussian_blur,3.4622188881248936,16.62678342043008,13.164564532305185,13.164564532305185,3.4622188881248936,288.77405428776274,80.8427035451381,27.65301420233429,16.62678342043008
4,A,20,True,brightness_dark,brightness_dark,contrast_low,3.820373073276673,191.0028607802955,187.18248770701882,187.18248770701882,312.32177617824743,3.820373073276673,191.0028607802955,363.4171697477779,261.04891495102504
4,B,20,True,brightness_dark,brightness_dark,contrast_low,3.099094297240534,202.189134920857,199.09004062361646,199.09004062361646,313.46841641578243,3.099094297240534,202.189134920857,369.0081946762756,260.5553965166188
4,A,20,True,contrast_low,contrast_low,gaussian_blur,6.99504183649164,59.55539606248255,52.56035422599091,52.56035422599091,131.04761859743223,195.22382542256906,6.99504183649164,211.03214848475918,59.55539606248255
4,B,20,True,contrast_low,contrast_low,gaussian_blur,6.979912639131006,56.91872868232562,49.93881604319461,49.93881604319461,131.5849259599401,191.8385220917813,6.979912639131006,214.58334602472618,56.91872868232562
